PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,1942.2715,3.6112,166,0.51
2,1943.9138,0.0545,166,1.03
3,1954.24,0.1647,166,1.54
4,1968.8355,0.1087,166,2.03
5,1970.3935,0.1698,166,2.54
6,1986.0748,0.1665,166,3.02
7,1986.5288,0.1116,166,3.52
8,2002.3686,0.1711,166,4.00
9,2018.7763,0.4685,166,4.46
10,2019.5117,0.2275,166,4.95
11,2034.7151,0.1385,166,5.41
12,2035.3714,0.0904,166,5.90
13,2050.9846,0.1394,166,6.34
14,2051.397,0.0826,166,6.82
15,2067.1889,0.1916,166,7.26
16,2083.1128,0.1413,166,7.68
17,2083.528,0.0886,166,8.16
18,2099.147,0.1355,166,8.57
19,2099.5517,0.0857,166,9.05
20,2115.6226,0.1535,166,9.45
21,2131.4646,0.1538,166,9.85
22,2147.587,0.1361,166,10.24
23,2163.7467,0.1628,166,10.63
24,2180.017,0.1724,166,11.01
25,2180.5047,0.1252,166,11.47
26,2195.9334,0.3084,166,11.84
27,2198.5839,2.1814,166,12.28
28,2212.1072,0.1235,166,12.66
29,2212.4976,0.0576,166,13.11
30,2227.1069,0.1132,166,13.47
31,2227.3662,0.0568,166,13.92
32,2242.9902,0.1022,166,14.27
33,2243.2849,0.0635,166,14.71
34,2259.2754,0.1499,166,15.05
35,2275.9287,0.1414,166,15.38
36,2276.3907,0.0682,166,15.81
37,2291.9734,0.1091,166,16.14
38,2292.3501,0.0585,166,16.58
39,2308.1063,0.1840,166,16.90
40,2309.8639,0.0864,166,17.32
41,2323.9293,0.1387,166,17.64
42,2324.3833,0.0667,166,18.07
43,2340.1195,0.1267,166,18.38
44,2340.5231,0.0553,166,18.80
45,2356.0064,0.1105,166,19.10
46,2362.7287,6.4111,166,19.47
47,2372.1438,0.1023,166,19.81
48,2372.545,0.0432,166,20.23
49,2388.3456,0.2869,166,20.52
50,2404.5931,0.1221,166,20.79
51,2420.5737,0.1115,166,21.07
52,2436.7389,0.1078,166,21.34
53,2452.5836,0.1090,166,21.61
54,2468.5771,0.1058,166,21.87
55,2484.5228,0.1060,166,22.14
56,2500.926,0.1259,166,22.39
57,2501.3641,0.0551,166,22.79
58,2516.919,0.1121,166,23.04
59,2517.2961,0.0558,166,23.44
60,2533.477,0.1239,166,23.68
61,2549.6751,0.1280,166,23.92
62,2565.9549,0.1402,166,24.16
63,2566.4197,0.0696,166,24.55
64,2582.3315,0.1369,166,24.78
65,2598.1646,0.1400,166,25.02
66,2598.615,0.0670,166,25.40
67,2614.3987,0.1332,166,25.63
68,2630.539,0.1693,166,25.85
69,2646.6314,0.1379,166,26.07
70,2662.6204,0.1391,166,26.29
71,2678.6874,0.1269,166,26.51
72,2694.5784,0.0955,166,26.72
73,2710.9826,0.1207,166,26.93
74,2711.4464,0.0571,166,27.29
75,2726.7546,0.2292,166,27.51
76,2742.6587,0.1118,166,27.71
77,2758.6315,0.1117,166,27.91
78,2774.5506,0.1068,166,28.11
79,2790.6539,0.1203,166,28.31
80,2806.846,0.1295,166,28.50
81,2807.4807,0.1133,166,28.85
82,2823.2396,0.1420,166,29.04
83,2839.1785,0.1216,166,29.23
84,2855.4854,0.1065,166,29.42
85,2871.4293,0.1084,166,29.60
86,2887.879,0.1505,166,29.78
87,2888.3388,0.0663,166,30.12
88,2903.6613,0.1217,166,30.31
89,2919.9932,0.1588,166,30.48
90,2920.4427,0.0717,166,30.82
91,2936.1043,0.1461,166,30.99
92,2936.5934,0.0748,166,31.33
93,2952.4004,0.1356,166,31.50
94,2975.0852,6.7982,166,31.60
95,2975.2402,0.0203,166,31.93
96,2984.4008,0.1201,166,32.17
97,3000.3842,0.1904,166,32.33
98,3015.9311,0.1072,166,32.49
99,3016.3612,0.0539,166,32.82
100,3031.965,0.1103,166,32.98
101,3032.3728,0.0550,166,33.31
102,3048.0103,0.1037,166,33.46
103,3048.3945,0.0476,166,33.79
104,3064.3115,0.1033,166,33.94
105,3080.5914,0.1458,166,34.08
106,3096.3935,0.1380,166,34.23
107,3112.6345,0.1488,166,34.38
108,3129.0057,0.1556,166,34.52
109,3129.5919,0.1064,166,34.83
110,3145.1236,0.1162,166,34.97
111,3145.634,0.0619,166,35.29
112,3161.1316,0.1021,166,35.43
113,3161.5103,0.0509,166,35.74
114,3177.292,0.1469,166,35.88
115,3193.2756,0.1181,166,36.01
116,3209.4731,0.1272,166,36.14
117,3225.6254,0.1131,166,36.27
118,3242.1293,0.1168,166,36.40
119,3242.6678,0.0633,166,36.70
120,3257.7222,0.0944,166,36.84
121,3273.7852,0.1075,166,36.96
122,3289.7785,0.0985,166,37.08
123,3306.0577,0.1258,166,37.20
124,3306.6195,0.0794,166,37.50
125,3322.258,0.1558,166,37.63
126,3338.4625,0.1450,166,37.74
127,3354.4596,0.1342,166,37.86
128,3370.5776,0.1329,166,37.98
129,3386.586,0.1077,166,38.09
130,3402.8087,0.1164,166,38.20
131,3403.3061,0.0668,166,38.49
132,3419.1698,0.1307,166,38.61
133,3419.7517,0.0749,166,38.89
134,3434.8615,0.1069,166,39.01
135,3451.3232,0.1339,166,39.12
136,3467.0641,0.1218,166,39.23
137,3467.6009,0.0740,166,39.51
138,3483.1683,0.1125,166,39.62
139,3483.6508,0.0582,166,39.90
140,3499.0374,0.0972,166,40.01
141,3499.4138,0.0494,166,40.29
142,3515.4049,0.1495,166,40.39
143,3531.3863,0.1569,166,40.49
144,3547.8385,0.1712,166,40.59
145,3548.441,0.1216,166,40.86
146,3563.6954,0.1244,166,40.97
147,3580.0198,0.1156,166,41.06
148,3580.5131,0.0628,166,41.33
149,3596.0374,0.1128,166,41.43
150,3596.4523,0.0592,166,41.71
151,3612.1685,0.2498,166,41.80
152,3614.2777,0.1107,166,42.06
153,3628.5429,0.1276,166,42.17
154,3644.1502,0.1331,166,42.26
155,3644.6168,0.0602,166,42.53
156,3660.559,0.1449,166,42.62
157,3676.7355,0.1150,166,42.70
158,3692.7287,0.1093,166,42.79
159,3708.8736,0.1065,166,42.87
160,3709.3117,0.0545,166,43.13
161,3724.8258,0.1014,166,43.22
162,3741.3371,0.1139,166,43.30
163,3757.6207,0.1025,166,43.38
164,3773.7985,0.0970,166,43.46
165,3789.9335,0.1054,166,43.54
166,3790.3465,0.0472,166,43.80
167,3806.0552,0.1195,166,43.88
168,3806.584,0.0724,166,44.13
169,3822.362,0.1190,166,44.21
170,3838.339,0.1287,166,44.29
171,3853.693,0.1052,166,44.37
172,3869.1984,0.0581,166,44.45
173,3885.2001,0.1078,166,44.53
174,3901.3209,0.1111,166,44.60
175,3917.4886,0.1073,166,44.67
176,3933.5487,0.1013,166,44.74
177,3949.4678,0.0904,166,44.82
178,3965.8772,0.1009,166,44.88
179,3966.2595,0.0429,166,45.13
180,3981.8612,0.0956,166,45.20
181,3998.0594,0.1186,166,45.27
182,3998.5701,0.0653,166,45.52
183,4014.0259,0.1027,166,45.59
184,4014.4169,0.0529,166,45.83
185,4030.6712,0.1103,166,45.90
186,4046.5825,0.0960,166,45.96
187,4063.048,0.1033,166,46.02
188,4063.444,0.0436,166,46.27
189,4079.0859,0.1013,166,46.33
190,4079.4666,0.0490,166,46.57
191,4095.1141,0.1235,166,46.64
192,4095.6713,0.0731,166,46.88
193,4111.2859,0.1381,166,46.94
194,4127.3656,0.1127,166,47.00
195,4143.6765,0.1053,166,47.06
196,4159.6643,0.1080,166,47.12
197,4176.2029,0.1191,166,47.17
198,4192.0574,0.1012,166,47.23
199,4192.4828,0.0618,166,47.47
200,4208.2996,0.1262,166,47.53
201,4210.9301,1.6597,166,47.73
202,4211.4197,0.1418,166,47.96
203,4224.4302,0.1045,166,48.05
204,4240.7303,0.1156,166,48.10
205,4256.9527,0.1269,166,48.16
206,4257.4842,0.0703,166,48.39
207,4272.8357,0.1113,166,48.45
208,4273.2558,0.0491,166,48.67
209,4288.7954,0.0968,166,48.73
210,4304.5477,0.0941,166,48.79
211,4320.6198,0.1102,166,48.84
212,4336.8074,0.1179,166,48.88
213,4337.3199,0.0645,166,49.11
214,4352.8423,0.1370,166,49.16
215,4353.6852,0.0979,166,49.38
216,4368.3635,0.0928,166,49.45
217,4384.1357,0.0771,166,49.50
218,4384.4119,0.0436,166,49.72
219,4400.3473,0.1146,166,49.77
220,4416.5014,0.0982,166,49.81
221,4432.5942,0.1071,166,49.86
222,4448.776,0.1168,166,49.90
223,4464.9641,0.1212,166,49.94
224,4465.4456,0.0571,166,50.16
225,4481.1271,0.1063,166,50.21
226,4481.5286,0.0521,166,50.43
227,4497.2117,0.1130,166,50.48
228,4513.3828,0.1123,166,50.52
229,4529.7435,0.1073,166,50.55
230,4545.7848,0.1161,166,50.60
231,4562.0885,0.1060,166,50.63
232,4562.493,0.0526,166,50.85
233,4578.0155,0.1114,166,50.90
234,4578.4381,0.0492,166,51.11
235,4594.65,0.1255,166,51.15
236,4610.719,0.1067,166,51.19
237,4626.9399,0.1239,166,51.22
238,4627.4993,0.0786,166,51.43
239,4642.7558,0.0955,166,51.48
240,4658.9498,0.0964,166,51.51
241,4659.3553,0.0953,166,51.72
242,4674.8128,0.0940,166,51.77
243,4691.1894,0.1239,166,51.80
244,4707.1004,0.1087,166,51.84
245,4707.5278,0.0501,166,52.04
246,4722.4131,0.0301,166,52.09
247,4739.099,0.1192,166,52.12
248,4739.6253,0.0652,166,52.32
249,4754.875,0.0955,166,52.37
250,4771.4942,0.1076,166,52.39
251,4788.1634,0.0996,166,52.42
252,4788.5537,0.0504,166,52.63
253,4803.7618,0.0968,166,52.67
254,4819.8824,0.1134,166,52.70
255,4820.3904,0.0640,166,52.90
256,4836.2748,0.1236,166,52.93
257,4852.0507,0.1005,166,52.97
258,4852.4528,0.0496,166,53.17
259,4868.2611,0.1313,166,53.20
260,4884.2188,0.1246,166,53.23
261,4900.1831,0.1376,166,53.26
262,4915.8959,0.1135,166,53.30
263,4916.3535,0.0507,166,53.49
264,4931.9929,0.1007,166,53.53
265,4932.3778,0.0490,166,53.73
266,4948.144,0.1153,166,53.76
267,4948.5936,0.0538,166,53.95
268,4963.8266,0.1131,166,53.99
269,4964.3608,0.0948,166,54.19
270,4965.3045,0.0551,166,54.38
271,4980.1378,0.1003,166,54.42
272,4980.6875,0.0546,166,54.61
273,4996.7404,0.1077,166,54.64
274,5012.4744,0.1309,166,54.66
275,5028.1672,0.1323,166,54.69
276,5028.674,0.0660,166,54.89
277,5044.4105,0.1229,166,54.91
278,5060.0419,0.1123,166,54.94
279,5060.5794,0.1331,166,55.13
280,5076.2703,0.1048,166,55.16
281,5091.9214,0.1034,166,55.19
282,5092.3561,0.0545,166,55.38
283,5108.1397,0.1019,166,55.40
284,5108.5546,0.0519,166,55.59
285,5124.2946,0.0959,166,55.62
286,5140.3852,0.1130,166,55.64
287,5156.4587,0.1061,166,55.66
288,5172.5819,0.1161,166,55.68
289,5188.9472,0.1636,166,55.70
290,5189.3981,0.0551,166,55.88
291,5205.1135,0.1111,166,55.91
292,5205.6169,0.0649,166,56.09
293,5221.262,0.1074,166,56.12
294,5237.7197,0.2053,166,56.13
295,5253.5418,0.1196,166,56.15
296,5269.1853,0.1166,166,56.18
297,5285.4867,0.1173,166,56.19
298,5301.3836,0.1146,166,56.21
299,5317.285,0.1178,166,56.23
300,5333.227,0.1037,166,56.25
301,5349.644,0.1107,166,56.27
302,5373.1624,7.7084,166,56.21
303,5373.3814,0.0220,166,56.39
304,5381.7665,0.2039,166,56.49
305,5397.7464,0.0875,166,56.51
306,5413.8409,0.0898,166,56.52
307,5429.8639,0.0840,166,56.54
308,5430.279,0.0407,166,56.72
309,5446.2442,0.0961,166,56.74
310,5461.9855,0.0966,166,56.76
311,5462.5013,0.0466,166,56.93
312,5478.2818,0.1160,166,56.95
313,5494.1194,0.1033,166,56.97
314,5494.6879,0.0550,166,57.15
315,5510.2398,0.0836,166,57.17
316,5526.27,0.0761,166,57.18
317,5542.5251,0.0740,166,57.19
318,5558.4325,0.0888,166,57.21
319,5574.5515,0.0771,166,57.22
320,5590.442,0.0783,166,57.24
321,5606.6234,0.0943,166,57.25
322,5622.508,0.0810,166,57.27
323,5638.6604,0.0975,166,57.28
324,5654.9416,0.0841,166,57.30
325,5655.3224,0.0388,166,57.47
326,5670.8056,0.0843,166,57.49
327,5687.0767,0.0888,166,57.50
328,5687.4717,0.0412,166,57.67
329,5702.9218,0.0899,166,57.69
330,5703.3231,0.0409,166,57.86
331,5719.4161,0.1297,166,57.87
332,5734.8938,0.0709,166,57.89
333,5751.3195,0.1278,166,57.90
334,5767.27,0.0953,166,57.91
335,5783.6619,0.1024,166,57.92
336,5799.2707,0.0822,166,57.94
337,5816.0617,0.1432,166,57.94
338,5816.4324,0.0363,166,58.11
339,5831.9378,0.0820,166,58.13
340,5832.3164,0.0385,166,58.30
341,5848.5347,0.1117,166,58.31
342,5864.853,0.1058,166,58.31
343,5865.3796,0.0551,166,58.48
344,5880.8586,0.0881,166,58.49
345,5881.2752,0.0420,166,58.66
346,5896.8882,0.0902,166,58.68
347,5897.2888,0.0437,166,58.84
348,5912.7357,0.0901,166,58.86
349,5928.7185,0.1490,166,58.87
350,5944.693,0.0981,166,58.88
351,5960.4991,0.0861,166,58.89
352,5976.7373,0.0985,166,58.90
353,5992.9957,0.0989,166,58.90
354,5993.4405,0.0410,166,59.06
355,6009.0692,0.1562,166,59.08
356,6009.5802,0.0726,166,59.24
357,6025.2374,0.0901,166,59.25
358,6041.3416,0.0936,166,59.26
359,6057.4366,0.0902,166,59.27
360,6073.3549,0.0762,166,59.28
361,6089.9825,0.0867,166,59.28
362,6090.6414,0.0398,166,59.44
363,6105.8597,0.0968,166,59.45
364,6106.3397,0.0465,166,59.61
365,6122.2529,0.0992,166,59.62
366,6137.8028,0.1046,166,59.63
367,6153.8067,0.0980,166,59.64
368,6169.86,0.0912,166,59.64
369,6170.2579,0.0418,166,59.80
370,6186.0937,0.1045,166,59.81
371,6186.6366,0.0544,166,59.97
372,6202.3178,0.1039,166,59.98
373,6218.1812,0.1105,166,59.99
374,6234.4124,0.0966,166,59.99
375,6250.4285,0.0815,166,60.00
376,6265.9745,0.0870,166,60.01
377,6266.3888,0.0364,166,60.16
378,6282.3594,0.1046,166,60.17
379,6298.4401,0.0816,166,60.17
380,6314.6467,0.0946,166,60.18
381,6331.422,0.1062,166,60.18
382,6346.9151,0.0998,166,60.19
383,6347.4133,0.0495,166,60.34
384,6363.1084,0.0907,166,60.35
385,6363.5369,0.0747,166,60.50
386,6379.314,0.0955,166,60.51
387,6395.6189,0.1062,166,60.51
388,6411.7483,0.0900,166,60.51
389,6427.9379,0.0854,166,60.52
390,6428.3449,0.0401,166,60.67
391,6443.6922,0.0993,166,60.68
392,6460.1119,0.1025,166,60.68
393,6460.641,0.0546,166,60.83
394,6476.0624,0.0804,166,60.84
395,6476.4244,0.0369,166,60.99
396,6492.1598,0.1058,166,61.00
397,6492.6298,0.0499,166,61.15
398,6508.3284,0.1669,166,61.15
399,6509.9593,0.0549,166,61.29
400,6524.5299,0.0935,166,61.31
401,6540.6529,0.0859,166,61.31
402,6556.4842,0.0887,166,61.31
403,6572.5291,0.0754,166,61.32
404,6588.4012,0.0752,166,61.32
405,6604.5157,0.0922,166,61.32
406,6620.1838,0.0905,166,61.33
407,6636.2455,0.0906,166,61.33
408,6651.9955,0.0737,166,61.33
409,6652.3317,0.0337,166,61.48
410,6668.3832,0.0877,166,61.48
411,6684.4686,0.0856,166,61.49
412,6700.4665,0.0822,166,61.49
413,6717.1234,0.1041,166,61.48
414,6732.669,0.0898,166,61.49
415,6748.4497,0.0901,166,61.50
416,6764.4835,0.0936,166,61.50
417,6780.8127,0.0953,166,61.50
418,6781.2749,0.0456,166,61.64
419,6796.7241,0.0795,166,61.65
420,6812.9743,0.0945,166,61.65
421,6813.4521,0.0460,166,61.79
422,6829.0071,0.0915,166,61.80
423,6829.4485,0.0456,166,61.94
424,6845.2039,0.0957,166,61.94
425,6861.4491,0.0861,166,61.94
426,6877.7152,0.1044,166,61.94
427,6894.0021,0.1066,166,61.94
428,6894.5426,0.0601,166,62.08
429,6910.272,0.1035,166,62.08
430,6926.4434,0.1029,166,62.08
431,6942.5316,0.0998,166,62.08
432,6958.5834,0.1006,166,62.08
433,6975.0512,0.1650,166,62.08
434,6975.4665,0.0428,166,62.22
435,6991.036,0.0886,166,62.22
436,6991.4482,0.0414,166,62.36
437,7006.8369,0.0875,166,62.37
438,7023.608,0.1044,166,62.36
439,7039.4143,0.1056,166,62.36
440,7055.7993,0.0881,166,62.36
441,7071.7717,0.0928,166,62.36
442,7087.8939,0.0895,166,62.36
443,7088.2914,0.0420,166,62.50
444,7103.9994,0.0889,166,62.50
445,7104.3967,0.0412,166,62.64
446,7120.3908,0.0915,166,62.64
447,7136.3342,0.3545,166,62.64
448,7152.2899,0.0932,166,62.64
449,7167.9223,0.1096,166,62.64
450,7168.3574,0.0535,166,62.78
451,7184.4407,0.1452,166,62.77
452,7200.2155,0.1075,166,62.78
453,7216.1398,0.1166,166,62.78
454,7216.6508,0.0527,166,62.91
455,7232.5487,0.0964,166,62.91
456,7248.4687,0.1151,166,62.91
457,7264.8443,0.1104,166,62.91
458,7265.3307,0.0517,166,63.04
459,7280.8008,0.0987,166,63.04
460,7297.2403,0.1559,166,63.04
461,7313.2362,0.0906,166,63.04
462,7329.7673,0.1052,166,63.03
463,7330.2953,0.0542,166,63.16
464,7346.1462,0.0995,166,63.16
465,7346.5716,0.0414,166,63.29
466,7361.7183,0.0833,166,63.30
467,7377.7236,0.0839,166,63.30
468,7394.2802,0.1004,166,63.29
469,7410.1531,0.0969,166,63.29
470,7410.6417,0.0445,166,63.42
471,7425.9966,0.0997,166,63.43
472,7426.4027,0.0370,166,63.56
473,7442.3407,0.1071,166,63.56
474,7458.0843,0.1537,166,63.56
475,7458.6164,0.0541,166,63.68
476,7474.3663,0.0936,166,63.68
477,7490.3796,0.0860,166,63.68
478,7506.6405,0.0870,166,63.68
479,7522.6469,0.0970,166,63.67
480,7538.7183,0.0899,166,63.67
481,7554.9801,0.4907,166,63.67
482,7555.4771,0.0618,166,63.79
483,7570.9691,0.0848,166,63.80
484,7571.3491,0.0325,166,63.93
485,7587.1925,0.1035,166,63.92
486,7603.312,0.0834,166,63.92
487,7619.1907,0.0746,166,63.92
488,7635.3173,0.0880,166,63.91
489,7651.8553,0.0973,166,63.91
490,7652.2937,0.0421,166,64.03
491,7667.9656,0.1032,166,64.03
492,7668.4259,0.0480,166,64.16
493,7684.2705,0.1126,166,64.16
494,7700.0435,0.0960,166,64.16
495,7700.4798,0.0412,166,64.28
496,7716.4337,0.1030,166,64.28
497,7732.0796,0.0970,166,64.28
498,7732.5047,0.0429,166,64.40
499,7748.2306,0.0963,166,64.40
500,7763.7755,0.0546,166,64.40
501,7780.2831,0.1046,166,64.39
502,7782.4517,0.0732,166,64.50
503,7796.2354,0.0860,166,64.52
504,7812.6877,0.0975,166,64.51
505,7828.8268,0.1074,166,64.51
506,7829.4051,0.0549,166,64.63
507,7845.0444,0.0888,166,64.63
508,7845.4216,0.0423,166,64.75
509,7861.2165,0.1002,166,64.75
510,7877.1969,0.1044,166,64.74
511,7893.4706,0.1022,166,64.74
512,7908.8391,0.0628,166,64.74
513,7909.294,0.0400,166,64.86
514,7925.0505,0.0711,166,64.86
515,7925.374,0.0529,166,64.98
516,7941.4613,0.0892,166,64.98
517,7957.476,0.0895,166,64.97
518,7973.4011,0.0960,166,64.97
519,7989.3777,0.0885,166,64.96
520,8005.2396,0.0989,166,64.96
521,8021.8915,0.0909,166,64.95
522,8022.3582,0.0427,166,65.07
523,8037.929,0.0834,166,65.07
524,8038.3082,0.0379,166,65.19
525,8053.9921,0.0999,166,65.19
526,8054.4304,0.0417,166,65.31
527,8069.9502,0.1298,166,65.30
528,8070.5875,0.0752,166,65.42
529,8086.2399,0.1759,166,65.42
530,8102.0172,0.0934,166,65.42
531,8102.4652,0.0702,166,65.54
532,8103.8119,0.0754,166,65.65
533,8118.2683,0.0978,166,65.65
534,8134.36,0.1164,166,65.65
535,8150.5915,0.0887,166,65.64
536,8165.8143,0.0708,166,65.64
537,8181.8144,0.0719,166,65.63
538,8197.6491,0.0449,166,65.63
539,8213.6618,0.0408,166,65.62
540,8230.0095,0.0857,166,65.61
541,8230.3996,0.0386,166,65.73
542,8246.2874,0.1000,166,65.73
543,8262.0849,0.0938,166,65.72
544,8262.4879,0.0369,166,65.84
545,8278.2011,0.0761,166,65.84
546,8294.2958,0.1040,166,65.83
547,8310.4833,0.0900,166,65.82
548,8326.7014,0.0941,166,65.81
549,8342.4467,0.0931,166,65.81
550,8358.8027,0.0990,166,65.80
551,8359.2994,0.0494,166,65.91
552,8374.9491,0.0947,166,65.91
553,8375.3509,0.0383,166,66.03
554,8391.0153,0.1110,166,66.02
555,8391.4105,0.0461,166,66.14
556,8406.8887,0.1051,166,66.14
557,8407.4076,0.0538,166,66.25
558,8423.3933,0.0942,166,66.24
559,8439.1224,0.0962,166,66.24
560,8439.6067,0.0502,166,66.35
561,8455.586,0.0809,166,66.35
562,8471.6789,0.0910,166,66.34
563,8488.0828,0.0965,166,66.33
564,8488.5852,0.0504,166,66.44
565,8503.6926,0.0968,166,66.44
566,8519.8919,0.0850,166,66.43
567,8520.2705,0.0441,166,66.55
568,8535.8689,0.0889,166,66.54
569,8536.2691,0.0419,166,66.66
570,8552.1071,0.1041,166,66.65
571,8552.6335,0.0542,166,66.76
572,8567.9385,0.0896,166,66.76
573,8568.3337,0.0415,166,66.87
574,8584.2862,0.1041,166,66.87
575,8599.9156,0.1001,166,66.86
576,8600.3612,0.0421,166,66.97
577,8616.2115,0.1225,166,66.97
578,8632.0418,0.1039,166,66.96
579,8632.5659,0.0533,166,67.07
580,8648.3583,0.0897,166,67.06
581,8664.4506,0.0935,166,67.06
582,8680.5492,0.0826,166,67.05
583,8696.3017,0.0839,166,67.04
584,8712.7133,0.1029,166,67.03
585,8728.1389,0.1127,166,67.02
586,8728.5704,0.0426,166,67.14
587,8744.2764,0.0937,166,67.13
588,8760.5711,0.1974,166,67.12
589,8776.3149,0.1111,166,67.11
590,8792.87,0.0791,166,67.10
591,8808.7918,0.1010,166,67.09
592,8809.5904,0.0944,166,67.20
593,8825.0149,0.0901,166,67.20
594,8825.4107,0.0409,166,67.31
595,8841.0655,0.1139,166,67.30
596,8841.5706,0.0500,166,67.41
597,8857.3284,0.0991,166,67.40
598,8873.0715,0.0817,166,67.39
599,8873.4356,0.0365,166,67.50
600,8889.7528,0.0958,166,67.49
601,8905.2358,0.0523,166,67.49
602,8921.8572,0.1043,166,67.47
603,8922.4232,0.0550,166,67.58
604,8937.4502,0.1157,166,67.58
605,8953.8346,0.1042,166,67.57
606,8954.3611,0.0545,166,67.68
607,8969.7026,0.1039,166,67.67
608,8986.005,0.1042,166,67.66
609,8986.5148,0.0505,166,67.77
610,9002.2922,0.1119,166,67.76
611,9018.1691,0.1128,166,67.75
612,9018.6244,0.0470,166,67.86
613,9034.3474,0.0889,166,67.85
614,9050.4282,0.0763,166,67.84
615,9066.915,0.0769,166,67.83
616,9067.281,0.0345,166,67.94
617,9083.1458,0.0872,166,67.93
