PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,1995.8862,3.2109,166,0.50
2,1997.5509,0.0530,166,1.00
3,1997.7375,0.0428,166,1.50
4,2005.3106,0.1481,166,1.99
5,2021.3986,0.2007,166,2.47
6,2021.6769,0.0741,166,2.97
7,2025.3137,0.1136,166,3.46
8,2025.8031,0.1653,166,3.95
9,2027.0697,0.3104,166,4.44
10,2037.5306,0.2729,166,4.91
11,2053.4499,0.1272,166,5.36
12,2053.9794,0.0869,166,5.84
13,2069.6824,0.1200,166,6.28
14,2085.8558,0.1526,166,6.71
15,2101.8028,0.1511,166,7.14
16,2118.3125,0.1822,166,7.55
17,2118.7634,0.0887,166,8.02
18,2134.2326,0.1699,166,8.43
19,2150.5466,0.1884,166,8.83
20,2151.0222,0.0930,166,9.30
21,2166.6781,0.2191,166,9.69
22,2182.7074,0.1619,166,10.08
23,2199.0602,0.1645,166,10.46
24,2214.9018,0.1763,166,10.84
25,2230.9748,0.3351,166,11.21
26,2247.0445,0.2936,166,11.57
27,2248.1371,0.4504,166,12.01
28,2263.3313,0.1508,166,12.37
29,2263.8226,0.0762,166,12.81
30,2278.648,0.1118,166,13.17
31,2295.0549,0.1106,166,13.51
32,2311.3532,0.0964,166,13.84
33,2311.6988,0.0479,166,14.28
34,2327.6975,0.0761,166,14.61
35,2343.9255,0.1781,166,14.93
36,2360.0677,0.1658,166,15.25
37,2376.2364,0.1298,166,15.57
38,2392.3706,0.1406,166,15.88
39,2392.7507,0.0663,166,16.30
40,2412.3597,0.1115,166,16.58
41,2412.743,0.0551,166,16.99
42,2424.6369,0.1344,166,17.32
43,2440.9622,0.1397,166,17.62
44,2457.1834,0.1862,166,17.91
45,2459.0808,0.0738,166,18.30
46,2472.7756,0.1448,166,18.60
47,2489.1657,0.0734,166,18.88
48,2504.768,0.0674,166,19.16
49,2521.1896,0.2802,166,19.44
50,2537.1108,0.1065,166,19.71
51,2552.9926,0.1047,166,19.98
52,2569.0924,0.1061,166,20.24
53,2585.1671,0.1184,166,20.50
54,2601.0143,0.1234,166,20.76
55,2617.2053,0.1264,166,21.01
56,2633.2736,0.1305,166,21.27
57,2633.6887,0.0602,166,21.64
58,2649.3892,0.1310,166,21.89
59,2649.8288,0.0605,166,22.27
60,2665.3597,0.1362,166,22.51
61,2665.8175,0.0771,166,22.88
62,2681.6436,0.1520,166,23.12
63,2697.4855,0.1107,166,23.36
64,2697.9011,0.0565,166,23.72
65,2714.1303,0.1333,166,23.95
66,2730.2623,0.1176,166,24.17
67,2746.586,0.1142,166,24.39
68,2762.6796,0.1549,166,24.61
69,2778.5506,0.1257,166,24.83
70,2778.9583,0.0596,166,25.19
71,2794.5728,0.1180,166,25.41
72,2795.0007,0.0594,166,25.76
73,2810.8331,0.1155,166,25.97
74,2826.7582,0.1325,166,26.18
75,2842.6688,0.0780,166,26.38
76,2858.4567,0.0849,166,26.59
77,2858.7458,0.0358,166,26.93
78,2874.4988,0.0866,166,27.14
79,2874.7962,0.0380,166,27.48
80,2890.5035,0.1251,166,27.68
81,2890.9202,0.0588,166,28.02
82,2906.8269,0.1282,166,28.21
83,2923.0196,0.1436,166,28.40
84,2939.3294,0.1309,166,28.58
85,2939.8002,0.0689,166,28.91
86,2955.6669,0.1392,166,29.10
