PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2453.8127,3.9041,166,0.41
2,2455.4874,0.0502,166,0.81
3,2465.6622,0.0547,166,1.22
4,2475.5761,0.0885,166,1.62
5,2480.1389,0.1559,166,2.02
6,2481.7215,0.0905,166,2.42
7,2497.7026,0.1383,166,2.80
8,2498.3228,0.1066,166,3.20
9,2514.1705,0.4709,166,3.58
10,2530.2868,0.3111,166,3.95
11,2546.1111,0.1336,166,4.32
12,2562.2295,0.1506,166,4.68
13,2577.9414,0.1689,166,5.04
14,2594.0798,0.1761,166,5.40
15,2609.6875,0.1707,166,5.75
16,2610.1403,0.0892,166,6.13
17,2625.9018,0.1806,166,6.47
18,2626.3846,0.1067,166,6.85
19,2641.9152,0.1477,166,7.19
20,2658.2491,0.1568,166,7.52
21,2674.3918,0.1626,166,7.85
22,2691.052,0.1653,166,8.18
23,2706.8453,0.1512,166,8.50
24,2707.275,0.0874,166,8.87
25,2723.2277,0.1443,166,9.18
26,2741.7387,2.9243,166,9.48
27,2743.2649,1.1627,166,9.84
28,2755.1946,0.1198,166,10.16
29,2771.3131,0.2013,166,10.46
30,2787.546,0.1108,166,10.76
31,2803.6031,0.1095,166,11.06
32,2819.6287,0.1563,166,11.35
33,2820.0304,0.0611,166,11.70
34,2835.716,0.1217,166,11.99
35,2836.1024,0.0618,166,12.34
36,2851.9397,0.1536,166,12.62
37,2867.9484,0.1106,166,12.90
38,2884.1843,0.1490,166,13.18
39,2900.2568,0.1387,166,13.45
40,2915.9774,0.1961,166,13.72
41,2932.0757,0.1430,166,13.98
42,2933.5763,0.0828,166,14.32
43,2947.7964,0.1183,166,14.59
44,2948.2066,0.0571,166,14.92
45,2963.8326,0.1195,166,15.18
46,2964.3482,0.1543,166,15.52
47,2979.8145,0.0997,166,15.77
48,2980.194,0.0442,166,16.11
49,2995.748,0.2393,166,16.36
50,2996.0979,0.0574,166,16.69
51,3011.8282,0.1324,166,16.93
52,3012.388,0.0751,166,17.26
53,3027.497,0.0708,166,17.51
54,3044.2122,0.1270,166,17.74
55,3059.768,0.1461,166,17.98
56,3060.1751,0.0526,166,18.30
57,3075.9088,0.1039,166,18.53
58,3076.2688,0.0557,166,18.85
59,3092.317,0.1422,166,19.08
60,3108.6297,0.1247,166,19.30
61,3109.0619,0.0681,166,19.62
62,3124.4805,0.1158,166,19.84
63,3140.9588,0.1161,166,20.06
64,3157.3929,0.1679,166,20.27
65,3173.5722,0.1331,166,20.48
66,3174.0232,0.0692,166,20.79
67,3189.7168,0.1300,166,21.00
68,3190.2333,0.0718,166,21.32
69,3205.9742,0.1244,166,21.52
70,3222.1394,0.1166,166,21.72
71,3238.6809,0.1945,166,21.92
72,3239.1583,0.0787,166,22.23
73,3254.9046,0.1285,166,22.43
74,3255.4167,0.0752,166,22.73
75,3270.8288,0.1348,166,22.93
76,3271.309,0.0716,166,23.23
77,3287.083,0.1068,166,23.43
78,3303.4678,0.1428,166,23.61
79,3319.7491,0.1159,166,23.80
80,3320.1338,0.0594,166,24.10
81,3335.779,0.1154,166,24.28
82,3336.179,0.0535,166,24.58
83,3352.4456,0.1486,166,24.76
84,3368.3507,0.1392,166,24.94
85,3384.7684,0.1401,166,25.11
86,3385.2683,0.0760,166,25.40
87,3400.9236,0.1331,166,25.58
88,3416.9427,0.1176,166,25.75
89,3433.2214,0.1173,166,25.92
90,3449.2569,0.1348,166,26.09
91,3465.374,0.1275,166,26.26
92,3481.322,0.1292,166,26.43
93,3497.487,0.1401,166,26.59
94,3517.1531,3.5851,166,26.73
95,3530.0059,0.1084,166,26.91
96,3545.8,0.1224,166,27.07
97,3546.3035,0.0988,166,27.35
98,3561.9178,0.1174,166,27.51
99,3578.3418,0.1153,166,27.67
100,3594.13,0.1159,166,27.82
101,3610.5038,0.1133,166,27.97
102,3626.428,0.1075,166,28.13
103,3642.4992,0.1801,166,28.28
104,3658.0066,0.0548,166,28.43
105,3673.7847,0.0459,166,28.58
106,3674.0257,0.0362,166,28.85
107,3689.9235,0.0620,166,29.00
108,3706.0716,0.0782,166,29.14
109,3722.1794,0.0534,166,29.28
110,3738.2356,0.0445,166,29.43
111,3754.0435,0.0396,166,29.57
