PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2166.4989,2.8511,166,0.46
2,2168.1001,0.0497,166,0.92
3,2179.7931,0.1948,166,1.38
4,2180.34,0.0724,166,1.83
5,2189.2022,0.1807,166,2.28
6,2190.4789,0.0744,166,2.74
7,2195.3896,0.1165,166,3.19
8,2211.5194,0.2879,166,3.62
9,2227.7102,0.4540,166,4.04
10,2228.3598,0.2231,166,4.49
11,2243.2157,0.1079,166,4.90
12,2259.2339,0.1729,166,5.31
13,2275.3103,0.1582,166,5.71
14,2291.412,0.1573,166,6.11
15,2307.2987,0.1563,166,6.50
16,2323.589,0.1951,166,6.89
17,2339.4436,0.1539,166,7.27
18,2355.9022,0.1822,166,7.64
19,2356.4878,0.1298,166,8.06
20,2371.4912,0.1807,166,8.43
21,2388.1143,0.2150,166,8.79
22,2403.9438,0.1692,166,9.15
23,2404.4273,0.0958,166,9.57
24,2420.7997,0.1780,166,9.91
25,2421.2863,0.0968,166,10.33
26,2438.7027,2.7306,166,10.66
27,2456.6367,4.1967,166,10.99
28,2468.4672,0.1411,166,11.34
29,2485.0924,0.3632,166,11.67
30,2500.5804,0.1700,166,12.00
31,2516.8485,0.1643,166,12.32
32,2517.3042,0.0802,166,12.71
33,2532.9381,0.1649,166,13.03
34,2533.4083,0.0745,166,13.42
35,2548.912,0.1742,166,13.73
36,2549.3331,0.0701,166,14.12
37,2565.1169,0.1441,166,14.42
38,2581.142,0.1129,166,14.72
39,2597.1925,0.1164,166,15.02
40,2613.1276,0.2511,166,15.31
41,2615.4554,0.1283,166,15.68
42,2628.8992,0.1447,166,15.98
43,2629.331,0.0612,166,16.35
44,2645.1455,0.1311,166,16.63
45,2660.8338,0.1314,166,16.91
46,2661.3297,0.1720,166,17.28
47,2677.012,0.0870,166,17.56
48,2677.3747,0.0434,166,17.93
49,2693.028,0.2489,166,18.20
50,2693.3844,0.0591,166,18.56
51,2708.7805,0.1054,166,18.83
52,2709.1653,0.0535,166,19.19
53,2725.1307,0.1224,166,19.45
54,2741.4188,0.1117,166,19.70
55,2757.5317,0.1076,166,19.95
56,2773.7645,0.1431,166,20.19
57,2774.2216,0.0656,166,20.55
58,2789.6116,0.1267,166,20.79
59,2806.2868,0.1440,166,21.02
60,2822.3402,0.1764,166,21.26
61,2838.5704,0.1273,166,21.49
62,2854.8818,0.1649,166,21.72
63,2855.7723,0.1511,166,22.06
64,2856.8576,0.2157,166,22.40
65,2857.193,0.0725,166,22.75
66,2870.3173,0.1038,166,22.99
67,2885.7448,0.0892,166,23.22
68,2902.0028,0.1304,166,23.43
69,2902.3645,0.0527,166,23.77
70,2917.7572,0.1069,166,23.99
71,2934.0749,0.1225,166,24.20
72,2950.1111,0.1240,166,24.41
73,2966.234,0.0979,166,24.61
74,2982.764,0.1228,166,24.81
75,2983.1834,0.0588,166,25.14
76,2998.6867,0.1277,166,25.34
77,3014.9466,0.1073,166,25.54
78,3015.3054,0.0521,166,25.87
79,3031.258,0.1073,166,26.06
80,3047.2672,0.1055,166,26.25
81,3063.3921,0.1308,166,26.44
82,3080.2272,0.4143,166,26.62
83,3096.4967,0.1517,166,26.80
84,3112.3913,0.4347,166,26.99
85,3127.8774,0.1330,166,27.17
86,3128.3229,0.0708,166,27.49
87,3144.0502,0.1907,166,27.67
88,3144.7342,0.1221,166,27.98
89,3159.9443,0.1428,166,28.17
90,3160.4078,0.0680,166,28.48
91,3176.2912,0.1263,166,28.65
92,3192.4178,0.1408,166,28.82
93,3208.3622,0.1334,166,28.99
94,3224.6357,0.2707,166,29.15
95,3240.4939,0.1047,166,29.32
96,3256.7718,0.1313,166,29.48
97,3257.3583,0.1145,166,29.78
98,3272.9132,0.1271,166,29.94
99,3273.4853,0.0681,166,30.24
100,3289.1202,0.0925,166,30.40
101,3304.9288,0.1064,166,30.56
102,3305.3217,0.0440,166,30.86
103,3321.008,0.1077,166,31.01
104,3321.4068,0.0440,166,31.31
105,3337.3235,0.1605,166,31.46
106,3353.3511,0.1548,166,31.61
107,3369.5005,0.1549,166,31.76
108,3385.6907,0.1377,166,31.90
109,3401.9953,0.1956,166,32.04
110,3402.5706,0.0812,166,32.33
111,3417.8671,0.1395,166,32.48
112,3418.4585,0.0765,166,32.76
113,3433.8447,0.1062,166,32.91
114,3434.2587,0.0807,166,33.19
115,3449.7999,0.1635,166,33.34
116,3450.314,0.0687,166,33.62
117,3466.0872,0.1116,166,33.76
118,3482.0842,0.1130,166,33.89
119,3498.7138,0.1594,166,34.01
120,3499.2179,0.0681,166,34.29
121,3514.6004,0.1382,166,34.43
122,3530.4626,0.1123,166,34.56
123,3546.5417,0.1314,166,34.68
124,3562.6004,0.1481,166,34.81
125,3578.5097,0.1377,166,34.93
126,3594.8194,0.1777,166,35.05
127,3595.3959,0.0995,166,35.32
128,3610.5395,0.1739,166,35.45
129,3626.7549,0.1328,166,35.57
130,3627.2991,0.0756,166,35.84
131,3643.0049,0.1146,166,35.96
132,3643.3596,0.0369,166,36.23
133,3658.8992,0.1407,166,36.35
134,3659.2849,0.0445,166,36.62
135,3675.4063,0.0945,166,36.73
136,3691.4359,0.1129,166,36.84
137,3707.5696,0.1058,166,36.95
138,3723.758,0.1116,166,37.06
139,3724.1743,0.0560,166,37.32
140,3739.9022,0.1321,166,37.43
141,3740.474,0.0684,166,37.70
142,3755.7334,0.1498,166,37.81
143,3756.2647,0.0822,166,38.07
144,3771.9307,0.1150,166,38.18
145,3772.3722,0.0809,166,38.44
146,3787.8567,0.1292,166,38.54
147,3788.2675,0.0449,166,38.80
148,3803.9988,0.1137,166,38.91
149,3804.4747,0.0582,166,39.16
150,3819.7693,0.1007,166,39.27
151,3838.7134,3.0051,166,39.34
152,3852.0693,0.1717,166,39.46
153,3853.6228,0.0701,166,39.70
154,3867.4696,0.0915,166,39.82
155,3883.7471,0.1198,166,39.91
156,3884.2585,0.0664,166,40.16
157,3899.6763,0.0971,166,40.26
158,3916.1825,0.1979,166,40.35
159,3932.1348,0.1010,166,40.44
160,3948.1721,0.1097,166,40.53
161,3964.3586,0.1060,166,40.61
162,3980.2862,0.0999,166,40.70
163,3996.1607,0.1071,166,40.79
164,4012.5625,0.1197,166,40.87
165,4028.6707,0.1274,166,40.96
166,4029.2138,0.0801,166,41.20
167,4044.6253,0.0959,166,41.29
168,4061.8039,0.1182,166,41.36
169,4062.2391,0.0505,166,41.60
170,4076.6879,0.0980,166,41.70
171,4093.1047,0.1224,166,41.78
172,4109.5803,0.1201,166,41.85
173,4125.7406,0.3134,166,41.93
174,4126.3918,0.0948,166,42.17
175,4141.4393,0.1240,166,42.26
176,4157.9525,0.1247,166,42.33
177,4158.4084,0.0533,166,42.56
178,4174.3086,0.2012,166,42.64
179,4190.2128,0.1282,166,42.72
180,4205.7411,0.1336,166,42.80
181,4206.243,0.0607,166,43.03
182,4221.6682,0.1173,166,43.11
183,4237.4928,0.1832,166,43.19
184,4252.9731,0.0714,166,43.26
185,4253.2566,0.0567,166,43.50
186,4268.6824,0.0860,166,43.57
187,4284.7904,0.0840,166,43.64
188,4300.374,0.0536,166,43.72
189,4316.3967,0.0911,166,43.79
190,4332.5948,0.1597,166,43.85
191,4348.6004,0.1095,166,43.92
192,4364.9551,0.0908,166,43.99
193,4365.3407,0.0725,166,44.21
194,4381.0927,0.1181,166,44.28
195,4397.3056,0.0957,166,44.35
196,4413.0867,0.0954,166,44.41
197,4429.2315,0.1105,166,44.48
198,4445.3566,0.1010,166,44.54
199,4461.1237,0.0481,166,44.61
200,4477.4395,0.1277,166,44.67
201,4481.4999,1.4110,166,44.85
202,4493.7569,0.1213,166,44.95
203,4494.2048,0.0513,166,45.17
204,4509.9826,0.1310,166,45.23
205,4510.5226,0.0718,166,45.45
206,4525.9433,0.1060,166,45.52
207,4526.3648,0.0519,166,45.73
208,4542.8711,0.1341,166,45.79
209,4543.4349,0.0782,166,46.00
210,4558.1178,0.1180,166,46.07
211,4574.6703,0.1184,166,46.12
212,4575.1818,0.0654,166,46.34
213,4590.2974,0.0897,166,46.40
214,4606.6734,0.1104,166,46.45
215,4622.6269,0.1007,166,46.51
216,4639.1325,0.1322,166,46.56
217,4654.7356,0.0876,166,46.62
218,4670.9267,0.1853,166,46.67
219,4671.5127,0.0996,166,46.88
220,4687.0128,0.1047,166,46.94
221,4687.4254,0.0442,166,47.15
222,4703.1901,0.1035,166,47.20
223,4718.9293,0.1105,166,47.26
224,4719.4517,0.0646,166,47.46
225,4735.0557,0.1112,166,47.52
226,4735.4205,0.0457,166,47.73
227,4751.0053,0.1055,166,47.78
228,4751.4793,0.0558,166,47.99
229,4767.2444,0.1054,166,48.04
230,4783.2378,0.0892,166,48.08
231,4799.4902,0.0903,166,48.13
232,4815.5731,0.1080,166,48.18
233,4831.7763,0.1056,166,48.22
234,4832.1812,0.0522,166,48.43
235,4848.0735,0.1215,166,48.47
236,4864.0163,0.1279,166,48.52
237,4864.434,0.0549,166,48.72
238,4880.1049,0.1093,166,48.77
239,4896.2553,0.0881,166,48.81
240,4911.8834,0.0883,166,48.86
241,4912.2693,0.0780,166,49.06
242,4928.4617,0.1033,166,49.10
243,4944.3826,0.1180,166,49.15
244,4960.3155,0.0992,166,49.19
245,4976.3656,0.0916,166,49.23
246,4992.9776,0.1299,166,49.27
247,4993.3849,0.0529,166,49.47
248,5008.9611,0.0970,166,49.51
249,5009.3481,0.0494,166,49.71
250,5025.0399,0.0908,166,49.75
251,5025.4022,0.0445,166,49.95
252,5040.9899,0.1073,166,49.99
253,5041.4566,0.0554,166,50.18
254,5057.7092,0.1180,166,50.22
255,5058.2465,0.0601,166,50.41
256,5072.8604,0.0941,166,50.46
257,5073.2409,0.0442,166,50.66
258,5089.5408,0.1048,166,50.69
259,5105.6454,0.0934,166,50.73
260,5121.8463,0.1317,166,50.76
261,5122.3616,0.0641,166,50.95
262,5137.7016,0.1265,166,51.00
263,5154.0379,0.2559,166,51.03
264,5154.5926,0.0781,166,51.22
265,5169.6553,0.1003,166,51.26
266,5185.853,0.1229,166,51.29
267,5186.2884,0.0477,166,51.48
268,5201.8167,0.1130,166,51.52
269,5202.241,0.0481,166,51.71
270,5203.1861,0.0482,166,51.89
271,5218.5357,0.1163,166,51.93
272,5235.0121,0.1272,166,51.96
273,5235.5198,0.0726,166,52.14
274,5251.0667,0.1248,166,52.18
275,5267.1551,0.1608,166,52.21
276,5282.8703,0.1327,166,52.24
277,5283.4372,0.0774,166,52.43
278,5298.7574,0.1155,166,52.47
279,5299.1733,0.0516,166,52.65
280,5314.8746,0.1195,166,52.68
281,5315.3482,0.0548,166,52.87
282,5330.8876,0.1176,166,52.90
283,5331.3032,0.0518,166,53.08
284,5346.4631,0.0948,166,53.12
285,5362.4673,0.1002,166,53.15
286,5378.5067,0.0951,166,53.17
287,5395.0333,0.1051,166,53.20
288,5395.4346,0.0520,166,53.38
289,5410.9976,0.1508,166,53.41
290,5411.3523,0.0503,166,53.59
291,5427.4458,0.0882,166,53.62
292,5443.7443,0.1184,166,53.64
293,5444.2559,0.0646,166,53.82
294,5459.4795,0.0924,166,53.85
295,5476.1116,0.1110,166,53.87
296,5492.1165,0.1076,166,53.90
297,5508.4958,0.1090,166,53.92
298,5524.0404,0.0632,166,53.95
299,5524.2867,0.0235,166,54.12
300,5540.4147,0.1026,166,54.15
301,5556.2155,0.0970,166,54.17
302,5574.7949,1.9460,166,54.17
303,5575.8034,0.1443,166,54.34
304,5576.3527,0.2382,166,54.52
305,5591.4493,0.1266,166,54.55
306,5592.1985,0.0756,166,54.72
307,5604.7387,0.1258,166,54.78
308,5605.1721,0.0415,166,54.95
309,5620.6865,0.0940,166,54.98
310,5637.0354,0.0905,166,54.99
311,5637.466,0.0414,166,55.17
312,5653.2368,0.1056,166,55.19
313,5669.0706,0.1003,166,55.21
314,5685.0483,0.0834,166,55.23
315,5685.4162,0.0372,166,55.40
316,5701.4166,0.0768,166,55.42
317,5717.6273,0.0964,166,55.44
318,5733.7013,0.0848,166,55.46
319,5749.0436,0.0381,166,55.49
320,5749.21,0.0202,166,55.66
