PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2152.9569,2.8081,165,0.46
2,2154.581,0.0478,165,0.93
3,2162.3039,0.0539,165,1.39
4,2173.7684,0.0727,165,1.84
5,2175.0925,0.1392,165,2.30
6,2178.194,0.0738,165,2.75
7,2194.4992,0.1451,165,3.19
8,2195.1573,0.1104,165,3.64
9,2210.5204,0.4547,165,4.07
10,2226.4463,0.2855,165,4.49
11,2242.3865,0.1658,165,4.91
12,2258.3464,0.1543,165,5.31
13,2274.6122,0.1870,165,5.72
14,2291.159,0.1696,165,6.11
15,2307.1603,0.1999,165,6.50
16,2323.2137,0.1426,165,6.89
17,2339.3707,0.1615,165,7.27
18,2355.3964,0.1587,165,7.64
19,2371.4061,0.1593,165,8.01
20,2387.4098,0.1590,165,8.38
21,2403.5509,0.1763,165,8.74
22,2419.7439,0.1589,165,9.09
23,2420.2045,0.1062,165,9.50
24,2435.8059,0.1586,165,9.85
25,2436.2558,0.0910,165,10.26
26,2451.9655,0.2307,165,10.60
27,2468.0626,0.3416,165,10.94
28,2484.1528,0.1227,165,11.27
29,2499.9442,0.1456,165,11.60
30,2500.3263,0.0636,165,12.00
31,2516.524,0.1721,165,12.32
32,2517.1019,0.0744,165,12.71
33,2532.2134,0.1774,165,13.03
34,2548.7384,0.1370,165,13.34
35,2549.1808,0.0639,165,13.73
36,2564.6543,0.1171,165,14.04
37,2580.8888,0.1345,165,14.34
38,2581.3262,0.0744,165,14.72
39,2582.6473,0.0725,165,15.10
40,2596.7853,0.1209,165,15.40
41,2597.1959,0.0559,165,15.79
42,2612.8093,0.1215,165,16.07
43,2613.2138,0.0541,165,16.45
44,2628.7066,0.1191,165,16.74
45,2629.1093,0.0606,165,17.12
46,2645.3994,0.2500,165,17.39
47,2661.722,0.1239,165,17.66
48,2662.3047,0.0737,165,18.03
49,2677.7728,0.3113,165,18.30
50,2678.2335,0.0752,165,18.67
51,2693.63,0.1106,165,18.93
52,2709.8266,0.1203,165,19.19
53,2710.2249,0.0541,165,19.56
54,2725.6145,0.1181,165,19.81
55,2741.8084,0.1607,165,20.06
56,2742.2339,0.0569,165,20.42
57,2757.5933,0.1054,165,20.67
58,2774.1781,0.3831,165,20.91
59,2790.0759,0.1332,165,21.15
60,2806.2495,0.1264,165,21.38
61,2822.1424,0.1182,165,21.61
62,2838.233,0.1245,165,21.84
63,2854.1556,0.1239,165,22.07
64,2870.7201,0.1373,165,22.29
65,2871.1882,0.0684,165,22.64
66,2887.1405,0.1323,165,22.86
67,2902.7051,0.1245,165,23.08
68,2903.1381,0.0808,165,23.42
69,2919.3203,0.1130,165,23.64
70,2935.4005,0.1334,165,23.85
71,2951.5966,0.1363,165,24.05
72,2967.7087,0.1498,165,24.26
73,2968.1791,0.0722,165,24.59
74,2983.8085,0.1127,165,24.80
75,2984.2291,0.0552,165,25.13
76,2999.727,0.1064,165,25.34
77,3000.0855,0.0515,165,25.67
78,3015.8182,0.1322,165,25.86
79,3016.3038,0.0696,165,26.19
80,3031.8789,0.1304,165,26.39
81,3032.373,0.0696,165,26.71
82,3047.9276,0.1324,165,26.90
83,3048.2934,0.0569,165,27.23
84,3063.916,0.1209,165,27.42
85,3064.322,0.0526,165,27.74
86,3080.0408,0.1295,165,27.92
87,3096.4544,0.1449,165,28.10
88,3112.0871,0.1344,165,28.28
89,3128.5493,0.1432,165,28.45
90,3129.0776,0.0814,165,28.76
91,3144.4821,0.1282,165,28.94
92,3160.7446,0.1416,165,29.11
93,3161.1937,0.0756,165,29.42
94,3180.371,3.6644,165,29.56
95,3193.2468,0.0866,165,29.75
96,3208.79,0.1123,165,29.92
97,3209.2973,0.0944,165,30.22
98,3225.0694,0.1188,165,30.39
99,3240.6999,0.1279,165,30.55
100,3241.0958,0.0465,165,30.85
101,3257.1009,0.1073,165,31.01
102,3273.1574,0.1203,165,31.16
103,3289.2076,0.0981,165,31.31
104,3305.6277,0.1821,165,31.46
105,3306.1425,0.0759,165,31.76
106,3321.62,0.1396,165,31.91
107,3322.1049,0.0638,165,32.21
108,3337.9981,0.1237,165,32.35
109,3354.0728,0.1180,165,32.50
110,3370.0685,0.1248,165,32.64
111,3386.1313,0.1543,165,32.78
112,3402.2075,0.1214,165,32.92
113,3418.272,0.1223,165,33.06
114,3434.5134,0.1310,165,33.19
115,3450.6595,0.1294,165,33.33
116,3451.2381,0.1141,165,33.61
117,3466.7652,0.1099,165,33.75
118,3467.1741,0.0552,165,34.03
119,3483.3322,0.1223,165,34.16
120,3499.0148,0.1197,165,34.30
121,3515.042,0.1498,165,34.42
122,3538.9124,7.5794,165,34.47
123,3539.1255,0.0257,165,34.75
124,3546.7538,0.0350,165,34.96
125,3563.6782,0.1595,165,35.08
126,3564.1522,0.0584,165,35.35
127,3579.393,0.1061,165,35.48
128,3595.4078,0.1089,165,35.60
129,3611.3178,0.0988,165,35.72
130,3627.4297,0.1442,165,35.84
131,3643.5332,0.2069,165,35.95
132,3659.3786,0.0710,165,36.07
133,3675.6955,0.1045,165,36.18
134,3676.0868,0.0518,165,36.45
135,3691.5304,0.0961,165,36.57
136,3707.8606,0.1072,165,36.68
137,3708.2904,0.0486,165,36.94
138,3724.4821,0.1240,165,37.05
139,3725.0817,0.0711,165,37.31
140,3740.65,0.1283,165,37.43
141,3741.181,0.0802,165,37.69
142,3756.5767,0.1778,165,37.80
143,3757.0722,0.0693,165,38.06
144,3772.5336,0.1528,165,38.17
145,3788.1819,0.1724,165,38.28
146,3804.51,0.1320,165,38.38
147,3820.4813,0.1187,165,38.48
148,3836.9041,0.1185,165,38.57
149,3837.3896,0.0889,165,38.83
150,3838.8186,0.0713,165,39.07
151,3842.5428,3.5280,165,39.30
152,3852.9626,0.1141,165,39.45
153,3869.3004,0.1287,165,39.54
154,3885.2143,0.1403,165,39.64
155,3901.7144,0.1380,165,39.73
156,3902.6799,0.0976,165,39.97
157,3917.5135,0.1292,165,40.08
158,3933.708,0.1081,165,40.17
159,3934.1296,0.0501,165,40.42
160,3950.3518,0.1105,165,40.50
161,3966.0118,0.1168,165,40.59
162,3982.1045,0.1152,165,40.68
163,3998.0247,0.1260,165,40.77
164,4014.2841,0.1211,165,40.85
165,4030.2026,0.1093,165,40.94
166,4046.9285,0.1064,165,41.02
167,4047.3281,0.0540,165,41.26
168,4063.0419,0.1222,165,41.35
169,4079.5468,0.1303,165,41.43
170,4080.166,0.0729,165,41.66
171,4095.3315,0.1105,165,41.75
172,4111.6559,0.1297,165,41.83
173,4112.1911,0.0721,165,42.07
174,4127.1676,0.1325,165,42.16
175,4142.6599,0.0463,165,42.24
176,4158.6064,0.0370,165,42.32
177,4174.6233,0.1240,165,42.40
178,4175.0844,0.0565,165,42.63
179,4190.8046,0.1168,165,42.71
180,4191.2707,0.0606,165,42.95
181,4206.8411,0.1116,165,43.03
182,4207.3152,0.0566,165,43.26
183,4222.8622,0.1041,165,43.34
184,4223.3314,0.0494,165,43.57
185,4238.6533,0.1291,165,43.65
186,4239.086,0.0415,165,43.88
187,4253.9102,0.0233,165,43.96
188,4269.442,0.0133,165,44.03
189,4285.4209,0.0135,165,44.10
190,4300.9999,0.0219,165,44.18
191,4317.5209,0.0967,165,44.24
192,4333.4496,0.0921,165,44.31
193,4349.6183,0.1659,165,44.37
194,4365.5081,0.1052,165,44.44
195,4382.1272,0.1205,165,44.50
196,4398.0047,0.1070,165,44.57
197,4414.329,0.1271,165,44.63
198,4430.5126,0.1345,165,44.69
199,4431.0865,0.0796,165,44.91
200,4446.7983,0.1263,165,44.98
201,4450.724,1.4606,165,45.16
202,4451.1019,0.0734,165,45.38
203,4462.8836,0.1663,165,45.49
204,4463.4266,0.0705,165,45.70
205,4478.743,0.1175,165,45.77
206,4479.2813,0.0697,165,45.99
207,4495.217,0.1179,165,46.05
208,4510.7826,0.1039,165,46.11
209,4511.1862,0.0433,165,46.33
210,4526.9155,0.1106,165,46.39
211,4527.3621,0.0541,165,46.61
212,4543.0771,0.1084,165,46.66
213,4559.5352,0.1066,165,46.72
214,4575.1124,0.0907,165,46.77
215,4591.5866,0.1133,165,46.82
216,4607.2362,0.0895,165,46.88
217,4623.3964,0.1131,165,46.94
218,4639.3679,0.1143,165,46.99
219,4655.5211,0.1198,165,47.04
220,4671.9263,0.1124,165,47.09
221,4672.4154,0.0595,165,47.30
222,4687.454,0.1331,165,47.36
223,4703.8703,0.1058,165,47.41
224,4704.2769,0.0524,165,47.62
225,4719.7766,0.1074,165,47.67
226,4720.2075,0.0535,165,47.88
227,4736.2429,0.2750,165,47.93
228,4751.6527,0.1035,165,47.98
229,4767.7875,0.2681,165,48.03
230,4768.208,0.0565,165,48.24
231,4783.8813,0.1059,165,48.29
232,4784.2934,0.0525,165,48.49
233,4799.9405,0.1182,165,48.54
234,4800.3991,0.0538,165,48.75
235,4815.9783,0.1269,165,48.80
236,4832.1294,0.1168,165,48.84
237,4848.0821,0.1341,165,48.89
238,4864.1818,0.1054,165,48.93
239,4880.0063,0.1050,165,48.98
240,4896.1675,0.1195,165,49.02
241,4912.4562,0.1742,165,49.06
242,4928.4606,0.1187,165,49.10
243,4944.8758,0.1241,165,49.14
244,4945.4732,0.0726,165,49.34
245,4960.5822,0.0976,165,49.39
246,4977.4293,0.1264,165,49.42
247,4978.4706,0.0829,165,49.61
248,4993.178,0.1248,165,49.67
249,5009.6994,0.1240,165,49.70
250,5010.2617,0.0697,165,49.90
251,5025.3526,0.0964,165,49.95
252,5041.4296,0.0945,165,49.99
253,5057.3033,0.0931,165,50.03
254,5073.2848,0.0956,165,50.07
255,5089.3106,0.1236,165,50.11
256,5105.5471,0.1155,165,50.14
257,5106.0654,0.0561,165,50.33
258,5121.9627,0.1228,165,50.37
259,5137.7993,0.1130,165,50.41
260,5138.2218,0.0544,165,50.60
261,5154.2711,0.1351,165,50.64
262,5169.6632,0.1357,165,50.68
263,5170.1549,0.0658,165,50.87
264,5185.9257,0.1207,165,50.91
265,5186.402,0.0629,165,51.10
266,5202.0965,0.1143,165,51.13
267,5218.3011,0.0995,165,51.17
268,5234.1794,0.1060,165,51.20
269,5250.3828,0.1907,165,51.23
270,5252.0669,0.0765,165,51.41
271,5266.0089,0.1255,165,51.46
272,5282.4013,0.1265,165,51.49
273,5297.929,0.0949,165,51.53
274,5298.3138,0.0455,165,51.71
275,5314.463,0.0979,165,51.75
276,5330.516,0.1322,165,51.78
277,5331.1054,0.0704,165,51.96
278,5346.7605,0.1082,165,51.99
279,5347.1901,0.0485,165,52.18
280,5362.8947,0.1085,165,52.21
281,5363.3053,0.0444,165,52.39
282,5378.7725,0.0887,165,52.43
283,5379.1476,0.0417,165,52.61
284,5395.2628,0.0883,165,52.64
285,5411.3779,0.1074,165,52.67
286,5427.5404,0.1078,165,52.69
287,5443.6567,0.1198,165,52.72
288,5444.1557,0.0567,165,52.90
289,5460.1261,0.1753,165,52.93
290,5476.0777,0.1052,165,52.96
291,5492.8265,0.1332,165,52.98
292,5493.3163,0.0651,165,53.16
293,5508.0762,0.1060,165,53.19
294,5524.4791,0.2316,165,53.22
295,5525.112,0.0956,165,53.39
296,5540.3634,0.0902,165,53.43
297,5556.325,0.1011,165,53.45
298,5572.5695,0.0738,165,53.48
299,5588.7888,0.1063,165,53.50
300,5589.1917,0.0521,165,53.68
301,5605.3424,0.1619,165,53.70
302,5621.7132,0.4331,165,53.72
303,5622.1389,0.0653,165,53.89
304,5638.4224,0.2513,165,53.92
305,5653.6593,0.0933,165,53.95
306,5654.0966,0.0425,165,54.12
307,5669.6221,0.0782,165,54.15
308,5685.5168,0.0887,165,54.17
309,5702.0208,0.0883,165,54.19
310,5717.6878,0.0898,165,54.22
311,5718.106,0.0411,165,54.39
312,5734.0588,0.1009,165,54.41
313,5750.3728,0.3209,165,54.43
314,5766.5992,0.0954,165,54.45
315,5767.0828,0.0459,165,54.62
316,5782.4604,0.0769,165,54.65
317,5798.7309,0.1063,165,54.67
318,5799.234,0.0508,165,54.83
319,5815.0195,0.0794,165,54.86
320,5831.1818,0.1021,165,54.88
321,5847.4535,0.0891,165,54.90
322,5863.588,0.1279,165,54.92
323,5864.2931,0.0748,165,55.08
324,5879.486,0.0882,165,55.11
325,5895.2132,0.0923,165,55.13
326,5911.5545,0.1035,165,55.15
327,5912.0778,0.0557,165,55.31
328,5927.6742,0.1046,165,55.33
329,5928.2004,0.0550,165,55.50
330,5943.8208,0.0821,165,55.52
331,5944.1916,0.0373,165,55.68
332,5959.7362,0.0799,165,55.71
333,5960.1089,0.0361,165,55.87
334,5976.483,0.0905,165,55.89
335,5992.8269,0.1018,165,55.90
336,5993.3173,0.0431,165,56.06
337,6008.6459,0.1563,165,56.09
338,6009.1237,0.0501,165,56.25
339,6024.8825,0.0834,165,56.27
340,6025.2811,0.0342,165,56.43
341,6040.8728,0.0937,165,56.45
342,6041.2928,0.0396,165,56.61
343,6057.5999,0.1017,165,56.62
344,6058.1321,0.0500,165,56.78
345,6072.5023,0.0800,165,56.81
346,6088.6258,0.0881,165,56.83
347,6089.0237,0.0347,165,56.99
348,6104.6141,0.0914,165,57.01
349,6105.0852,0.0425,165,57.17
350,6120.8299,0.1292,165,57.18
351,6121.2231,0.0344,165,57.34
352,6136.9482,0.0920,165,57.36
353,6137.4199,0.0439,165,57.52
354,6153.0164,0.0921,165,57.53
355,6168.664,0.0860,165,57.55
356,6169.0468,0.0325,165,57.71
357,6185.225,0.0762,165,57.72
358,6201.4991,0.0989,165,57.73
359,6217.4078,0.1220,165,57.74
360,6233.8038,0.1297,165,57.75
361,6234.4506,0.0746,165,57.90
362,6249.7513,0.1127,165,57.92
363,6250.3046,0.0616,165,58.08
364,6265.5931,0.0994,165,58.10
365,6281.4148,0.0838,165,58.11
366,6297.962,0.1127,165,58.11
367,6313.8308,0.1154,165,58.13
368,6314.3312,0.0487,165,58.28
369,6330.3276,0.1040,165,58.29
370,6346.5157,0.1016,165,58.30
371,6362.638,0.0838,165,58.31
372,6378.4333,0.0877,165,58.32
373,6394.5631,0.0982,165,58.33
374,6395.0751,0.0545,165,58.48
375,6410.4344,0.0883,165,58.50
376,6426.8127,0.0947,165,58.50
377,6427.2362,0.0441,165,58.66
378,6442.9269,0.0926,165,58.67
379,6443.4221,0.0431,165,58.82
380,6458.9778,0.0765,165,58.83
381,6475.1047,0.0879,165,58.84
382,6491.0104,0.0752,165,58.85
383,6507.3309,0.1013,165,58.86
384,6523.1267,0.0876,165,58.87
385,6539.6092,0.1560,165,58.87
386,6540.0965,0.0506,165,59.02
387,6555.2845,0.1123,165,59.04
388,6571.2131,0.0965,165,59.05
389,6587.1246,0.0897,165,59.05
390,6603.21,0.0885,165,59.06
391,6619.4207,0.0938,165,59.07
392,6635.6036,0.0835,165,59.08
393,6651.7668,0.0967,165,59.08
394,6652.1885,0.0379,165,59.23
395,6667.7608,0.0813,165,59.24
396,6668.1018,0.0324,165,59.39
397,6684.3076,0.0913,165,59.39
398,6700.339,0.0912,165,59.40
399,6701.5548,0.0455,165,59.54
400,6716.5531,0.0948,165,59.55
401,6732.5556,0.0994,165,59.56
402,6733.0436,0.0454,165,59.71
403,6748.9073,0.0938,165,59.71
404,6749.381,0.0457,165,59.86
405,6765.2789,0.0889,165,59.86
406,6781.4678,0.0918,165,59.87
407,6797.7197,0.1034,165,59.87
408,6798.2403,0.0551,165,60.02
409,6813.7193,0.0881,165,60.03
410,6814.137,0.0421,165,60.17
411,6829.8805,0.1292,165,60.18
412,6830.3572,0.0462,165,60.32
413,6846.0921,0.0768,165,60.33
414,6862.2931,0.0885,165,60.33
415,6878.1217,0.0881,165,60.34
416,6894.7998,0.1064,165,60.34
417,6895.2244,0.0458,165,60.48
418,6910.6759,0.0951,165,60.49
419,6911.1067,0.0412,165,60.63
420,6926.8227,0.0793,165,60.63
421,6927.1926,0.0376,165,60.77
422,6942.5942,0.0822,165,60.78
423,6959.1304,0.0956,165,60.78
424,6974.8159,0.1003,165,60.79
425,6975.2567,0.0428,165,60.93
426,6991.2511,0.0972,165,60.93
427,7007.598,0.1131,165,60.93
428,7008.0719,0.0552,165,61.07
429,7023.5092,0.0961,165,61.08
430,7039.6128,0.0948,165,61.08
431,7040.0212,0.0356,165,61.22
432,7055.7954,0.0940,165,61.23
433,7056.3218,0.0911,165,61.36
434,7071.8234,0.0883,165,61.37
435,7072.2116,0.0318,165,61.51
436,7087.8556,0.1001,165,61.51
437,7088.372,0.0435,165,61.65
438,7104.0967,0.0759,165,61.65
439,7120.1146,0.0905,165,61.66
440,7136.1292,0.0917,165,61.66
441,7152.5731,0.0995,165,61.66
442,7153.0646,0.0501,165,61.79
443,7168.5953,0.0793,165,61.80
444,7184.3824,0.0938,165,61.80
445,7200.6034,0.1008,165,61.80
446,7201.1033,0.0464,165,61.93
447,7216.3825,0.0753,165,61.94
448,7232.5905,0.0807,165,61.94
449,7248.7023,0.1003,165,61.94
450,7249.201,0.0490,165,62.08
451,7264.9479,0.0992,165,62.08
452,7265.3683,0.0421,165,62.21
453,7281.1143,0.1306,165,62.22
454,7297.2656,0.0882,165,62.22
455,7313.4983,0.0997,165,62.21
456,7329.7536,0.0791,165,62.21
457,7330.1237,0.0344,165,62.35
458,7345.7586,0.0931,165,62.35
459,7346.2631,0.0464,165,62.48
460,7362.1819,0.0912,165,62.48
461,7378.0367,0.0976,165,62.48
462,7394.0362,0.0823,165,62.48
463,7410.0486,0.1009,165,62.48
464,7411.0851,0.0553,165,62.61
465,7426.3665,0.0762,165,62.61
466,7442.6063,0.0843,165,62.61
467,7458.9347,0.0882,165,62.61
468,7459.302,0.0330,165,62.74
469,7475.0193,0.0726,165,62.74
470,7490.9973,0.0770,165,62.74
471,7507.0701,0.0923,165,62.74
472,7523.4721,0.0756,165,62.74
473,7539.3399,0.0790,165,62.74
474,7555.5299,0.0797,165,62.74
475,7571.6374,0.1738,165,62.73
476,7572.1588,0.0555,165,62.86
477,7587.9046,0.0938,165,62.86
478,7588.3825,0.0455,165,62.99
479,7603.5037,0.0649,165,63.00
480,7619.8776,0.1605,165,62.99
481,7620.4472,0.1074,165,63.12
482,7635.6089,0.0954,165,63.13
483,7636.3616,0.0914,165,63.25
484,7651.6695,0.0752,165,63.25
485,7667.594,0.0915,165,63.25
486,7668.054,0.0434,165,63.38
487,7683.6421,0.0871,165,63.38
488,7684.0211,0.0341,165,63.51
489,7699.7319,0.0903,165,63.51
490,7700.1987,0.0428,165,63.63
491,7715.8023,0.0756,165,63.64
492,7716.1431,0.0330,165,63.76
493,7731.8276,0.1588,165,63.76
494,7732.3605,0.0510,165,63.89
495,7748.0194,0.0735,165,63.89
496,7764.3872,0.0929,165,63.88
497,7780.1577,0.0795,165,63.88
498,7796.8378,0.1221,165,63.87
499,7797.3643,0.0534,165,64.00
500,7812.8844,0.0977,165,64.00
501,7813.3957,0.0502,165,64.12
502,7815.0313,0.0516,165,64.24
503,7828.8728,0.0760,165,64.25
504,7829.2464,0.0320,165,64.37
505,7844.8016,0.0915,165,64.37
506,7845.253,0.0430,165,64.50
507,7861.0992,0.0909,165,64.49
508,7876.6006,0.0764,165,64.49
509,7892.6117,0.0758,165,64.49
510,7908.7202,0.0740,165,64.49
511,7909.0694,0.0328,165,64.61
512,7925.2092,0.0753,165,64.60
513,7941.1771,0.0764,165,64.60
514,7957.4607,0.0924,165,64.59
515,7973.6909,0.1065,165,64.59
516,7974.0849,0.0389,165,64.71
517,7989.5478,0.0786,165,64.71
518,8005.5958,0.0747,165,64.70
519,8021.5449,0.0855,165,64.70
520,8037.8166,0.1145,165,64.69
521,8038.3322,0.0498,165,64.81
522,8053.6216,0.0969,165,64.82
523,8054.1103,0.0466,165,64.94
524,8069.8291,0.0898,165,64.93
525,8070.3197,0.0468,165,65.05
526,8085.8963,0.0765,165,65.05
527,8086.2561,0.0341,165,65.17
528,8102.0747,0.0917,165,65.17
529,8118.1505,0.1259,165,65.16
530,8134.1176,0.0796,165,65.16
531,8150.4321,0.1066,165,65.15
532,8151.609,0.0488,165,65.26
