PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2016.5758,3.1043,166,0.50
2,2018.1881,0.0530,166,0.99
3,2029.2462,0.0611,166,1.48
4,2034.7272,0.0605,166,1.97
5,2036.0696,0.1098,166,2.46
6,2045.1188,0.1076,166,2.93
7,2061.2691,0.1793,166,3.40
8,2077.0371,0.1328,166,3.85
9,2093.2377,0.3852,166,4.30
10,2109.1066,0.2361,166,4.74
11,2124.7675,0.0934,166,5.18
12,2125.215,0.0856,166,5.65
13,2140.67,0.1170,166,6.07
14,2156.824,0.1192,166,6.49
15,2157.0782,0.0769,166,6.95
16,2172.9363,0.1155,166,7.36
17,2173.1699,0.0678,166,7.82
18,2189.1328,0.0947,166,8.22
19,2205.1215,0.1102,166,8.62
20,2221.4397,0.0984,166,9.00
21,2237.0731,0.1019,166,9.39
22,2253.1725,0.0966,166,9.76
23,2269.3636,0.1130,166,10.13
24,2285.223,0.1013,166,10.50
25,2301.1565,0.1115,166,10.86
26,2317.2848,0.0605,166,11.22
27,2333.8021,0.1763,166,11.57
28,2334.0787,0.0581,166,12.00
29,2349.9803,0.1059,166,12.34
30,2365.8066,0.1186,166,12.68
31,2366.1332,0.0622,166,13.10
32,2384.7497,0.1460,166,13.42
33,2385.1526,0.0596,166,13.84
34,2397.8682,0.1304,166,14.18
35,2398.2822,0.0550,166,14.59
36,2414.3528,0.1342,166,14.91
37,2430.2942,0.1122,166,15.22
38,2446.5928,0.1443,166,15.53
39,2462.4784,0.1473,166,15.84
40,2464.3729,0.0782,166,16.23
41,2478.5552,0.1188,166,16.54
42,2494.4008,0.1060,166,16.84
43,2510.4903,0.1983,166,17.13
44,2526.6344,0.1172,166,17.41
45,2542.3305,0.1246,166,17.70
46,2558.4094,0.2439,166,17.98
47,2574.7727,0.1326,166,18.25
48,2575.2578,0.0617,166,18.64
49,2591.0877,0.2988,166,18.91
50,2607.1851,0.1150,166,19.18
51,2623.3706,0.1498,166,19.44
52,2639.5723,0.1497,166,19.70
53,2656.1497,0.1378,166,19.95
54,2672.2262,0.1126,166,20.21
55,2688.5249,0.1260,166,20.46
56,2705.0457,0.1437,166,20.70
57,2720.8378,0.1485,166,20.95
58,2721.3224,0.0717,166,21.31
59,2737.3083,0.1500,166,21.55
60,2753.1204,0.1389,166,21.79
61,2769.6076,0.1453,166,22.02
62,2770.0934,0.0738,166,22.38
63,2785.1941,0.1347,166,22.62
64,2801.479,0.1310,166,22.85
65,2817.3277,0.1292,166,23.07
66,2833.9008,0.1415,166,23.29
67,2834.3725,0.0697,166,23.64
68,2849.5869,0.1279,166,23.86
69,2850.0992,0.0723,166,24.21
70,2865.9831,0.1444,166,24.42
71,2882.0598,0.1074,166,24.64
72,2898.0626,0.1134,166,24.84
73,2914.2298,0.1375,166,25.05
74,2930.6337,0.1247,166,25.25
75,2931.0597,0.0644,166,25.59
76,2946.2762,0.1385,166,25.80
77,2962.3227,0.1531,166,25.99
78,2978.6409,0.1369,166,26.19
79,2979.098,0.0668,166,26.52
80,2994.7004,0.1618,166,26.71
81,2995.3153,0.0982,166,27.04
82,3011.2073,0.1644,166,27.23
83,3026.9219,0.1179,166,27.42
84,3027.3733,0.0668,166,27.75
85,3043.1935,0.1441,166,27.93
86,3059.3764,0.1622,166,28.11
87,3075.615,0.1449,166,28.29
88,3076.1351,0.0818,166,28.61
89,3091.7065,0.1208,166,28.79
90,3092.0953,0.0615,166,29.11
91,3107.6919,0.1060,166,29.28
92,3108.0561,0.0551,166,29.60
93,3124.1746,0.1143,166,29.77
