PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2175.8743,3.1488,166,0.46
2,2177.4733,0.0484,166,0.92
3,2188.6711,0.1257,166,1.37
4,2197.7746,0.0631,166,1.82
5,2199.6879,0.1193,166,2.27
6,2204.5708,0.0739,166,2.72
7,2220.6059,0.1492,166,3.15
8,2236.7715,0.1578,166,3.58
9,2253.0186,0.3546,166,3.99
10,2253.6193,0.2070,166,4.44
11,2268.8941,0.1288,166,4.85
12,2285.0239,0.1754,166,5.25
13,2285.5195,0.0938,166,5.69
14,2301.4689,0.2075,166,6.08
15,2317.2647,0.1767,166,6.47
16,2317.7338,0.1005,166,6.90
17,2333.3911,0.1842,166,7.29
18,2349.4654,0.1623,166,7.66
19,2365.5543,0.1727,166,8.03
20,2381.9092,0.1524,166,8.40
21,2398.0438,0.1718,166,8.76
22,2398.5271,0.0843,166,9.17
23,2413.9918,0.1475,166,9.53
24,2430.2945,0.1333,166,9.88
25,2430.6965,0.0785,166,10.29
26,2446.3972,0.2461,166,10.63
27,2463.5351,0.5395,166,10.96
28,2479.3464,0.1319,166,11.29
29,2479.781,0.0686,166,11.69
30,2495.196,0.1091,166,12.02
31,2495.6032,0.0539,166,12.42
32,2511.1992,0.1341,166,12.74
33,2511.5874,0.0631,166,13.14
34,2527.161,0.1173,166,13.45
35,2527.5541,0.0706,166,13.85
36,2543.0406,0.1135,166,14.16
37,2559.5366,0.1210,166,14.46
38,2575.6133,0.1157,166,14.75
39,2591.857,0.1236,166,15.05
40,2607.9811,0.1630,166,15.34
41,2609.9555,0.0906,166,15.71
42,2623.7662,0.1224,166,16.01
43,2640.4764,0.1233,166,16.28
44,2656.7877,0.5037,166,16.56
45,2672.2233,0.1175,166,16.84
46,2678.5091,5.9554,166,17.17
47,2688.1919,0.1026,166,17.48
48,2688.6089,0.0456,166,17.85
49,2704.9592,0.2836,166,18.11
50,2720.4076,0.1268,166,18.38
51,2736.4688,0.1200,166,18.64
52,2752.4615,0.1503,166,18.89
53,2768.5604,0.1237,166,19.14
54,2784.4787,0.1240,166,19.39
55,2800.8702,0.1418,166,19.64
56,2816.6212,0.1362,166,19.88
57,2832.7272,0.1266,166,20.12
58,2849.0794,0.1517,166,20.36
59,2849.5907,0.0754,166,20.70
60,2864.8342,0.1260,166,20.94
61,2881.2325,0.1589,166,21.17
62,2881.6758,0.0615,166,21.52
63,2896.9652,0.1239,166,21.75
64,2912.8736,0.1196,166,21.97
65,2928.6636,0.1084,166,22.19
66,2945.042,0.1057,166,22.41
67,2945.4487,0.0575,166,22.75
68,2961.1542,0.1309,166,22.96
69,2961.7785,0.1023,166,23.30
70,2977.5571,0.1200,166,23.51
71,2993.6411,0.1267,166,23.72
72,3009.7265,0.1103,166,23.92
73,3025.6581,0.1347,166,24.13
74,3041.6989,0.1269,166,24.33
75,3057.6865,0.1360,166,24.53
76,3073.781,0.1416,166,24.73
77,3090.0526,0.1539,166,24.92
78,3090.6409,0.0969,166,25.24
