PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2039.5547,2.7675,166,0.49
2,2041.2971,0.0639,166,0.98
3,2052.5869,0.0920,166,1.46
4,2058.0558,0.1058,166,1.94
5,2058.4293,0.1578,166,2.43
6,2059.5549,0.0872,166,2.91
7,2068.7589,0.1305,166,3.38
8,2069.3577,0.1064,166,3.87
9,2085.125,0.3696,166,4.32
10,2100.8666,0.2967,166,4.76
11,2101.3877,0.0918,166,5.23
12,2116.8486,0.1139,166,5.67
13,2133.2291,0.1335,166,6.09
14,2149.4866,0.1730,166,6.51
15,2165.7373,0.1501,166,6.93
16,2182.0893,0.1471,166,7.33
17,2182.5099,0.0759,166,7.79
18,2198.0071,0.1853,166,8.19
19,2198.5115,0.0865,166,8.64
20,2214.1953,0.1892,166,9.03
21,2230.0591,0.1528,166,9.42
22,2230.5086,0.0998,166,9.86
23,2246.5552,0.1496,166,10.24
24,2247.5211,0.1233,166,10.68
25,2262.6581,0.2121,166,11.05
26,2279.1503,0.2954,166,11.41
27,2295.4448,0.6904,166,11.76
28,2311.0686,0.1268,166,12.12
29,2311.4854,0.0679,166,12.55
30,2327.0207,0.1794,166,12.89
31,2327.4764,0.0793,166,13.32
32,2343.0849,0.1637,166,13.66
33,2343.5363,0.0789,166,14.08
34,2359.2207,0.1560,166,14.41
35,2375.7778,0.3996,166,14.73
36,2376.2911,0.0902,166,15.15
37,2391.4883,0.1163,166,15.47
38,2407.6281,0.1398,166,15.78
39,2423.946,0.1863,166,16.09
40,2425.8515,0.1024,166,16.49
41,2439.7637,0.1373,166,16.80
42,2440.216,0.0668,166,17.21
43,2456.2189,0.1394,166,17.51
44,2472.266,0.1143,166,17.80
45,2488.5268,0.1322,166,18.08
46,2504.639,0.2434,166,18.37
47,2521.0188,0.1029,166,18.64
48,2521.7745,0.1205,166,19.03
49,2536.7683,0.3019,166,19.32
50,2553.01,0.1397,166,19.58
51,2553.4702,0.0650,166,19.97
52,2568.9283,0.1428,166,20.24
53,2569.3857,0.0712,166,20.63
54,2585.3059,0.1269,166,20.89
55,2601.277,0.1270,166,21.14
56,2617.0398,0.1117,166,21.40
57,2617.4478,0.0570,166,21.78
58,2633.8198,0.1270,166,22.02
59,2634.2421,0.0672,166,22.40
60,2649.2056,0.1265,166,22.65
61,2665.6186,0.1198,166,22.88
62,2681.5981,0.1255,166,23.12
63,2698.1793,0.1142,166,23.35
64,2714.228,0.1467,166,23.58
65,2730.2286,0.1208,166,23.81
66,2745.9521,0.1056,166,24.04
67,2746.3567,0.0611,166,24.40
68,2762.388,0.1250,166,24.62
69,2778.1291,0.1085,166,24.84
70,2794.9878,0.1117,166,25.04
71,2795.3868,0.0548,166,25.40
72,2810.75,0.1376,166,25.62
73,2826.998,0.1189,166,25.82
74,2827.4234,0.0603,166,26.17
75,2843.0313,0.1200,166,26.38
76,2843.4273,0.0606,166,26.73
77,2859.5324,0.1392,166,26.93
78,2875.6183,0.1358,166,27.12
79,2892.1051,0.1364,166,27.32
80,2892.5561,0.0661,166,27.66
81,2908.2983,0.1320,166,27.85
82,2924.1735,0.1126,166,28.04
83,2940.1087,0.1168,166,28.23
84,2940.5378,0.0622,166,28.57
85,2956.4005,0.1385,166,28.75
86,2972.4691,0.1344,166,28.93
87,2989.05,0.1255,166,29.11
88,2989.4644,0.0681,166,29.44
89,3004.9298,0.1505,166,29.62
90,3005.5021,0.0893,166,29.95
91,3021.0385,0.1529,166,30.12
92,3021.606,0.0888,166,30.45
93,3036.8691,0.1252,166,30.62
94,3039.2891,2.0891,166,30.93
95,3053.4171,0.1031,166,31.11
96,3069.4323,0.1312,166,31.28
97,3085.5245,0.1772,166,31.44
98,3101.551,0.1080,166,31.60
99,3118.0358,0.1129,166,31.75
100,3118.5096,0.0576,166,32.07
101,3134.1966,0.1092,166,32.23
102,3150.4316,0.1310,166,32.38
103,3166.613,0.1301,166,32.53
104,3182.4392,0.1554,166,32.68
105,3198.5724,0.1616,166,32.83
106,3215.1109,0.1584,166,32.97
107,3231.0969,0.1537,166,33.12
108,3231.5403,0.0617,166,33.42
109,3247.348,0.1120,166,33.57
110,3263.3637,0.1120,166,33.71
111,3279.6518,0.1891,166,33.85
112,3295.6491,0.1299,166,33.98
113,3311.841,0.3295,166,34.12
