PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2582.7521,3.0087,166,0.39
2,2584.3685,0.0512,166,0.77
3,2584.5435,0.0394,166,1.16
4,2597.3635,0.0600,166,1.54
5,2597.6278,0.0869,166,1.92
6,2602.3157,0.0811,166,2.31
7,2602.4816,0.0468,166,2.69
8,2613.4336,0.2223,166,3.06
9,2629.389,0.3447,166,3.42
10,2645.5846,0.2721,166,3.78
11,2661.5214,0.1228,166,4.13
12,2677.2935,0.0952,166,4.48
13,2677.5835,0.1050,166,4.86
14,2693.6072,0.1486,166,5.20
15,2709.6249,0.1771,166,5.54
16,2725.4691,0.1493,166,5.87
17,2741.5555,0.1320,166,6.20
18,2757.9275,0.1358,166,6.53
19,2773.7628,0.1350,166,6.85
20,2790.4087,0.1753,166,7.17
21,2806.7091,0.2037,166,7.48
22,2823.5041,0.1781,166,7.79
23,2839.1299,0.1721,166,8.10
24,2839.6511,0.1113,166,8.45
25,2855.1154,0.2041,166,8.76
26,2855.6403,0.1811,166,9.10
27,2871.4255,0.3209,166,9.40
28,2887.4318,0.1191,166,9.70
29,2903.165,0.1098,166,9.99
30,2903.5567,0.0600,166,10.33
31,2919.7237,0.1675,166,10.62
32,2935.2798,0.1275,166,10.90
33,2935.7133,0.0855,166,11.24
34,2951.6274,0.1904,166,11.52
35,2967.9776,0.1321,166,11.79
36,2983.81,0.1291,166,12.07
37,3000.0709,0.1410,166,12.33
38,3000.5182,0.0670,166,12.66
39,3016.0401,0.1874,166,12.93
40,3017.8523,0.1162,166,13.25
41,3032.3538,0.1327,166,13.52
42,3032.8005,0.0626,166,13.85
43,3048.309,0.1204,166,14.11
44,3048.7122,0.0547,166,14.43
45,3064.4017,0.1273,166,14.68
46,3084.0638,3.6741,166,14.92
47,3084.5557,0.0775,166,15.24
48,3097.1252,0.1023,166,15.50
49,3097.7306,0.2007,166,15.82
50,3113.0625,0.1156,166,16.06
51,3129.5713,0.1310,166,16.30
52,3145.6948,0.1277,166,16.53
53,3161.9941,0.1167,166,16.76
54,3178.346,0.1504,166,16.99
55,3178.912,0.0888,166,17.30
56,3194.0422,0.1266,166,17.53
57,3210.3676,0.2134,166,17.75
58,3210.8803,0.0753,166,18.06
59,3226.2691,0.1040,166,18.29
60,3226.6286,0.0528,166,18.60
61,3242.5207,0.1302,166,18.81
62,3258.5745,0.1049,166,19.03
63,3274.7968,0.1592,166,19.24
64,3290.6042,0.1105,166,19.45
65,3307.2923,0.1505,166,19.65
66,3308.0469,0.1005,166,19.95
67,3323.5346,0.1312,166,20.16
68,3339.3392,0.1289,166,20.36
69,3339.8202,0.0694,166,20.66
70,3355.185,0.1581,166,20.86
71,3355.6741,0.0696,166,21.16
72,3371.5703,0.1298,166,21.36
73,3387.9051,0.1208,166,21.55
74,3403.8376,0.1056,166,21.74
75,3421.2931,0.1058,166,21.92
76,3421.7387,0.0576,166,22.21
77,3435.9848,0.1062,166,22.41
78,3452.1672,0.1127,166,22.59
79,3452.5327,0.0560,166,22.88
80,3467.5457,0.0561,166,23.07
81,3483.67,0.1037,166,23.25
82,3499.6653,0.1047,166,23.43
83,3515.9169,0.1285,166,23.61
84,3531.9301,0.1164,166,23.78
85,3548.0203,0.1376,166,23.96
86,3564.0192,0.1262,166,24.13
