PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,2306.6461,2.8684,165,0.43
2,2308.2976,0.0579,165,0.87
3,2319.6239,0.0530,165,1.29
4,2320.2905,0.0382,165,1.72
5,2321.3211,0.0721,165,2.15
6,2335.4144,0.0783,165,2.57
7,2351.954,0.1661,165,2.98
8,2352.7088,0.1232,165,3.40
9,2368.2172,0.4137,165,3.80
10,2384.3302,0.3290,165,4.19
11,2400.322,0.1703,165,4.58
12,2415.9388,0.1812,165,4.97
13,2416.4371,0.1027,165,5.38
14,2432.2794,0.1934,165,5.76
15,2448.3559,0.1468,165,6.13
16,2464.3871,0.1337,165,6.49
17,2480.4174,0.1348,165,6.85
18,2496.4736,0.1340,165,7.21
19,2512.5462,0.1341,165,7.56
20,2528.8255,0.1621,165,7.91
21,2544.58,0.1466,165,8.25
22,2560.5258,0.1093,165,8.59
23,2576.4893,0.0780,165,8.93
24,2592.8083,0.0933,165,9.26
25,2609.1051,0.1794,165,9.58
26,2609.6524,0.1770,165,9.96
27,2627.0491,1.6432,165,10.28
28,2627.4463,0.0816,165,10.66
29,2641.3137,0.1167,165,10.98
30,2657.1642,0.1598,165,11.29
31,2657.566,0.0587,165,11.66
32,2673.4798,0.5229,165,11.97
33,2689.2601,0.1421,165,12.27
34,2707.0795,0.1059,165,12.56
35,2707.3238,0.0328,165,12.93
36,2721.066,0.1262,165,13.23
37,2721.4667,0.0499,165,13.60
38,2737.1354,0.1204,165,13.88
39,2737.6056,0.0987,165,14.25
40,2738.7462,0.0834,165,14.61
41,2753.4663,0.1225,165,14.89
42,2769.5427,0.1033,165,15.16
43,2785.7829,0.1090,165,15.44
44,2801.4609,0.0881,165,15.71
45,2817.7868,0.1103,165,15.97
46,2833.6958,0.2141,165,16.23
47,2849.9368,0.0965,165,16.49
48,2850.32,0.0437,165,16.84
49,2866.0646,0.3004,165,17.10
50,2866.4455,0.0668,165,17.44
51,2882.0945,0.1053,165,17.70
52,2882.458,0.0537,165,18.04
53,2898.8359,0.2494,165,18.28
54,2899.3086,0.0630,165,18.63
55,2914.8455,0.1077,165,18.87
56,2930.7418,0.1203,165,19.11
57,2946.928,0.1540,165,19.34
58,2947.7102,0.1512,165,19.68
59,2963.197,0.1232,165,19.91
60,2978.9819,0.1229,165,20.14
61,2979.4164,0.0583,165,20.47
62,2995.2507,0.1442,165,20.70
63,3010.9295,0.1265,165,20.92
64,3011.3494,0.0573,165,21.25
65,3027.3193,0.2002,165,21.47
66,3043.1828,0.1537,165,21.69
67,3043.748,0.0888,165,22.01
68,3058.8134,0.1225,165,22.23
69,3074.5062,0.1230,165,22.44
70,3090.6696,0.1220,165,22.65
71,3107.2688,0.1317,165,22.85
72,3122.9592,0.1071,165,23.06
73,3123.3177,0.0531,165,23.37
74,3139.4433,0.1171,165,23.57
75,3155.3688,0.1066,165,23.77
76,3171.562,0.1313,165,23.96
77,3187.5916,0.1346,165,24.16
78,3203.5234,0.1203,165,24.35
79,3219.5743,0.1468,165,24.54
80,3235.8005,0.1463,165,24.72
81,3236.3334,0.0857,165,25.03
82,3251.363,0.0662,165,25.22
83,3267.3325,0.0876,165,25.40
84,3283.4771,0.1240,165,25.58
85,3299.8361,0.0831,165,25.76
86,3316.282,0.1344,165,25.93
87,3331.9649,0.1061,165,26.11
88,3332.326,0.0539,165,26.41
89,3348.5601,0.1450,165,26.58
90,3364.1882,0.1473,165,26.75
91,3364.6438,0.0792,165,27.05
92,3380.4231,0.1522,165,27.22
93,3396.0986,0.1482,165,27.38
94,3399.7273,3.2163,165,27.65
