Msg_Received,Received_Time,Decoding_Time
1,670.4924,4.4952
2,670.8045,0.2399
3,678.0737,0.1803
4,678.265,0.1166
5,696.3867,0.6559
6,711.4999,0.2705
7,727.2175,0.2772
8,742.5315,0.2581
9,743.6962,0.9700
10,758.7283,0.1487
11,774.6882,0.0599
12,790.5809,0.0523
13,807.7206,0.0864
14,810.9269,0.1215
15,822.5885,0.0470
16,839.3444,0.0671
17,855.7562,0.0588
18,871.7175,0.0783
19,888.3701,0.2853
20,903.8496,0.1301
21,919.9599,0.0442
22,920.0056,0.0167
23,935.5477,0.0471
24,951.8066,0.0436
25,951.8511,0.0159
26,967.3691,0.0473
27,984.1008,0.1483
28,984.2385,0.0459
29,1000.1975,0.0909
30,1000.2747,0.0251
31,1015.6495,0.0450
32,1015.7036,0.0171
33,1031.8557,0.0744
34,1031.9346,0.0275
35,1048.4034,0.0827
36,1064.4556,0.0895
37,1080.8374,0.1831
38,1096.5814,0.0653
39,1112.6252,0.0758
40,1128.9203,0.0922
41,1129.0259,0.0416
42,1147.5839,0.0882
43,1147.752,0.1062
44,1161.6796,0.1205
45,1176.4516,0.1530
46,1192.8498,0.0411
47,1210.7397,0.0319
48,1210.777,0.0149
49,1223.9621,0.0326
50,1240.703,0.0393
51,1256.7721,0.0391
52,1272.8118,0.0390
53,1289.3769,0.0438
54,1305.1384,0.0553
55,1305.226,0.0285
56,1321.1981,0.0895
57,1337.8159,0.1239
58,1338.0405,0.1252
59,1353.7304,0.1251
60,1369.8899,0.1248
61,1385.8443,0.1402
62,1401.6982,0.1351
63,1417.6843,0.2179
64,1434.0683,0.1678
65,1450.0278,0.1250
66,1465.972,0.1274
67,1482.1596,0.1267
68,1482.329,0.0695
69,1498.0083,0.1501
70,1514.521,0.1851
71,1514.7128,0.0835
72,1530.1603,0.0649
73,1547.0978,0.1914
74,1562.8222,0.1829
75,1578.763,0.0474
76,1595.1815,0.0625
77,1611.0686,0.0412
78,1611.1164,0.0169
79,1626.9937,0.0430
80,1627.0442,0.0175
81,1643.7556,0.1183
82,1659.25,0.0389
83,1659.2937,0.0147
84,1675.8042,0.0410
85,1690.8148,0.0560
86,1706.7247,0.0927
87,1722.4107,0.0728
88,1738.5698,0.1184
89,1738.7359,0.0667
90,1754.6408,0.1572
91,1770.6779,0.1190
92,1786.019,0.1177
93,1802.4294,0.1204
94,1818.5177,0.1182
95,1834.5374,0.1194
96,1851.2204,0.1194
97,1867.2846,0.1173
98,1869.0479,0.1180
99,1883.7247,0.1220
100,1883.8917,0.0681
101,1899.5899,0.1199
102,1899.7534,0.0666
103,1915.6208,0.1189
104,1915.788,0.0676
105,1931.3667,0.1184
106,1946.9547,0.0388
107,1947.0273,0.0449
108,1963.2168,0.0433
109,1963.2612,0.0167
110,1978.8905,0.0570
111,1978.9526,0.0208
112,1996.7367,0.0545
113,2011.2311,0.0676
114,2011.3352,0.0331
115,2027.6516,0.0839
116,2043.5556,0.1416
117,2043.7374,0.0791
118,2060.1472,0.1406
119,2076.3801,0.1412
120,2092.4213,0.1432
121,2092.6531,0.1283
