Msg_Received,Received_Time,Decoding_Time
1,543.6334,4.6970
2,543.9245,0.2190
3,548.6505,0.1803
4,548.8057,0.0907
5,552.5999,0.2345
6,552.7057,0.0547
7,554.551,0.1111
8,564.5931,0.1029
9,565.0263,0.3733
10,580.4677,0.2725
11,597.0052,0.1621
12,597.2507,0.0888
13,612.1196,0.0496
14,628.2389,0.0702
15,644.0577,0.0589
16,660.506,0.0695
17,660.6173,0.0420
18,676.5689,0.0905
19,676.7781,0.1546
20,693.3024,0.1288
21,693.5124,0.1028
22,708.8841,0.1546
23,709.1763,0.1875
24,724.4281,0.1365
25,740.7581,0.1334
26,741.0126,0.1288
27,756.8618,0.2606
28,757.2155,0.1502
29,772.9878,0.1015
30,788.6593,0.0755
31,805.4308,0.0731
32,821.1955,0.0512
33,837.3895,0.0628
34,853.3544,0.1090
35,869.9699,0.1293
36,870.2393,0.1076
37,885.2343,0.0374
38,885.2735,0.0156
39,902.1536,0.0408
40,917.637,0.0422
41,917.6827,0.0171
42,934.4058,0.0451
43,949.3044,0.0730
44,949.3585,0.0257
45,965.4616,0.0417
46,981.6684,0.0456
47,998.0422,0.0388
48,1014.5112,0.0387
49,1014.555,0.0162
50,1030.8818,0.0426
51,1046.3782,0.0486
52,1062.2253,0.0477
53,1062.2759,0.0169
54,1077.9314,0.0506
55,1094.4337,0.0665
56,1094.5036,0.0163
57,1110.4361,0.0612
58,1110.5133,0.0210
59,1126.3702,0.0415
60,1126.4238,0.0168
61,1142.6587,0.0458
62,1158.1634,0.0477
63,1158.2661,0.0538
64,1174.662,0.0356
65,1190.5235,0.0375
66,1206.6693,0.0449
67,1223.0099,0.1234
68,1238.6723,0.0660
69,1254.5855,0.0389
70,1270.9022,0.0396
71,1286.2502,0.0413
72,1303.1765,0.0693
73,1318.7767,0.0458
74,1334.7945,0.0358
75,1350.6654,0.0413
76,1367.1048,0.0496
77,1383.1913,0.0631
78,1399.7688,0.1178
79,1416.1934,0.1175
80,1416.4288,0.1339
81,1432.1288,0.1213
82,1432.2997,0.0692
83,1448.4368,0.1208
84,1464.3927,0.1188
85,1479.9635,0.1298
86,1480.2777,0.2144
87,1495.7506,0.1218
88,1495.9244,0.0686
89,1512.0332,0.0929
90,1527.7085,0.0810
91,1543.8823,0.0605
92,1559.7649,0.0618
93,1576.0222,0.0880
94,1591.9302,0.0596
95,1608.3092,0.0863
