Msg_Received,Received_Time,Decoding_Time
1,473.8884,1.3776
2,474.2204,0.2351
3,480.6865,0.1621
4,492.3916,0.0997
5,492.5692,0.1369
6,493.5202,0.0878
7,495.6043,0.0647
8,512.4107,0.0854
9,513.5404,0.2911
10,513.7612,0.1059
11,528.6787,0.0698
12,528.7679,0.0302
13,543.8174,0.0639
14,560.1167,0.0745
15,576.3261,0.0956
16,576.4429,0.0583
17,592.8725,0.1439
18,608.991,0.1822
19,624.4201,0.3694
20,640.5227,0.1960
21,656.5668,0.1835
22,656.7648,0.0833
23,672.6541,0.1317
24,672.8402,0.0800
25,693.1655,0.0259
26,704.2482,0.0550
27,721.2859,0.2336
28,737.3913,0.1670
29,753.7449,0.1328
30,754.3547,0.1091
31,769.4613,0.1542
32,769.7115,0.0934
33,785.6348,0.1582
34,785.8157,0.0765
35,801.479,0.1313
36,801.6852,0.0832
37,817.6572,0.2110
38,833.8104,0.2049
39,849.7762,0.1564
40,865.6853,0.0590
41,881.6906,0.0416
42,898.2951,0.0497
43,898.379,0.0516
44,914.0513,0.0533
45,929.9371,0.0716
46,945.6388,0.1004
47,962.0317,0.0732
48,962.1272,0.0373
49,978.25,0.0686
50,994.1689,0.1006
51,994.2612,0.0360
52,1010.1325,0.0367
53,1010.1731,0.0150
54,1026.4238,0.0442
55,1042.2084,0.0513
56,1042.2624,0.0161
57,1058.6364,0.1351
58,1058.7949,0.0536
59,1075.899,0.2185
60,1076.0932,0.0661
61,1092.8177,0.2152
62,1093.6426,0.0358
63,1093.7232,0.0572
64,1107.2694,0.1363
65,1122.8464,0.0542
66,1139.1481,0.0759
67,1155.3934,0.0403
68,1155.4386,0.0158
69,1171.3699,0.0456
70,1188.0572,0.0459
71,1188.1071,0.0199
72,1203.818,0.0623
73,1220.5087,0.0547
74,1220.5572,0.0163
75,1236.5368,0.0462
76,1236.5913,0.0194
77,1252.566,0.0530
78,1252.6312,0.0241
79,1268.5878,0.0706
80,1268.6697,0.0306
81,1285.7696,0.1093
82,1285.9666,0.1071
83,1301.2822,0.1206
84,1317.5168,0.1210
85,1333.5921,0.1323
86,1349.7181,0.2664
87,1365.2275,0.1220
88,1381.6513,0.1214
89,1381.8207,0.0677
90,1397.835,0.1786
91,1413.8496,0.1207
92,1414.0716,0.0714
93,1430.4672,0.1203
94,1446.4939,0.1207
95,1462.5828,0.1196
96,1479.6488,0.1185
97,1481.6232,0.1189
98,1481.7921,0.0681
99,1495.0361,0.1197
100,1511.2571,0.1419
101,1527.0294,0.1210
102,1553.7622,0.0930
103,1559.0168,0.0795
104,1575.4801,0.1126
105,1591.6426,0.1285
106,1608.3019,0.1236
107,1624.8199,0.2399
108,1625.0668,0.0817
109,1640.8479,0.1647
110,1656.9976,0.1052
111,1672.9757,0.0756
112,1689.0576,0.0566
113,1689.1813,0.0267
114,1704.3773,0.0211
115,1720.888,0.0635
116,1736.7574,0.0458
117,1753.0638,0.0433
118,1768.3018,0.0446
119,1784.6562,0.0471
120,1800.6721,0.0480
121,1817.2523,0.0538
122,1817.3269,0.0390
123,1833.378,0.0599
124,1833.4507,0.0322
125,1849.6752,0.0402
126,1865.011,0.0369
127,1882.2978,0.1204
128,1882.4627,0.0666
129,1898.2715,0.1816
130,1914.2215,0.1197
131,1930.2696,0.1227
132,1946.0815,0.1211
133,1962.1383,0.1208
134,1978.2702,0.1719
135,1994.0661,0.1658
136,2010.5788,0.1135
137,2011.0416,0.0815
138,2026.6091,0.0939
139,2026.7461,0.0541
140,2042.9008,0.0992
141,2043.0675,0.0827
142,2058.352,0.1212
143,2058.5805,0.1270
144,2074.4489,0.1220
145,2074.624,0.0668
146,2091.6306,0.1287
147,2091.8062,0.0697
148,2106.7263,0.0684
149,2122.7501,0.0767
150,2138.6672,0.0577
151,2138.7674,0.0288
152,2154.4145,0.0735
153,2154.5079,0.0362
154,2170.8311,0.1420
155,2186.4348,0.1202
156,2201.6886,0.1189
157,2217.4975,0.1220
158,2233.1001,0.1722
159,2248.3491,0.1244
160,2263.8382,0.0454
161,2279.4981,0.0363
162,2296.5636,0.0391
163,2312.4913,0.0389
164,2328.5962,0.0365
165,2344.9919,0.0365
166,2345.0301,0.0132
167,2360.9577,0.0369
168,2360.9956,0.0132
169,2376.8296,0.0252
170,2376.8665,0.0172
171,2393.016,0.0886
172,2393.0608,0.0149
173,2408.9146,0.0206
174,2408.9468,0.0126
175,2424.688,0.0261
176,2424.7874,0.0179
177,2441.2502,0.0251
178,2457.1423,0.0230
179,2474.5106,0.0256
180,2489.6358,0.0221
181,2489.8398,0.0213
182,2505.6056,0.0227
183,2521.9075,0.0227
184,2522.0062,0.0168
185,2537.9327,0.0229
186,2537.9654,0.0149
187,2553.8095,0.0213
188,2553.99,0.0179
189,2570.0969,0.0231
190,2586.076,0.0261
191,2586.1126,0.0159
192,2601.9875,0.0360
193,2617.7803,0.0213
194,2617.9957,0.0150
195,2634.1511,0.0210
196,2650.3531,0.0209
197,2667.0098,0.0364
198,2682.5433,0.0376
199,2698.5837,0.0210
200,2715.2067,0.0581
201,2717.2024,0.0379
202,2717.2445,0.0142
203,2731.0451,0.0354
204,2731.0953,0.0214
205,2747.7191,0.1238
206,2747.8884,0.0667
207,2762.7573,0.1729
208,2778.717,0.1254
209,2795.3948,0.2100
210,2810.7634,0.0436
211,2827.0974,0.0503
212,2827.1603,0.0226
213,2843.2403,0.0416
214,2859.7443,0.1168
215,2876.1077,0.1171
216,2892.7129,0.1165
217,2892.8762,0.0637
218,2908.2906,0.1251
219,2924.4876,0.1177
220,2924.6545,0.0651
221,2940.6669,0.1597
222,2940.8771,0.0866
223,2956.746,0.1432
224,2972.605,0.1390
225,2972.7892,0.0797
226,2992.084,0.1349
227,2992.2529,0.0649
228,3005.0494,0.1491
229,3005.2394,0.0772
230,3021.2584,0.1404
231,3036.6547,0.0453
232,3052.5093,0.0416
233,3068.7002,0.1664
234,3084.9967,0.0382
235,3101.0511,0.0369
236,3117.1123,0.0411
237,3117.1589,0.0159
238,3133.0236,0.0474
239,3149.4063,0.0607
240,3149.4879,0.0307
241,3165.8554,0.1048
242,3166.001,0.0557
243,3181.81,0.1502
244,3198.763,0.1205
245,3198.9362,0.0664
246,3214.3759,0.1186
247,3230.5607,0.1204
248,3246.4991,0.2999
249,3246.7107,0.0759
250,3261.9923,0.1458
251,3278.4771,0.0702
252,3278.5212,0.0145
253,3293.96,0.0436
254,3294.0245,0.0314
255,3310.6523,0.1274
256,3326.463,0.2649
257,3326.624,0.0528
258,3342.8934,0.1031
259,3358.9489,0.0870
260,3375.5262,0.1542
261,3390.6172,0.0635
262,3407.1119,0.0681
263,3407.216,0.0392
264,3423.4411,0.0758
265,3439.3271,0.0443
266,3455.4304,0.0435
267,3472.4571,0.1787
268,3472.6915,0.1275
269,3487.5729,0.0889
270,3503.2238,0.0401
271,3519.595,0.0498
272,3535.9793,0.0379
273,3536.0219,0.0138
274,3552.4855,0.1141
275,3552.6479,0.0635
276,3568.6291,0.1145
277,3568.8441,0.0643
278,3584.1733,0.0957
279,3584.2948,0.0463
280,3600.1576,0.0374
281,3600.1996,0.0131
282,3616.5532,0.0385
283,3633.0596,0.1172
284,3649.0135,0.1121
285,3664.6226,0.0827
286,3681.5298,0.0827
287,3681.6293,0.0397
288,3697.178,0.0801
289,3697.3098,0.0715
290,3713.2755,0.0692
291,3729.0503,0.0252
292,3734.0712,0.0384
293,3745.6362,0.0522
294,3761.2483,0.0356
295,3777.427,0.0422
296,3793.3992,0.0479
297,3793.4576,0.0205
298,3809.4735,0.0572
299,3809.548,0.0260
300,3825.4004,0.0882
301,3825.5228,0.0459
302,3841.9117,0.1132
303,3857.6696,0.1170
304,3874.7444,0.1227
305,3874.9191,0.0682
306,3890.2478,0.1247
307,3905.4076,0.1997
308,3920.1726,0.0434
309,3936.4768,0.0404
310,3952.9829,0.0375
311,3968.505,0.0432
312,3985.1977,0.0223
313,4002.4735,0.1140
314,4002.688,0.1159
315,4018.083,0.1145
316,4033.3109,0.0385
317,4050.0144,0.0365
318,4065.658,0.0359
319,4082.7797,0.1721
320,4098.384,0.1174
321,4098.548,0.0633
322,4114.7566,0.1142
323,4130.8519,0.1618
324,4147.5627,0.1831
325,4163.1938,0.1141
326,4179.1884,0.1158
327,4195.3014,0.1150
328,4210.7814,0.1164
329,4227.4577,0.1157
330,4242.9212,0.1184
331,4258.3222,0.1235
332,4274.834,0.1233
333,4290.933,0.2214
334,4307.0181,0.1255
335,4323.5728,0.1760
336,4323.7469,0.0675
337,4338.6631,0.0214
338,4338.6949,0.0131
339,4355.2655,0.0389
340,4355.3106,0.0147
341,4371.2293,0.0491
342,4371.2878,0.0260
343,4387.4188,0.0859
344,4387.4968,0.0267
345,4403.8706,0.0696
346,4419.8769,0.1115
347,4435.563,0.1104
348,4452.4829,0.1127
349,4467.9386,0.1148
350,4484.8724,0.1857
351,4500.5793,0.1149
352,4516.7996,0.2669
