Msg_Received,Received_Time,Decoding_Time
1,651.1654,4.7228
2,651.526,0.2783
3,656.6373,0.1499
4,664.1472,0.1103
5,665.9046,0.2090
6,665.9977,0.0532
7,672.4153,0.1006
8,688.5004,0.1460
9,706.284,1.1037
10,721.1276,0.5798
11,721.458,0.1507
12,736.0178,0.0517
13,752.3204,0.0663
14,768.775,0.0936
15,785.2574,0.1349
16,801.3243,0.1587
17,816.7539,0.1607
18,833.5184,0.1721
19,849.073,0.3518
20,865.0694,0.0522
21,881.6304,0.0683
22,898.0906,0.0914
23,913.9722,0.1294
24,930.6348,0.1518
25,930.8266,0.0899
26,945.9585,0.0455
27,946.9949,0.0624
28,962.3544,0.1635
29,962.5559,0.0782
30,978.1532,0.1379
31,995.1757,0.1065
32,995.2245,0.0182
33,1009.539,0.0389
34,1024.9179,0.0430
35,1041.5123,0.0575
36,1057.7364,0.0837
37,1074.2605,0.1294
38,1090.5924,0.1762
39,1090.7765,0.0836
40,1105.9454,0.1291
41,1106.1111,0.0890
42,1121.4484,0.0405
43,1137.9333,0.0750
44,1137.9867,0.0190
45,1158.6467,0.0784
46,1170.2392,0.0624
47,1186.2379,0.0547
48,1202.5684,0.0555
49,1218.8935,0.0692
50,1235.2022,0.0732
51,1251.4471,0.0785
52,1267.3326,0.0484
53,1283.9895,0.0545
54,1299.4695,0.2922
55,1315.511,0.0579
56,1331.6605,0.0683
57,1348.317,0.0883
58,1348.8166,0.0732
59,1363.8799,0.0796
60,1380.9462,0.1350
61,1381.1255,0.0750
62,1396.6239,0.1348
63,1396.89,0.1639
64,1413.2973,0.1240
65,1429.1801,0.1244
66,1445.3395,0.1239
67,1461.0331,0.1248
68,1476.9918,0.1260
69,1493.1835,0.1240
70,1509.2552,0.1217
71,1525.2081,0.1344
72,1541.2962,0.2167
73,1558.1874,0.1586
74,1573.761,0.1208
75,1590.2197,0.1200
76,1605.7738,0.1189
77,1621.8972,0.1217
78,1637.7912,0.1179
79,1653.4581,0.1112
80,1669.5315,0.1432
81,1685.3704,0.0490
82,1701.1607,0.0495
83,1701.2219,0.0217
84,1717.2901,0.0485
85,1717.3508,0.0240
86,1733.9412,0.4552
87,1748.9607,0.0976
88,1764.7824,0.0495
89,1780.9306,0.0589
90,1797.3354,0.0658
91,1797.4032,0.0243
92,1813.4467,0.0536
93,1829.6662,0.0597
94,1845.8843,0.0753
95,1862.7085,0.1598
96,1862.9297,0.0646
97,1864.6059,0.1219
98,1878.7099,0.1806
