Msg_Received,Received_Time,Decoding_Time
1,489.3893,1.7386
2,489.7735,0.2826
3,500.7964,0.2244
4,515.5938,0.2043
5,517.6006,0.5640
6,517.9645,0.1577
7,533.3585,0.2755
8,533.6851,0.1806
9,550.6153,1.1378
10,565.6732,0.5687
11,581.2366,0.2047
12,581.4786,0.1120
13,597.3224,0.1652
14,597.541,0.1091
15,613.259,0.1630
16,613.4719,0.1098
17,629.4249,0.1630
18,629.6462,0.1180
19,645.1868,0.3572
20,661.5474,0.1310
21,677.5532,0.1785
22,693.7217,0.1542
23,693.9161,0.0874
24,709.7167,0.1341
25,725.5129,0.1332
26,741.5881,0.1363
27,758.2342,0.2614
28,758.5751,0.1812
29,774.0798,0.1576
30,789.8281,0.1320
31,790.0402,0.0789
32,805.969,0.1349
33,806.1589,0.0762
34,821.9172,0.0716
35,847.5038,0.0422
36,854.286,0.0510
37,854.3475,0.0161
38,870.8515,0.0627
39,870.899,0.0159
40,886.8482,0.0459
41,903.0871,0.1398
42,919.3266,0.1227
43,941.0901,0.0838
44,950.5342,0.0396
45,966.6499,0.0484
46,982.9724,0.0405
47,999.5016,0.0400
48,999.5474,0.0159
49,1015.7534,0.0545
50,1015.8023,0.0175
51,1031.8864,0.0414
52,1047.5299,0.0478
53,1063.9279,0.0568
54,1080.0737,0.0409
55,1095.8426,0.0446
56,1112.1428,0.0439
57,1128.364,0.0518
58,1144.5971,0.0611
59,1160.6784,0.0950
60,1177.3947,0.1248
61,1177.5672,0.0731
62,1193.2795,0.1498
63,1193.552,0.1655
64,1209.714,0.1280
65,1224.9711,0.1298
66,1225.1461,0.0704
67,1241.783,0.1294
68,1257.4005,0.1251
69,1257.6181,0.0755
70,1273.3678,0.1242
71,1288.5804,0.1368
72,1305.1327,0.2360
73,1305.4251,0.1162
74,1321.6724,0.1226
75,1337.0516,0.0326
76,1353.9625,0.1354
77,1354.142,0.0675
78,1369.8355,0.1224
79,1370.0118,0.0700
80,1386.3108,0.1257
81,1402.1463,0.1454
