Msg_Received,Received_Time,Decoding_Time
1,775.3332,4.4219
2,775.7647,0.1961
3,782.2414,0.1608
4,798.4645,0.1492
5,798.7564,0.2160
6,800.4672,0.1165
7,802.537,0.1765
8,802.8431,0.0578
9,816.0363,1.1472
10,831.9538,0.5672
11,847.4077,0.1857
12,863.3344,0.1582
13,863.5468,0.1100
14,880.0503,0.1613
15,895.9031,0.1634
16,910.8175,0.0674
17,926.8238,0.0487
18,942.8454,0.0536
19,959.1962,0.1133
20,975.7312,0.0388
21,975.801,0.0183
22,991.5818,0.0405
23,991.6392,0.0176
24,1007.6657,0.0494
25,1007.7143,0.0197
26,1024.0138,0.0421
27,1039.7509,0.0845
28,1056.441,0.0718
29,1072.1,0.0556
30,1088.7068,0.0501
31,1088.7589,0.0194
32,1104.8511,0.0556
33,1104.9304,0.0255
34,1121.0739,0.0585
35,1137.1294,0.0715
36,1137.2574,0.0738
37,1153.7644,0.1211
38,1169.494,0.2078
39,1185.8482,0.1376
40,1186.0262,0.0739
41,1202.3049,0.1604
42,1202.4859,0.0746
43,1218.9457,0.2265
44,1219.1327,0.0772
45,1233.9178,0.1296
46,1234.1831,0.0746
47,1249.966,0.1263
48,1250.1395,0.0711
49,1266.3055,0.1335
50,1282.2196,0.1343
51,1298.7649,0.1342
52,1314.6452,0.1301
53,1330.2612,0.0555
54,1347.1121,0.0411
55,1347.1601,0.0179
56,1363.0595,0.0497
57,1378.9293,0.0506
58,1395.4014,0.0683
59,1411.1645,0.0940
60,1428.0989,0.1218
61,1428.2721,0.0728
62,1443.3688,0.0430
63,1443.4402,0.0432
64,1460.2031,0.0394
65,1476.7721,0.0399
66,1476.8178,0.0168
67,1492.8525,0.0502
68,1492.9126,0.0226
69,1508.5715,0.0618
70,1508.6331,0.0153
71,1524.5304,0.0424
72,1541.0265,0.0923
73,1556.8604,0.0773
74,1572.9942,0.0391
75,1589.4059,0.0896
76,1605.7163,0.0408
77,1621.5737,0.0487
78,1638.0608,0.0393
79,1653.6969,0.0410
80,1670.0624,0.0434
81,1686.5542,0.0397
82,1702.5456,0.0393
83,1702.5924,0.0161
84,1718.7245,0.0462
85,1718.7852,0.0245
86,1734.9577,0.0968
87,1735.0332,0.0283
88,1750.8535,0.0646
89,1766.8397,0.1140
90,1767.9023,0.1178
91,1782.1831,0.1316
92,1798.0672,0.1775
93,1798.2747,0.0879
94,1814.1128,0.1175
95,1830.9534,0.1168
96,1847.2591,0.1752
97,1847.4382,0.0685
98,1863.4794,0.1181
99,1863.6464,0.0660
100,1879.7475,0.1184
101,1896.1021,0.1743
102,1911.4445,0.1188
103,1927.4154,0.1198
104,1927.5857,0.0665
105,1943.2534,0.1189
106,1943.4202,0.0669
107,1959.2244,0.1345
108,1959.4162,0.0911
109,1975.4498,0.1405
110,1977.3767,0.1401
111,1991.3723,0.1399
112,2007.9275,0.1406
113,2023.8656,0.1947
114,2039.8066,0.1305
115,2055.8778,0.1181
116,2072.4701,0.1404
117,2087.9865,0.0524
118,2103.846,0.0411
119,2120.6485,0.0461
120,2120.6962,0.0170
121,2136.3877,0.0463
122,2152.326,0.0492
123,2168.1274,0.0626
124,2184.2236,0.1644
125,2200.026,0.1208
126,2216.638,0.1264
127,2232.1986,0.1505
128,2246.835,0.0314
129,2262.6831,0.0370
130,2278.3601,0.0435
131,2294.4215,0.0383
132,2294.4841,0.0157
133,2309.9546,0.0405
134,2326.0403,0.0542
135,2342.219,0.0674
136,2359.4666,0.0352
137,2375.1518,0.0396
138,2391.2205,0.0419
139,2407.2537,0.0525
140,2423.4143,0.0845
141,2439.5727,0.1562
142,2455.0317,0.0393
143,2471.18,0.0387
144,2487.1749,0.0405
145,2503.2494,0.0480
146,2519.211,0.0641
147,2535.3157,0.1092
148,2552.074,0.1156
149,2552.242,0.0681
150,2568.1795,0.1158
151,2568.3815,0.1028
152,2584.8215,0.1165
153,2600.0199,0.1170
154,2616.0891,0.1179
155,2632.1371,0.1191
156,2648.6029,0.2070
157,2664.2762,0.1159
158,2680.3974,0.0581
159,2696.2685,0.0497
160,2712.546,0.0593
161,2728.5893,0.0768
162,2745.2635,0.1170
163,2745.4319,0.0678
164,2761.274,0.1170
165,2761.4401,0.0671
166,2777.3052,0.1170
167,2793.6294,0.1160
168,2810.0128,0.1260
169,2810.1922,0.0727
170,2826.0354,0.1392
171,2841.6161,0.3810
172,2858.2383,0.1146
173,2858.483,0.0679
174,2874.3684,0.1160
175,2890.4533,0.1268
176,2906.3076,0.1452
177,2922.5116,0.1381
178,2938.4562,0.1383
179,2954.4039,0.1365
180,2970.1003,0.1357
181,2970.2813,0.0764
182,2986.3183,0.1386
183,3002.2047,0.1353
184,3018.6896,0.1362
185,3034.5968,0.1378
186,3050.4757,0.0494
187,3066.4341,0.0475
188,3066.5023,0.0353
189,3082.4937,0.0764
190,3082.5656,0.0276
191,3099.2831,0.1009
192,3115.364,0.1501
193,3132.1739,0.1160
194,3132.3435,0.0646
195,3148.2091,0.1209
196,3148.3999,0.0723
197,3164.2236,0.1149
198,3180.2982,0.1212
199,3180.4641,0.0651
200,3196.1182,0.1141
201,3198.2902,0.1226
202,3198.4622,0.0665
203,3212.6186,0.1144
204,3228.9105,0.1184
205,3245.0016,0.1138
206,3260.7984,0.1116
207,3277.4684,0.1166
208,3277.6387,0.0653
209,3291.9655,0.1560
210,3308.0248,0.1169
211,3308.191,0.0662
212,3324.1959,0.1155
213,3324.3608,0.0648
214,3340.5169,0.1444
215,3356.5563,0.1388
216,3372.6253,0.1558
217,3388.4602,0.1161
218,3405.1743,0.1172
219,3405.3401,0.0656
220,3420.7689,0.1160
221,3437.0855,0.1163
222,3437.3146,0.1283
223,3452.9769,0.1156
224,3453.1433,0.0649
225,3469.1287,0.1150
226,3469.2935,0.0647
227,3484.3715,0.0416
228,3484.4188,0.0161
229,3500.7058,0.0406
230,3500.754,0.0166
231,3516.5949,0.0464
232,3516.6531,0.0203
233,3532.1584,0.0826
234,3548.7389,0.1189
235,3564.9698,0.1184
236,3581.4601,0.1185
237,3597.5864,0.1170
238,3613.9146,0.1142
239,3629.9558,0.1166
240,3646.2549,0.1166
241,3646.4208,0.0649
242,3662.1444,0.1169
243,3662.3111,0.0667
244,3678.4644,0.1169
245,3678.6306,0.0654
246,3693.9655,0.1163
247,3694.133,0.0648
248,3710.4254,0.3241
249,3710.614,0.0740
250,3726.3206,0.1497
251,3728.0005,0.1188
252,3742.3252,0.1167
253,3758.7118,0.1152
254,3774.3753,0.1169
255,3790.8933,0.1259
256,3791.3269,0.3306
257,3807.4777,0.1919
258,3807.7359,0.0666
259,3823.3622,0.1142
260,3823.5264,0.0633
261,3839.3145,0.1155
262,3839.4798,0.0651
263,3855.1512,0.1113
264,3855.3163,0.0638
265,3871.1805,0.1115
266,3871.3438,0.0645
267,3887.8098,0.1530
268,3904.0759,0.1328
269,3920.3642,0.1329
270,3936.2861,0.1265
271,3952.1749,0.1348
272,3952.3598,0.0818
273,3968.4533,0.1393
274,3984.2406,0.1372
275,4000.3257,0.1343
276,4016.0116,0.1244
277,4032.8029,0.1374
278,4033.0444,0.1367
279,4048.8627,0.1393
280,4065.4025,0.1402
281,4065.5839,0.0754
282,4081.5081,0.1994
283,4097.1615,0.0501
284,4097.2207,0.0159
285,4113.3297,0.0207
286,4113.399,0.0151
287,4129.6842,0.0395
288,4129.7304,0.0155
289,4145.7118,0.0435
290,4145.7653,0.0182
291,4162.5369,0.0551
292,4178.4405,0.1194
293,4194.8766,0.1137
294,4211.1511,0.1165
295,4211.4006,0.0686
296,4227.4764,0.1731
297,4243.048,0.1144
298,4243.2096,0.0627
299,4259.6031,0.1156
300,4275.8198,0.1537
301,4295.3761,0.1136
302,4295.5388,0.0636
303,4307.514,0.1138
304,4323.7752,0.1140
305,4340.385,0.1136
306,4356.3208,0.1148
307,4356.5427,0.0732
308,4356.6619,0.0565
309,4372.218,0.1125
310,4372.3807,0.0629
311,4388.1484,0.1166
312,4388.3119,0.0639
313,4404.7294,0.1114
314,4420.2099,0.1132
315,4436.2607,0.1150
316,4436.4243,0.0629
317,4452.5276,0.1524
318,4469.1465,0.1173
319,4469.3081,0.0628
320,4485.134,0.1137
321,4485.3009,0.0640
322,4501.4459,0.1133
323,4516.8966,0.0408
324,4533.0884,0.0411
325,4548.6552,0.0535
326,4565.192,0.0673
327,4581.6139,0.0942
328,4597.779,0.1152
329,4614.0701,0.1144
330,4614.3035,0.1341
331,4629.8019,0.1116
332,4645.6063,0.1145
333,4645.7699,0.0631
334,4661.5687,0.0662
335,4661.6359,0.0249
336,4677.8418,0.0787
337,4677.9315,0.0316
338,4693.8686,0.0387
339,4710.3008,0.0533
340,4726.4394,0.0656
341,4743.6214,0.1054
342,4759.0573,0.1288
343,4759.2399,0.0853
344,4775.9241,0.1709
345,4791.9617,0.1122
346,4807.8069,0.1132
347,4823.7345,0.1142
348,4823.8937,0.0605
349,4840.2106,0.1130
350,4840.4592,0.1478
351,4856.7487,0.1124
352,4873.1284,0.3517
353,4889.4186,0.1101
354,4889.5861,0.0639
355,4905.4221,0.1142
356,4922.0389,0.1672
357,4922.2073,0.0630
358,4937.4335,0.1138
359,4953.6172,0.1111
360,4969.5573,0.1534
361,4985.2222,0.1127
362,5000.9173,0.0435
363,5017.3499,0.0446
364,5033.6452,0.0514
365,5037.2014,0.0568
366,5049.4099,0.0626
367,5049.4924,0.0297
368,5065.7254,0.0886
369,5082.2113,0.1127
370,5082.4775,0.0661
371,5098.4789,0.1147
372,5113.4258,0.0605
373,5113.4811,0.0177
374,5129.9262,0.0385
375,5145.9422,0.0403
376,5162.7285,0.0459
377,5162.8002,0.0358
378,5178.3602,0.0786
379,5194.9507,0.0583
380,5195.0265,0.0275
381,5210.8824,0.0926
382,5211.0138,0.0490
383,5227.0024,0.1156
384,5227.2504,0.0713
385,5242.9834,0.1127
386,5243.1462,0.0626
387,5259.2332,0.1111
388,5259.4506,0.1191
389,5275.1465,0.1052
390,5275.2972,0.0577
391,5291.4218,0.1068
392,5307.465,0.1026
393,5323.5699,0.1113
394,5339.9687,0.2293
395,5355.6536,0.1240
396,5355.8353,0.0711
397,5372.0547,0.1356
398,5372.2299,0.0739
399,5387.4471,0.1353
400,5404.0484,0.1346
401,5404.2244,0.0728
402,5419.5294,0.1349
403,5435.8658,0.1423
404,5452.0507,0.1329
405,5452.228,0.0731
406,5468.2604,0.1288
407,5484.4979,0.1323
408,5499.4835,0.0477
409,5516.0366,0.0535
410,5531.8888,0.0564
411,5548.4365,0.0825
412,5548.5186,0.0221
413,5564.3035,0.0527
414,5565.8558,0.0390
415,5580.2423,0.0722
416,5596.089,0.1067
417,5596.2398,0.0571
418,5611.9667,0.1060
419,5628.139,0.1132
420,5628.4468,0.0750
421,5644.3784,0.1350
422,5660.5055,0.1536
423,5676.8059,0.1114
424,5693.0092,0.1125
425,5693.1709,0.0617
426,5709.652,0.1145
427,5725.8942,0.1526
428,5741.8533,0.1135
429,5757.7553,0.1105
430,5773.1582,0.1131
431,5789.3833,0.1142
432,5805.186,0.1135
433,5805.4116,0.0628
434,5821.4498,0.1129
435,5837.6104,0.1172
436,5853.6583,0.1119
437,5869.5324,0.1136
438,5885.9836,0.1135
439,5886.1496,0.0635
440,5902.4844,0.1152
441,5919.2528,0.1546
442,5919.4193,0.0636
443,5935.8362,0.1121
444,5936.0275,0.0927
445,5950.9063,0.0386
446,5966.7426,0.1032
447,5966.8862,0.0514
448,5982.8816,0.0998
449,5998.9326,0.1157
450,5999.1019,0.0647
451,6015.5557,0.1188
452,6031.6878,0.1159
453,6047.4454,0.1144
454,6063.6111,0.1160
455,6080.2438,0.1142
456,6080.4076,0.0623
457,6095.0688,0.0412
458,6111.3314,0.0206
459,6111.3787,0.0152
460,6128.5209,0.1446
461,6144.943,0.2238
462,6160.9155,0.1339
463,6177.2362,0.1345
464,6193.1754,0.1338
465,6193.3533,0.0745
466,6209.1114,0.1138
467,6209.3509,0.1398
468,6225.3196,0.1325
469,6241.8725,0.1344
470,6258.2169,0.2835
471,6273.327,0.1373
472,6289.659,0.1375
473,6305.6049,0.1308
474,6305.7813,0.0725
475,6321.2799,0.1297
476,6337.7735,0.1322
477,6353.5055,0.1341
478,6369.5686,0.1519
479,6385.4425,0.1213
480,6401.6103,0.1130
481,6417.8181,0.1116
482,6433.2763,0.1144
483,6450.0238,0.1125
484,6450.1949,0.0716
485,6465.4899,0.1399
486,6465.6738,0.0764
487,6481.874,0.1140
488,6497.5665,0.1144
489,6513.205,0.1131
490,6529.814,0.1132
491,6544.9079,0.0484
492,6561.0926,0.0516
493,6577.7478,0.0586
494,6577.8365,0.0281
495,6594.179,0.1251
496,6610.1566,0.1067
497,6626.1817,0.1372
498,6626.3761,0.0920
499,6642.3433,0.1139
500,6658.4697,0.1124
501,6674.6305,0.1120
502,6699.9318,0.0421
503,6706.467,0.0422
504,6722.6425,0.0408
505,6722.6905,0.0164
506,6738.8375,0.0462
507,6754.9257,0.0609
508,6771.2712,0.0946
509,6771.4008,0.0478
510,6787.3562,0.1797
511,6804.7925,1.2078
512,6819.4759,0.0449
513,6835.025,0.0419
514,6851.1665,0.0501
515,6866.809,0.1144
516,6882.2896,0.0577
517,6882.3425,0.0181
518,6898.7561,0.0319
519,6915.0311,0.0352
520,6931.9393,0.0389
521,6947.8494,0.0427
522,6963.5451,0.0490
523,6963.6835,0.0275
524,6980.2769,0.0870
525,6996.2822,0.0334
526,7012.3727,0.0375
527,7028.0064,0.0408
528,7044.532,0.0534
529,7044.6075,0.0361
530,7060.7813,0.1371
531,7060.8991,0.0527
532,7077.0002,0.1367
533,7077.2387,0.1483
534,7092.8391,0.1347
535,7108.9696,0.1349
536,7109.1404,0.0822
537,7124.9703,0.1379
538,7141.0389,0.1342
539,7141.1967,0.0692
540,7157.3478,0.1334
541,7157.5163,0.0805
542,7173.5301,0.1369
543,7189.1895,0.1350
544,7205.3977,0.1354
545,7221.8544,0.1337
546,7238.1543,0.1508
547,7238.3189,0.0745
548,7253.9855,0.1039
549,7254.1317,0.0657
550,7270.0213,0.1161
551,7286.2149,0.1158
552,7286.6086,0.0739
553,7301.4752,0.1156
554,7317.7664,0.1343
555,7333.3351,0.1343
556,7349.897,0.1343
557,7350.0582,0.0789
