Msg_Received,Received_Time,Decoding_Time
1,100.529263,12.1668
2,100.755374,0.1061
3,100.954583,0.1680
4,101.059388,0.0754
5,101.255297,0.1594
6,101.323201,0.0407
7,101.381403,0.0402
8,101.436506,0.0380
9,101.557112,0.1037
10,101.838625,0.1904
11,101.954731,0.0600
12,102.014833,0.0374
13,102.093537,0.0506
14,102.476255,0.0614
15,102.534958,0.0373
16,103.982227,0.0505
17,105.250887,0.0457
18,106.38334,0.0436
19,107.774106,0.0446
20,109.097669,0.0441
21,110.328927,0.0457
22,111.8571,0.0466
23,113.155361,0.0459
24,114.427321,0.0439
25,115.808987,0.0964
26,117.093348,0.0735
27,118.572818,0.0385
28,118.629321,0.0195
29,119.706472,0.0326
30,120.925829,0.0292
31,122.142487,0.0711
32,123.157035,0.0274
33,124.621704,0.0209
34,125.913366,0.0199
35,127.162625,0.0197
36,128.340381,0.0201
37,129.728546,0.0203
38,131.040409,0.0200
39,132.148361,0.0199
40,133.561428,0.0259
41,134.45717,0.0728
42,135.950141,0.0200
43,137.097696,0.0586
44,138.45726,0.0508
45,139.785323,0.0160
46,141.799918,0.0153
47,141.83152,0.0097
48,142.132634,0.0141
49,144.081026,0.0153
50,144.860863,0.0167
51,144.889765,0.0094
52,146.752553,0.0187
53,147.938909,0.0147
54,150.113012,0.0200
55,150.561233,0.0149
56,152.321317,0.0147
57,153.300263,0.0142
58,155.503568,0.0146
59,156.075195,0.0142
60,157.964684,0.0141
61,158.530211,0.0142
62,159.755669,0.0144
63,160.869522,0.0149
64,162.155583,0.0171
65,163.58005,0.0146
66,163.608352,0.0097
67,165.05702,0.0164
68,166.355782,0.0198
69,167.850853,0.0251
70,169.006907,0.0191
71,170.226765,0.0192
72,171.535327,0.0209
73,172.885691,0.0200
74,174.053247,0.0188
75,174.084548,0.0098
76,175.258104,0.0206
77,176.631269,0.0196
78,177.884428,0.0185
79,179.128687,0.0182
80,180.697761,0.0221
81,181.865817,0.0201
82,183.744206,0.0279
83,185.10177,0.0263
84,186.276426,0.0225
85,187.440681,0.0231
86,187.480083,0.0120
87,188.583335,0.0185
88,189.979801,0.0259
89,191.21966,0.0258
90,191.263762,0.0134
91,192.597025,0.0191
92,193.868785,0.0201
93,195.128145,0.0289
94,196.354603,0.0247
95,197.517258,0.0207
96,198.979327,0.0226
97,200.233487,0.0245
98,201.608052,0.0238
99,203.027619,0.0242
100,204.189874,0.0223
101,205.412232,0.0225
102,206.765096,0.0206
103,208.121761,0.0271
104,209.37672,0.0217
105,210.64448,0.0185
106,212.198354,0.0200
107,212.230855,0.0096
108,213.522417,0.0235
109,215.008087,0.0244
110,216.364651,0.0259
111,217.550007,0.0211
112,218.767565,0.0213
113,220.083227,0.0183
114,221.229182,0.0174
115,222.646749,0.0177
116,222.67685,0.0093
117,224.095617,0.0157
118,225.500484,0.0183
119,225.532286,0.0096
120,226.89315,0.0204
121,228.114908,0.0153
122,229.360167,0.0197
123,230.621827,0.0210
124,231.792282,0.0210
125,232.951737,0.0183
126,234.349803,0.0169
127,235.565761,0.0196
128,236.962727,0.0661
129,236.999629,0.0095
130,238.487999,0.0184
131,239.684156,0.0187
132,240.944716,0.0191
133,242.244877,0.0807
134,243.581641,0.0205
135,244.777397,0.0173
136,246.081059,0.0201
137,247.907646,0.0293
138,249.418717,0.0270
139,250.561371,0.0206
140,251.785829,0.0209
141,252.965585,0.0201
142,254.144741,0.0166
143,255.340998,0.0198
144,256.619558,0.0204
145,257.871018,0.0193
146,259.129177,0.0179
147,260.357636,0.0171
148,261.735101,0.0373
149,262.896756,0.0174
150,264.101513,0.0182
151,265.425876,0.0148
152,266.737338,0.0122
153,267.993697,0.0111
154,269.254757,0.0108
155,270.571119,0.0106
