Msg_Received,Received_Time,Decoding_Time
1,100.716547,11.6891
2,100.907057,0.0911
3,101.099466,0.1316
4,101.17817,0.0531
5,101.290475,0.0929
6,101.351278,0.0392
7,101.410081,0.0417
8,101.464183,0.0380
9,101.568288,0.0884
10,101.681594,0.0425
11,101.748597,0.0370
12,101.801,0.0365
13,101.849202,0.0362
14,101.896804,0.0361
15,102.740345,0.0447
16,105.669086,0.0747
17,106.077405,0.0449
18,106.133208,0.0375
19,109.015847,0.0610
20,109.08455,0.0390
21,110.309709,0.0623
22,111.610172,0.0629
23,112.768327,0.0587
24,114.005587,0.0591
25,115.437756,0.1030
26,115.549361,0.0850
27,116.725418,0.0278
28,117.947977,0.0254
29,119.274641,0.0230
30,120.636106,0.0451
31,121.874466,0.0656
32,123.369238,0.0194
33,124.651299,0.0186
34,124.683101,0.0145
35,126.068968,0.0173
36,127.644744,0.0202
37,127.678545,0.0149
38,128.960507,0.0251
39,129.990156,0.0227
40,131.274018,0.0238
41,132.826993,0.0657
42,133.699935,0.0164
43,135.487321,0.0524
44,136.456768,0.1620
45,138.094647,0.0132
46,138.922086,0.0147
47,138.951088,0.0098
48,140.555565,0.0147
49,142.393153,0.0178
50,142.422355,0.0093
51,142.972181,0.0160
52,144.82477,0.0237
53,146.341243,0.0286
54,147.550302,0.0513
55,148.739359,0.0145
56,149.856613,0.0161
57,151.452189,0.0141
58,153.213574,0.0128
59,154.16132,0.0142
60,155.494384,0.0144
61,157.28697,0.0126
62,158.238016,0.0142
63,159.530878,0.0141
64,161.307264,0.0144
65,162.212907,0.0151
66,164.623523,0.0145
67,164.651225,0.0095
68,165.012242,0.0139
69,167.484561,0.0141
70,167.66237,0.0120
71,170.100787,0.0159
72,170.128088,0.0095
73,171.781068,0.0141
74,174.231986,0.0154
75,174.260187,0.0092
76,174.548401,0.0142
77,175.839163,0.0148
78,177.110524,0.0149
79,178.445189,0.0144
80,179.852456,0.0144
81,179.879858,0.0095
82,181.57864,0.0280
83,182.477583,0.0158
84,183.601037,0.0146
85,184.886699,0.0145
86,186.144459,0.0143
87,187.437622,0.0173
88,188.824688,0.0141
89,190.330561,0.0144
90,191.507517,0.0141
91,192.769878,0.0141
92,194.05054,0.0153
93,194.078741,0.0092
94,195.385704,0.0148
95,196.663766,0.0142
96,198.115336,0.0140
97,199.597507,0.0142
98,200.978073,0.0142
99,202.291037,0.0139
100,203.773908,0.0142
101,205.282681,0.0142
102,206.452737,0.0142
103,206.480538,0.0094
104,207.607492,0.0142
105,209.173968,0.0152
106,209.201969,0.0093
107,210.548534,0.0141
108,211.934501,0.0141
109,213.296166,0.0141
110,214.745536,0.0141
111,216.28601,0.0142
112,217.582573,0.0142
113,218.732528,0.0142
114,220.2221,0.0140
115,221.599066,0.0141
116,222.883528,0.0141
117,224.099086,0.0140
118,225.449951,0.0146
119,226.934423,0.0142
120,228.763111,0.0142
121,230.40939,0.0141
122,232.323682,0.0144
123,232.351583,0.0095
