Msg_Received,Received_Time,Decoding_Time
1,103.980573,9.3619
2,104.172783,0.1098
3,104.33479,0.1132
4,104.414594,0.0549
5,104.5353,0.1004
6,104.619004,0.0613
7,104.684907,0.0412
8,105.146829,0.0475
9,106.990317,0.1057
10,108.890408,0.0525
11,110.733796,0.0437
12,112.183466,0.0438
13,112.239668,0.0380
14,113.781142,0.0431
15,114.9922,0.0431
16,116.297263,0.0433
17,117.784234,0.0521
18,117.846137,0.0378
19,119.339608,0.0452
20,120.570767,0.0457
21,120.63057,0.0382
22,122.09484,0.0430
23,123.292997,0.0431
24,124.661963,0.0433
25,126.205336,0.0945
26,126.303141,0.0734
27,127.991222,0.0268
28,129.160578,0.0246
29,130.379836,0.0245
30,131.628696,0.0262
31,132.909057,0.0656
32,134.183418,0.0226
33,135.428478,0.0532
34,136.678537,0.0195
35,138.044903,0.0198
36,139.358965,0.0196
37,140.738131,0.0200
38,142.194401,0.0198
39,143.981787,0.0194
40,145.253747,0.0217
41,146.869825,0.0701
42,148.154086,0.0246
43,149.344343,0.0727
44,150.804313,0.1767
45,151.79436,0.0154
46,151.826262,0.0096
47,153.078422,0.0139
48,154.428086,0.0135
49,155.719848,0.0147
50,157.141916,0.0171
51,158.328073,0.0159
52,159.852546,0.0151
53,161.297715,0.0140
54,161.324716,0.0093
55,162.643779,0.0149
56,163.823936,0.0187
57,165.192001,0.0214
58,166.361657,0.0132
59,167.822727,0.0185
60,170.028132,0.0153
61,170.489054,0.0138
62,171.971725,0.0451
63,173.303589,0.0212
64,174.611151,0.0217
65,175.881912,0.0212
66,177.111171,0.0148
67,178.249826,0.0141
68,179.348378,0.0124
69,180.632539,0.0120
70,182.094109,0.0118
71,182.119711,0.0088
72,183.506777,0.0115
73,185.128355,0.0261
74,186.398615,0.0193
75,187.594172,0.0130
76,188.765328,0.0118
77,189.878082,0.0111
78,191.10674,0.0114
79,192.305398,0.0111
80,193.568058,0.0111
81,193.592759,0.0088
82,194.825318,0.0113
83,196.32599,0.0113
84,197.696356,0.0111
85,199.074221,0.0112
86,200.372784,0.0182
87,201.790751,0.0225
88,203.049212,0.0182
89,203.079013,0.0087
90,204.340473,0.0113
91,205.572932,0.0115
92,206.968799,0.0112
93,208.047151,0.0111
94,209.405216,0.0111
95,210.717778,0.0111
96,212.122846,0.0111
97,213.576115,0.0111
98,214.899178,0.0109
99,216.18714,0.0110
100,217.621709,0.0172
101,218.675459,0.0175
102,219.812513,0.0141
103,221.026171,0.0112
104,221.050773,0.0087
105,222.301632,0.0111
106,223.481189,0.0111
107,224.712548,0.0111
108,226.174818,0.0112
109,227.548583,0.0110
110,228.291419,0.0111
111,229.664285,0.0110
112,230.776138,0.0110
113,232.029098,0.0111
114,233.257256,0.0113
115,234.449113,0.0133
116,234.474915,0.0086
117,235.765476,0.0114
118,236.834627,0.0112
119,238.102688,0.0111
120,239.249443,0.0115
121,240.580307,0.0111
122,241.803865,0.0112
123,243.055425,0.0114
124,244.243482,0.0111
125,245.653849,0.0110
126,246.884108,0.0112
127,246.912709,0.0126
128,248.270274,0.0581
129,249.659341,0.0136
130,250.8933,0.0120
131,252.199762,0.0107
132,253.423621,0.0107
133,254.686381,0.0478
134,256.006844,0.0108
135,257.462514,0.0103
136,258.736375,0.0103
137,260.740171,0.0163
138,261.956929,0.0112
139,263.011179,0.0101
140,264.195036,0.0118
141,265.74501,0.0201
142,266.962068,0.0198
143,268.417238,0.0135
144,269.7092,0.0108
145,271.021363,0.0104
146,272.416029,0.0104
147,272.43893,0.0075
148,273.803196,0.0102
149,275.231964,0.0102
150,275.255665,0.0075
151,276.648832,0.0100
152,278.132603,0.0100
153,278.155504,0.0075
154,279.823383,0.0123
155,280.440113,0.0109
156,281.84678,0.0107
157,283.207345,0.0175
158,284.570411,0.0163
159,285.761067,0.0107
160,286.944824,0.0105
161,288.179183,0.0100
162,289.321638,0.0102
163,290.488194,0.0099
164,290.511195,0.0076
