Msg_Received,Received_Time,Decoding_Time
1,105.98354,11.0220
2,106.320257,0.2138
3,106.478365,0.1229
4,106.558069,0.0537
5,106.677775,0.0954
6,106.740978,0.0396
7,106.79798,0.0400
8,106.852383,0.0382
9,106.953488,0.0852
10,107.140897,0.0898
11,107.246703,0.0381
12,107.315806,0.0528
13,107.622621,0.0437
14,107.680724,0.0373
15,109.254102,0.0530
16,110.83318,0.0552
17,111.877632,0.0544
18,113.483711,0.0610
19,114.804576,0.0496
20,116.334952,0.0576
21,117.249697,0.0429
22,118.946881,0.0574
23,119.826025,0.0436
24,121.14079,0.0439
25,122.581061,0.0930
26,123.802321,0.0789
27,125.000581,0.0249
28,126.382949,0.0514
29,127.668012,0.0419
30,128.857371,0.0400
31,130.147435,0.0981
32,131.717013,0.1029
33,132.544254,0.0216
34,133.952123,0.0220
35,133.987525,0.0150
36,135.384094,0.0202
37,136.708959,0.0192
38,137.966322,0.0222
39,139.242985,0.0213
40,140.549049,0.0246
41,141.932718,0.0695
42,143.922216,0.0279
43,145.050572,0.0714
44,146.388338,0.0565
45,147.601898,0.0190
46,149.068971,0.0215
47,150.557544,0.0222
48,151.639598,0.0203
49,153.209475,0.0201
50,154.414735,0.0246
51,155.843306,0.0229
52,157.311078,0.0207
53,158.931458,0.0278
54,159.926407,0.0266
55,161.236672,0.0256
56,162.521936,0.0192
57,164.085013,0.0168
58,165.297973,0.0166
59,166.64694,0.0162
60,168.100512,0.0198
61,169.48968,0.0185
62,170.70004,0.0165
63,171.9072,0.0174
64,173.291368,0.0232
65,174.627534,0.0195
66,175.741289,0.0153
67,175.769691,0.0094
68,177.17066,0.0143
69,178.432523,0.0128
70,179.59148,0.0122
71,179.617181,0.0091
72,180.971548,0.0118
73,182.373517,0.0115
74,183.658881,0.0114
75,184.879741,0.0116
76,186.187106,0.0140
77,187.368264,0.0128
78,188.656728,0.0136
79,189.849587,0.0158
80,191.192753,0.0126
81,192.466616,0.0145
82,193.640275,0.0120
83,194.929738,0.0139
84,196.063694,0.0113
85,197.374759,0.0143
86,198.697225,0.0141
87,199.931386,0.0140
88,201.160746,0.0141
89,202.402908,0.0141
90,202.430609,0.0095
91,203.811577,0.0139
92,205.142243,0.0141
93,206.378404,0.0141
94,207.723771,0.0151
95,209.154442,0.0144
96,210.292198,0.0140
97,211.630764,0.0139
98,212.738919,0.0142
99,212.76682,0.0097
100,214.222392,0.0142
101,215.510356,0.0142
102,216.881924,0.0143
103,218.182688,0.0141
104,219.400348,0.0139
105,220.633909,0.0139
106,221.86027,0.0141
107,223.115632,0.0146
108,224.327092,0.0141
109,225.663758,0.0141
110,226.892519,0.0141
111,228.142681,0.0142
112,229.504248,0.0140
113,230.691307,0.0145
114,231.950669,0.0141
115,233.158129,0.0141
116,234.498895,0.0142
117,235.676153,0.0143
118,236.902714,0.0144
119,238.267281,0.0136
120,239.586246,0.0126
121,240.852209,0.0118
122,242.246978,0.0141
123,243.593145,0.0119
124,244.91611,0.0122
125,246.258376,0.0142
126,247.328729,0.0121
127,248.642294,0.0151
128,249.96376,0.0565
129,251.531337,0.0112
130,252.680394,0.0133
131,254.01196,0.0119
132,255.597638,0.0136
133,255.668342,0.0519
134,256.898802,0.0110
135,258.130863,0.0107
136,259.68754,0.0110
137,261.756143,0.0143
138,263.027405,0.0116
139,264.383573,0.0131
140,265.74474,0.0110
141,266.888496,0.0109
142,268.090556,0.0108
143,269.408021,0.0137
144,270.570078,0.0138
145,270.59698,0.0083
146,272.098954,0.0108
147,273.383518,0.0127
148,274.373466,0.0106
149,275.668831,0.0105
150,276.975595,0.0105
151,278.316061,0.0106
152,279.517421,0.0106
153,280.889189,0.0107
154,282.052946,0.0104
155,283.278107,0.0107
156,284.453265,0.0111
157,285.838633,0.0105
158,287.131497,0.0106
159,287.79563,0.0105
160,289.151597,0.0106
161,290.62017,0.0110
162,290.643771,0.0078
163,292.068441,0.0103
164,293.333704,0.0105
165,294.786476,0.0107
166,296.09234,0.0106
167,297.430107,0.0108
168,298.890579,0.0157
169,300.494358,0.0149
170,301.782922,0.0221
171,303.447104,0.1412
172,304.750669,0.0135
173,306.00363,0.0117
174,307.508405,0.0116
175,308.61456,0.0110
176,308.638561,0.0067
177,310.060131,0.0111
178,311.365996,0.0111
179,312.555254,0.0110
180,313.898321,0.0112
181,315.153183,0.0120
182,316.278039,0.0113
183,317.5306,0.0110
184,318.922869,0.0113
185,320.213533,0.0111
186,321.412292,0.0113
187,322.647253,0.0110
188,323.858413,0.0112
189,325.078474,0.0115
190,326.359337,0.0112
191,327.608099,0.0113
192,327.6329,0.0069
193,328.944165,0.0113
194,330.042419,0.0112
195,331.27938,0.0121
196,331.304082,0.0069
197,332.69005,0.0110
198,334.041017,0.0113
199,335.356882,0.0115
200,336.605844,0.0113
201,337.823404,0.0543
202,339.093667,0.0113
203,339.121668,0.0067
204,340.290826,0.0109
205,341.509486,0.0111
206,342.877154,0.0112
207,342.901555,0.0068
208,344.350127,0.0109
209,345.648691,0.0110
210,345.673592,0.0069
211,347.072961,0.0122
212,348.46483,0.0117
213,349.836998,0.0111
214,351.142062,0.0111
215,352.362723,0.0110
216,352.387124,0.0068
217,353.823595,0.0109
218,355.154561,0.0114
219,355.177862,0.0065
220,356.428124,0.0107
221,357.837193,0.0115
222,358.915147,0.0110
223,360.282014,0.0110
224,361.456272,0.0113
225,362.593829,0.0121
226,363.962696,0.0117
227,365.091852,0.0143
228,366.305612,0.0580
229,367.539473,0.0112
230,368.764934,0.0105
231,369.973994,0.0105
232,371.259757,0.0102
233,371.283058,0.0061
234,372.693128,0.0100
235,373.848985,0.0099
236,375.011943,0.0099
237,376.241003,0.0103
238,377.488265,0.0116
239,378.851533,0.0104
240,380.290404,0.0100
241,381.524565,0.0100
242,382.794928,0.0101
243,384.073791,0.0101
244,385.225648,0.0100
245,386.615416,0.0102
246,387.822176,0.0098
247,389.016735,0.0100
248,390.182493,0.0101
249,390.205094,0.0058
250,391.507358,0.0104
251,392.75772,0.0104
252,394.003282,0.0146
253,394.026583,0.0060
254,395.58816,0.0099
255,397.024231,0.0136
256,397.172838,0.1269
257,398.528106,0.0137
258,399.82617,0.0084
259,401.05203,0.0083
260,402.313393,0.0080
261,403.445749,0.0121
262,404.647808,0.0083
263,405.917471,0.0080
264,407.135131,0.0085
265,408.33159,0.0151
266,408.369392,0.0065
267,409.448445,0.0084
268,410.833014,0.0081
269,412.138578,0.0123
270,413.395341,0.0083
271,414.524896,0.0084
272,415.841162,0.0081
273,417.098324,0.0125
274,418.365086,0.0119
275,419.542845,0.0080
276,420.753304,0.0085
277,422.090571,0.0127
278,423.29673,0.0119
279,424.527391,0.0089
280,425.780953,0.0086
281,426.92951,0.0087
282,428.14297,0.0123
283,429.436734,0.0082
284,430.883205,0.0083
285,432.375379,0.0081
286,433.586339,0.0122
287,434.965507,0.0080
288,436.357676,0.0081
289,437.64984,0.0087
290,438.134764,0.0122
291,439.571635,0.0107
292,440.837498,0.0079
293,442.193365,0.0081
294,443.428926,0.0125
295,444.630885,0.0119
296,445.831845,0.0081
297,447.056505,0.0083
298,448.325368,0.0123
299,449.504026,0.0121
300,450.770289,0.0082
301,451.859843,0.0082
302,451.885744,0.0048
303,453.114305,0.0134
304,454.383367,0.0081
305,455.518623,0.0087
306,456.821688,0.0082
307,458.168955,0.0122
308,459.314611,0.0078
309,460.569473,0.0079
310,461.796634,0.0081
311,463.182502,0.0192
312,464.34696,0.0081
313,465.660625,0.0085
314,467.048094,0.0081
315,468.377459,0.0122
316,469.762428,0.0444
317,471.000689,0.0083
318,472.24055,0.0081
319,473.45701,0.0124
320,474.956785,0.2982
321,475.994336,0.0091
322,477.197395,0.0089
323,478.29765,0.0086
324,479.550912,0.0122
325,481.073987,0.0077
326,482.35485,0.0077
327,483.701317,0.0078
328,484.902776,0.0118
329,486.084635,0.0078
330,487.3919,0.0081
331,488.672963,0.0081
332,490.013229,0.0123
333,491.106883,0.0109
334,492.325043,0.0076
335,493.480301,0.0079
336,494.860669,0.0121
337,496.232537,0.0117
338,497.684408,0.0078
339,499.010474,0.0076
340,500.323939,0.0079
341,501.471396,0.0125
342,502.671555,0.0114
343,503.858714,0.0105
344,505.114176,0.0106
345,506.338836,0.0122
346,507.498294,0.0076
347,508.926264,0.0081
348,510.228129,0.0077
349,511.753304,0.0498
350,513.031567,0.0080
351,514.385534,0.0076
352,515.791504,0.0076
353,517.089768,0.0172
354,518.427534,0.0244
355,519.823503,0.0096
356,521.156469,0.0079
357,522.493835,0.0117
358,523.834401,0.0113
359,525.148466,0.0077
360,526.480932,0.0078
361,527.824399,0.0075
362,529.026758,0.0117
