PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,510.472,0.3265,1280,1.96
2,512.5589,0.0391,1280,3.90
3,526.0793,0.0981,1280,5.70
4,537.1615,0.0797,1280,7.45
5,539.3241,0.0728,1280,9.27
6,541.8031,0.0679,1280,11.07
7,542.2889,0.2751,1280,12.91
8,543.0567,0.0786,1280,14.73
9,558.2416,0.3771,1280,16.12
10,574.1275,0.1753,1280,17.42
11,589.8094,0.0623,1280,18.65
12,590.2512,0.0371,1280,20.33
13,605.7131,0.0908,1280,21.46
14,606.0002,0.0330,1280,23.10
15,621.8768,0.0659,1280,24.12
16,622.1346,0.0326,1280,25.72
17,637.9417,0.0612,1280,26.65
18,654.2142,0.0969,1280,27.51
19,670.7861,0.1150,1280,28.32
20,671.1649,0.0326,1280,29.80
21,687.0371,0.1424,1280,30.57
22,703.0755,0.1122,1280,31.29
23,719.4832,0.1110,1280,31.97
24,735.508,0.1092,1280,32.63
25,751.5829,0.0996,1280,33.26
26,751.9818,0.0385,1280,34.58
27,767.7138,0.1133,1280,35.17
28,768.1367,0.0414,1280,36.45
29,784.0672,0.1572,1280,36.99
30,800.1698,0.1672,1280,37.49
31,815.9559,0.0652,1280,37.99
32,831.5179,0.0521,1280,38.48
33,847.7812,0.0496,1280,38.93
34,847.9685,0.0134,1280,40.10
35,864.1724,0.0854,1280,40.50
36,879.5137,0.0595,1280,40.93
37,895.5351,0.0614,1280,41.32
38,911.7744,0.0627,1280,41.68
39,912.0608,0.0325,1280,42.76
40,928.3124,0.1100,1280,43.09
41,944.5067,0.1081,1280,43.41
42,945.0007,0.0394,1280,44.44
43,960.2948,0.0877,1280,44.78
44,976.3733,0.1028,1280,45.06
45,992.6102,0.1357,1280,45.34
46,993.2603,0.0591,1280,46.31
47,1008.2334,0.1109,1280,46.62
48,1024.759,0.0901,1280,46.84
49,1025.105,0.0305,1280,47.80
50,1040.573,0.0992,1280,48.05
51,1040.9853,0.0387,1280,48.99
52,1057.1878,0.1003,1280,49.19
53,1073.0974,0.1061,1280,49.39
54,1089.2831,0.1465,1280,49.57
55,1105.1861,0.1112,1280,49.77
56,1121.6103,0.1110,1280,49.93
57,1122.093,0.0648,1280,50.80
58,1137.9646,0.1205,1280,50.97
59,1153.773,0.1255,1280,51.14
60,1154.2268,0.0443,1280,51.98
61,1170.2847,0.1207,1280,52.12
62,1171.1242,0.1080,1280,52.94
63,1186.235,0.1131,1280,53.11
64,1202.4898,0.1195,1280,53.22
65,1218.605,0.1243,1280,53.34
66,1219.0789,0.0519,1280,54.14
67,1234.8938,0.1109,1280,54.26
68,1235.3077,0.0359,1280,55.05
69,1250.8871,0.1079,1280,55.16
70,1251.3053,0.0373,1280,55.94
71,1267.4483,0.1174,1280,56.02
72,1283.2679,0.1026,1280,56.11
73,1299.1899,0.1284,1280,56.19
74,1315.074,0.0692,1280,56.27
75,1331.176,0.0552,1280,56.34
76,1347.4657,0.1034,1280,56.40
77,1363.6216,0.1071,1280,56.47
78,1364.0605,0.0756,1280,57.18
79,1379.7382,0.1568,1280,57.26
80,1380.134,0.0355,1280,57.97
81,1396.0552,0.1528,1280,58.02
82,1412.4664,0.0605,1280,58.05
83,1413.7334,0.0221,1280,58.71
84,1414.1591,0.0142,1280,59.40
85,1427.8155,0.0541,1280,59.53
86,1428.0442,0.0173,1280,60.22
87,1443.702,0.0680,1280,60.26
