PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,433.2094,0.2980,1280,2.31
2,435.068,0.0366,1280,4.60
3,443.2616,0.0618,1280,6.77
4,454.6589,0.0634,1280,8.80
5,455.0206,0.0460,1280,10.99
6,456.0022,0.0363,1280,13.16
7,458.2766,0.0373,1280,15.27
8,474.6789,0.0959,1280,16.85
9,475.6433,0.2871,1280,18.92
10,476.0703,0.1206,1280,21.01
11,490.7076,0.1163,1280,22.42
12,491.3413,0.0388,1280,24.42
13,506.2359,0.0190,1280,25.68
14,522.3506,0.0474,1280,26.80
15,538.6669,0.0904,1280,27.85
16,539.0115,0.0328,1280,29.68
17,555.1341,0.0923,1280,30.62
18,571.0177,0.0884,1280,31.52
19,586.336,0.0898,1280,32.40
20,602.2242,0.1022,1280,33.21
21,618.4597,0.0973,1280,33.96
22,618.8533,0.0291,1280,35.55
23,634.6167,0.1157,1280,36.24
24,635.0522,0.0391,1280,37.79
25,650.8241,0.1283,1280,38.41
26,666.8153,0.1143,1280,38.99
27,683.3117,0.1134,1280,39.51
28,699.3453,0.1083,1280,40.04
29,715.7246,0.1345,1280,40.52
30,716.5034,0.1116,1280,41.87
31,731.4694,0.0992,1280,42.38
32,731.8554,0.0378,1280,43.72
33,747.6096,0.1044,1280,44.14
34,748.0076,0.0383,1280,45.45
35,763.7014,0.1013,1280,45.83
36,764.0923,0.0374,1280,47.11
37,779.7867,0.1065,1280,47.45
38,795.8346,0.1167,1280,47.75
39,811.9365,0.0987,1280,48.03
40,828.0874,0.1028,1280,48.30
41,843.9231,0.1096,1280,48.58
42,860.4291,0.1141,1280,48.81
43,860.8673,0.0392,1280,49.95
44,876.0913,0.0987,1280,50.22
45,892.2697,0.1035,1280,50.43
46,908.1254,0.0995,1280,50.65
47,924.3127,0.1217,1280,50.85
48,924.8396,0.0541,1280,51.90
49,940.7524,0.1040,1280,52.09
50,956.6862,0.0984,1280,52.26
51,957.0836,0.0373,1280,53.29
52,972.6823,0.0985,1280,53.46
53,973.077,0.0367,1280,54.47
54,988.9669,0.2620,1280,54.60
55,1004.7001,0.1096,1280,54.74
56,1005.1715,0.0370,1280,55.71
57,1020.6845,0.1092,1280,55.84
