PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,531.9326,0.6485,1280,1.88
2,535.5977,0.0680,1280,3.73
3,539.7265,0.0464,1280,5.56
4,543.918,0.0504,1280,7.35
5,546.9839,0.0557,1280,9.14
6,563.4299,0.0897,1280,10.65
7,578.9984,0.1092,1280,12.09
8,579.6619,0.0574,1280,13.80
9,595.0952,0.3653,1280,15.12
10,595.6197,0.1250,1280,16.79
11,610.8939,0.1006,1280,18.01
12,611.4772,0.0374,1280,19.62
13,627.1066,0.1124,1280,20.73
14,627.4422,0.0313,1280,22.31
15,642.9962,0.1111,1280,23.33
16,659.0699,0.1092,1280,24.28
17,659.4074,0.0309,1280,25.78
18,674.9509,0.0868,1280,26.67
19,691.0675,0.0857,1280,27.49
20,691.3927,0.0283,1280,28.93
21,707.1205,0.1077,1280,29.70
22,707.5409,0.0428,1280,31.09
23,722.7518,0.0851,1280,31.82
24,739.2228,0.1040,1280,32.47
25,739.5947,0.0287,1280,33.80
26,755.0317,0.0876,1280,34.44
27,755.4163,0.0333,1280,35.74
28,771.7929,0.1216,1280,36.28
29,787.3445,0.1293,1280,36.83
30,803.544,0.1003,1280,37.33
31,819.6612,0.0992,1280,37.82
32,835.7677,0.1336,1280,38.29
33,851.8888,0.1055,1280,38.74
34,868.1712,0.1168,1280,39.16
35,868.5775,0.0369,1280,40.30
36,884.1679,0.1020,1280,40.72
37,884.5694,0.0359,1280,41.83
38,900.2318,0.1010,1280,42.21
39,900.6139,0.0312,1280,43.30
40,916.1197,0.1204,1280,43.66
41,916.5453,0.0453,1280,44.73
42,932.3408,0.1228,1280,45.05
43,948.1634,0.1124,1280,45.35
44,948.6159,0.0387,1280,46.38
45,964.2878,0.0914,1280,46.67
46,964.6432,0.0359,1280,47.69
47,980.1223,0.0853,1280,47.95
48,980.4435,0.0320,1280,48.96
49,996.3111,0.0921,1280,49.18
50,996.6972,0.0360,1280,50.17
51,1012.4499,0.0855,1280,50.37
52,1028.0317,0.0879,1280,50.58
53,1028.4644,0.0361,1280,51.53
54,1044.4423,0.1061,1280,51.70
55,1060.5252,0.1227,1280,51.86
56,1076.7503,0.0984,1280,52.01
57,1092.7678,0.1131,1280,52.16
58,1109.1437,0.1036,1280,52.29
59,1109.5423,0.0352,1280,53.18
60,1125.1417,0.0967,1280,53.33
61,1125.5861,0.0659,1280,54.19
62,1141.2365,0.1128,1280,54.33
