PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,476.971,0.2940,1280,2.10
2,478.5949,0.0336,1280,4.18
3,491.2042,0.0441,1280,6.11
4,491.3844,0.0254,1280,8.14
5,504.1397,0.2049,1280,9.92
6,504.4159,0.0430,1280,11.89
7,505.8062,0.0638,1280,13.84
8,506.8116,0.1202,1280,15.78
9,507.7592,0.2506,1280,17.72
10,522.9259,0.1631,1280,19.12
11,523.4092,0.0378,1280,21.02
12,538.7294,0.0686,1280,22.27
13,554.7318,0.0853,1280,23.43
14,571.0184,0.0963,1280,24.52
15,571.4024,0.0561,1280,26.25
16,587.0074,0.1064,1280,27.26
17,587.3507,0.0317,1280,28.94
18,602.5888,0.0876,1280,29.87
19,618.8604,0.0954,1280,30.70
20,634.8433,0.1069,1280,31.50
21,651.1328,0.0958,1280,32.25
22,651.5419,0.0381,1280,33.77
23,667.1808,0.0992,1280,34.47
24,667.5661,0.0394,1280,35.95
25,683.3948,0.0948,1280,36.58
26,699.6734,0.1159,1280,37.16
27,715.4303,0.0961,1280,37.74
28,731.6597,0.1198,1280,38.27
29,747.3408,0.1376,1280,38.80
30,763.5642,0.1245,1280,39.29
31,779.3887,0.1153,1280,39.77
32,795.8105,0.1117,1280,40.21
33,811.8347,0.1112,1280,40.65
34,828.2159,0.1254,1280,41.05
35,828.69,0.0641,1280,42.24
36,843.995,0.1298,1280,42.65
37,844.4582,0.0471,1280,43.82
38,860.1782,0.1122,1280,44.18
39,860.6057,0.0440,1280,45.32
40,876.2816,0.1171,1280,45.65
41,892.6248,0.1261,1280,45.93
42,908.5844,0.1230,1280,46.23
43,924.4583,0.1313,1280,46.51
44,940.8984,0.1152,1280,46.76
45,941.7088,0.1135,1280,47.79
46,956.9575,0.1180,1280,48.07
47,957.8476,0.1211,1280,49.07
48,973.4078,0.1174,1280,49.31
49,989.1263,0.0946,1280,49.54
50,989.5046,0.0361,1280,50.53
51,1005.0536,0.1001,1280,50.74
52,1005.4331,0.0382,1280,51.72
53,1020.8959,0.1418,1280,51.92
54,1037.2436,0.0932,1280,52.06
55,1037.5774,0.0315,1280,53.01
56,1053.4552,0.0874,1280,53.16
57,1069.479,0.1007,1280,53.30
58,1085.4478,0.0999,1280,53.43
