PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,476.6829,0.5205,1280,2.10
2,479.7173,0.0745,1280,4.17
3,492.1465,0.0463,1280,6.10
4,502.9197,0.0543,1280,7.95
5,504.6695,0.0598,1280,9.91
6,507.8448,0.0615,1280,11.81
7,508.0777,0.0410,1280,13.78
8,523.7953,0.2514,1280,15.27
9,524.8501,0.2999,1280,17.15
10,525.2809,0.1190,1280,19.04
11,540.1157,0.0709,1280,20.37
12,556.0476,0.0640,1280,21.58
13,572.0953,0.0650,1280,22.72
14,588.2591,0.0591,1280,23.80
15,604.5449,0.1016,1280,24.81
16,620.5359,0.1185,1280,25.78
17,636.8085,0.1102,1280,26.70
18,637.173,0.0256,1280,28.25
19,652.6561,0.0907,1280,29.11
20,653.0397,0.0319,1280,30.63
21,668.7683,0.1020,1280,31.40
22,669.1451,0.0377,1280,32.88
23,684.7848,0.1012,1280,33.59
24,685.1383,0.0243,1280,35.03
25,701.0127,0.0871,1280,35.66
26,716.4979,0.0482,1280,36.29
27,732.0843,0.0348,1280,36.88
28,747.6672,0.0172,1280,37.45
29,763.5397,0.0150,1280,37.98
30,779.6147,0.0251,1280,38.48
31,795.3526,0.0591,1280,38.98
32,811.4094,0.0659,1280,39.44
33,827.53,0.0682,1280,39.88
34,843.8741,0.0931,1280,40.29
35,844.2283,0.0320,1280,41.46
36,859.7732,0.0917,1280,41.87
37,860.1496,0.0317,1280,43.02
38,876.0982,0.1003,1280,43.37
39,892.0324,0.1090,1280,43.72
40,908.4315,0.1133,1280,44.03
41,924.4621,0.1119,1280,44.35
42,940.7962,0.1137,1280,44.64
43,941.2473,0.0533,1280,45.68
44,956.8333,0.1059,1280,45.99
45,957.2515,0.0386,1280,47.01
46,973.1807,0.2145,1280,47.27
47,989.1898,0.1418,1280,47.51
48,1005.1874,0.1155,1280,47.75
49,1021.4236,0.1209,1280,47.97
50,1037.5818,0.1176,1280,48.19
51,1038.0402,0.0448,1280,49.13
52,1053.8168,0.1146,1280,49.34
53,1054.2466,0.0383,1280,50.27
54,1070.1605,0.0990,1280,50.46
55,1086.5377,0.1259,1280,50.62
56,1086.9834,0.0428,1280,51.52
57,1102.5322,0.1168,1280,51.70
58,1102.9747,0.0430,1280,52.59
59,1118.6301,0.1016,1280,52.74
60,1119.0441,0.0409,1280,53.62
61,1134.7206,0.1312,1280,53.76
62,1135.1041,0.0385,1280,54.62
63,1150.7025,0.0978,1280,54.75
64,1151.0774,0.0358,1280,55.60
65,1166.7932,0.1150,1280,55.71
66,1167.2132,0.0395,1280,56.54
67,1183.1297,0.1250,1280,56.63
68,1198.7185,0.0975,1280,56.73
69,1199.1022,0.0385,1280,57.54
70,1214.8464,0.0958,1280,57.62
71,1215.2873,0.1033,1280,58.42
72,1230.8137,0.1206,1280,58.50
73,1231.141,0.0315,1280,59.29
74,1246.7366,0.0890,1280,59.35
75,1247.045,0.0306,1280,60.14
76,1262.9454,0.0968,1280,60.18
77,1279.1922,0.1402,1280,60.19
78,1295.2721,0.1011,1280,60.22
79,1311.2401,0.0987,1280,60.25
80,1327.7183,0.1044,1280,60.25
81,1328.0975,0.0362,1280,60.99
82,1343.8003,0.1111,1280,61.02
83,1344.2222,0.0371,1280,61.75
84,1360.101,0.1159,1280,61.76
85,1376.4419,0.1269,1280,61.75
86,1392.7589,0.1094,1280,61.75
87,1393.2148,0.0414,1280,62.45
88,1408.221,0.0223,1280,62.49
89,1424.9031,0.0987,1280,62.46
90,1441.0209,0.1109,1280,62.46
91,1457.2739,0.0950,1280,62.45
92,1473.2759,0.1084,1280,62.45
93,1489.6157,0.1011,1280,62.43
94,1490.0482,0.0915,1280,63.09
95,1505.5489,0.0887,1280,63.10
96,1521.802,0.1568,1280,63.08
97,1522.2076,0.0359,1280,63.72
98,1537.9322,0.0995,1280,63.72
99,1554.0787,0.0969,1280,63.70
100,1570.2591,0.1034,1280,63.68
101,1586.3053,0.1230,1280,63.67
102,1602.1608,0.1024,1280,63.66
103,1618.3756,0.1172,1280,63.64
104,1634.3663,0.1075,1280,63.63
105,1650.53,0.1125,1280,63.62
106,1666.6461,0.1765,1280,63.60
107,1667.0516,0.0466,1280,64.19
108,1682.6732,0.1133,1280,64.18
109,1683.0927,0.0379,1280,64.76
110,1698.9581,0.1022,1280,64.75
111,1700.8278,0.0579,1280,65.26
112,1701.1827,0.1472,1280,65.84
113,1715.1506,0.0742,1280,65.88
114,1730.8869,0.1049,1280,65.86
115,1746.9446,0.0906,1280,65.83
116,1763.303,0.0829,1280,65.79
117,1779.639,0.1285,1280,65.74
118,1779.9882,0.0336,1280,66.29
119,1795.9973,0.0967,1280,66.26
120,1812.0814,0.0909,1280,66.22
121,1828.2802,0.0937,1280,66.18
122,1844.5048,0.1387,1280,66.14
123,1860.75,0.2045,1280,66.10
124,1861.2095,0.0514,1280,66.62
125,1876.4053,0.0961,1280,66.62
126,1892.3975,0.0896,1280,66.58
127,1908.2984,0.1240,1280,66.55
128,1925.1575,0.2691,1280,66.49
129,1941.0677,0.1308,1280,66.46
130,1956.8268,0.0944,1280,66.43
131,1957.2308,0.0374,1280,66.93
132,1973.081,0.0937,1280,66.90
133,1988.9966,0.0999,1280,66.87
134,2005.1393,0.0964,1280,66.83
135,2021.1946,0.1098,1280,66.79
136,2037.1572,0.1130,1280,66.76
137,2053.2431,0.1099,1280,66.72
138,2069.741,0.1184,1280,66.68
139,2070.2137,0.0388,1280,67.14
140,2085.6189,0.0958,1280,67.13
141,2085.9812,0.0332,1280,67.59
142,2101.5912,0.1102,1280,67.57
143,2102.0053,0.0343,1280,68.03
144,2117.6222,0.0944,1280,68.00
145,2117.9969,0.0345,1280,68.46
146,2133.7455,0.0931,1280,68.42
147,2134.1356,0.0361,1280,68.88
148,2149.8306,0.0919,1280,68.84
149,2150.2307,0.0338,1280,69.29
150,2165.8093,0.0969,1280,69.26
151,2166.1918,0.0300,1280,69.71
152,2181.8401,0.0983,1280,69.67
153,2182.2394,0.0307,1280,70.11
154,2197.648,0.1036,1280,70.07
155,2198.0296,0.0288,1280,70.52
156,2213.8664,0.0880,1280,70.46
157,2214.2663,0.0323,1280,70.90
158,2230.0445,0.0959,1280,70.85
159,2247.6508,1.8309,1280,70.74
160,2248.1107,0.0569,1280,71.17
161,2262.0423,0.1199,1280,71.17
162,2277.8439,0.1082,1280,71.12
163,2278.2663,0.0325,1280,71.55
164,2293.9542,0.1025,1280,71.49
165,2310.3205,0.1076,1280,71.42
166,2326.147,0.0932,1280,71.36
167,2342.3171,0.1115,1280,71.30
168,2358.2894,0.1050,1280,71.24
169,2374.6417,0.0923,1280,71.17
170,2375.0189,0.0335,1280,71.58
171,2390.6871,0.0930,1280,71.53
172,2391.0567,0.0309,1280,71.93
173,2406.8261,0.0940,1280,71.88
174,2407.1818,0.0302,1280,72.28
175,2422.9813,0.0935,1280,72.23
176,2438.8583,0.0860,1280,72.16
177,2439.1904,0.0273,1280,72.57
178,2454.8182,0.0818,1280,72.51
179,2455.158,0.0266,1280,72.91
180,2471.0275,0.0974,1280,72.84
181,2487.5663,0.1044,1280,72.76
182,2488.0359,0.0353,1280,73.15
183,2503.4104,0.0894,1280,73.10
184,2519.9943,0.1216,1280,73.02
185,2536.023,0.0943,1280,72.95
186,2552.6388,0.1063,1280,72.87
187,2553.1426,0.0430,1280,73.24
188,2568.4946,0.1116,1280,73.19
189,2569.1283,0.0846,1280,73.57
190,2584.5702,0.0999,1280,73.51
191,2584.9476,0.0260,1280,73.89
192,2600.719,0.0822,1280,73.83
193,2601.1072,0.0296,1280,74.20
194,2616.7385,0.0997,1280,74.14
195,2617.1247,0.0275,1280,74.51
196,2632.6959,0.0829,1280,74.45
197,2633.0228,0.0251,1280,74.82
198,2648.9206,0.0860,1280,74.75
199,2664.7622,0.0810,1280,74.68
200,2665.0884,0.0261,1280,75.04
201,2680.7534,0.0753,1280,74.98
202,2681.0869,0.0270,1280,75.34
203,2697.1379,0.0982,1280,75.26
204,2713.0281,0.1039,1280,75.19
205,2728.5297,0.0640,1280,75.13
206,2744.587,0.0495,1280,75.06
207,2760.6817,0.0447,1280,74.98
208,2776.6312,0.0422,1280,74.91
209,2792.6831,0.0446,1280,74.84
210,2808.6578,0.0847,1280,74.77
211,2808.9804,0.0266,1280,75.12
212,2824.9767,0.0931,1280,75.04
213,2841.1011,0.0837,1280,74.97
214,2856.9054,0.1165,1280,74.91
215,2873.1919,0.0944,1280,74.83
216,2888.9766,0.0996,1280,74.77
217,2905.3793,0.0989,1280,74.69
218,2921.1913,0.0918,1280,74.63
219,2937.488,0.1175,1280,74.55
220,2953.364,0.1308,1280,74.49
221,2969.3413,0.1035,1280,74.43
222,2985.375,0.0972,1280,74.36
223,3001.778,0.1093,1280,74.29
224,3002.1928,0.0333,1280,74.61
225,3018.306,0.1138,1280,74.55
226,3019.2816,0.2583,1280,74.85
227,3023.5236,0.5955,1280,75.08
228,3025.5025,0.1040,1280,75.36
229,3033.4821,0.1905,1280,75.49
230,3034.6579,0.1314,1280,75.79
231,3035.6803,0.1934,1280,76.09
232,3036.6818,0.2999,1280,76.40
233,3037.4252,0.1892,1280,76.71
234,3038.3377,0.1200,1280,77.02
235,3048.9132,0.0956,1280,77.08
236,3064.691,0.0544,1280,77.01
237,3080.6984,0.0632,1280,76.93
238,3081.0264,0.0514,1280,77.25
239,3096.7021,0.1000,1280,77.18
240,3097.154,0.0354,1280,77.49
241,3113.1705,0.1033,1280,77.41
242,3129.2598,0.1053,1280,77.33
243,3145.4398,0.1155,1280,77.25
244,3161.5024,0.1165,1280,77.18
245,3162.0374,0.0497,1280,77.48
246,3177.6562,0.1079,1280,77.42
247,3178.0836,0.0311,1280,77.72
248,3193.7057,0.1420,1280,77.65
249,3194.1914,0.0425,1280,77.95
250,3210.0145,0.1040,1280,77.88
251,3226.7137,0.5051,1280,77.79
252,3227.3447,0.0883,1280,78.08
253,3242.8762,0.0967,1280,78.02
254,3243.367,0.0419,1280,78.31
255,3258.5356,0.1090,1280,78.26
256,3259.1005,0.0716,1280,78.55
257,3274.2474,0.1065,1280,78.49
258,3290.357,0.0894,1280,78.41
259,3306.2483,0.0916,1280,78.34
260,3322.6032,0.0995,1280,78.25
261,3323.0615,0.0385,1280,78.54
262,3338.4979,0.1023,1280,78.48
263,3355.0047,0.0999,1280,78.39
264,3371.0321,0.1107,1280,78.31
265,3387.0425,0.1097,1280,78.24
266,3402.5092,0.0900,1280,78.18
267,3418.726,0.0930,1280,78.10
268,3419.1262,0.0513,1280,78.38
269,3434.8289,0.1095,1280,78.32
270,3435.3316,0.0431,1280,78.60
