PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,522.352,0.4654,1280,1.91
2,525.1334,0.0443,1280,3.81
3,538.0198,0.0430,1280,5.58
4,551.0465,0.0626,1280,7.26
5,552.9279,0.0653,1280,9.04
6,569.7124,0.0731,1280,10.53
7,586.0452,0.1000,1280,11.94
8,586.7496,0.0550,1280,13.63
9,601.9804,0.3468,1280,14.95
10,618.3676,0.3712,1280,16.17
11,619.0909,0.0437,1280,17.77
12,633.932,0.1063,1280,18.93
13,650.1577,0.1196,1280,20.00
14,650.9308,0.1000,1280,21.51
15,666.4376,0.0902,1280,22.51
16,666.7396,0.0317,1280,24.00
17,682.8548,0.1079,1280,24.90
18,698.6467,0.0849,1280,25.76
19,714.5752,0.1185,1280,26.59
20,730.7304,0.0925,1280,27.37
21,746.788,0.1000,1280,28.12
22,762.7345,0.0869,1280,28.84
23,779.1346,0.1073,1280,29.52
24,795.2005,0.0966,1280,30.18
25,811.3732,0.0847,1280,30.81
26,811.6903,0.0260,1280,32.03
27,827.072,0.1523,1280,32.65
28,842.8833,0.0972,1280,33.22
29,858.5694,0.0878,1280,33.78
30,874.6367,0.1370,1280,34.30
31,890.6306,0.1244,1280,34.81
32,906.658,0.1008,1280,35.29
33,922.6767,0.0842,1280,35.77
34,939.036,0.0836,1280,36.21
35,954.8982,0.0863,1280,36.65
36,971.1231,0.0987,1280,37.07
37,987.0696,0.1082,1280,37.48
38,1003.3234,0.1249,1280,37.87
39,1003.8654,0.0460,1280,38.85
40,1019.5361,0.1097,1280,39.23
41,1019.9924,0.0459,1280,40.20
42,1036.0933,0.1357,1280,40.54
43,1051.8104,0.1180,1280,40.88
44,1067.5476,0.1261,1280,41.22
45,1083.5486,0.1152,1280,41.53
46,1099.5214,0.1127,1280,41.84
47,1099.924,0.0400,1280,42.73
48,1115.8438,0.1115,1280,43.02
49,1131.9073,0.1291,1280,43.29
50,1148.1814,0.1063,1280,43.55
51,1163.9691,0.1098,1280,43.82
52,1179.9958,0.0890,1280,44.07
53,1195.9209,0.0944,1280,44.32
54,1212.0038,0.1008,1280,44.55
55,1228.1991,0.1586,1280,44.78
56,1244.6453,0.1044,1280,44.99
57,1260.3898,0.1254,1280,45.22
58,1260.8897,0.0512,1280,46.00
59,1275.9713,0.0720,1280,46.24
60,1292.3428,0.1005,1280,46.43
61,1292.7264,0.0314,1280,47.19
62,1308.5181,0.1549,1280,47.38
63,1308.8735,0.0523,1280,48.13
64,1324.7774,0.0912,1280,48.31
65,1340.5282,0.0893,1280,48.49
66,1340.9082,0.0339,1280,49.22
67,1357.1356,0.1016,1280,49.37
68,1373.2226,0.1950,1280,49.52
69,1373.8301,0.0997,1280,50.22
70,1389.1758,0.0862,1280,50.39
71,1404.8196,0.0902,1280,50.54
72,1421.0181,0.1105,1280,50.67
73,1436.9187,0.1063,1280,50.80
74,1452.9821,0.1158,1280,50.93
75,1469.0423,0.0974,1280,51.05
76,1485.3907,0.0970,1280,51.16
77,1485.7606,0.0324,1280,51.83
78,1501.4171,0.0988,1280,51.95
79,1501.7964,0.0348,1280,52.60
80,1517.6543,0.1698,1280,52.71
81,1533.596,0.1176,1280,52.82
82,1550.2477,0.2917,1280,52.89
83,1550.711,0.0441,1280,53.52
84,1565.9454,0.1270,1280,53.64
85,1582.0713,0.0955,1280,53.73
86,1598.0723,0.1130,1280,53.81
87,1614.2284,0.0991,1280,53.90
88,1630.2199,0.1078,1280,53.98
89,1630.6388,0.0381,1280,54.58
90,1646.5825,0.1109,1280,54.66
91,1662.6871,0.1098,1280,54.73
92,1678.5925,0.1079,1280,54.81
93,1694.7187,0.1146,1280,54.88
94,1710.8236,0.1046,1280,54.94
95,1726.8879,0.1818,1280,55.01
96,1743.223,0.1062,1280,55.07
97,1743.6261,0.0351,1280,55.63
98,1759.223,0.1136,1280,55.71
99,1775.2514,0.1151,1280,55.77
100,1775.6356,0.0376,1280,56.32
101,1791.8421,0.1138,1280,56.37
102,1807.6194,0.0958,1280,56.43
103,1824.1133,0.1006,1280,56.47
104,1839.0128,0.0209,1280,56.55
105,1854.9313,0.0952,1280,56.61
106,1855.7355,0.0235,1280,57.12
107,1871.0648,0.0849,1280,57.19
108,1887.1791,0.1238,1280,57.23
109,1902.9923,0.1045,1280,57.28
110,1919.1259,0.1043,1280,57.32
111,1935.2423,0.1957,1280,57.36
112,1935.7697,0.1381,1280,57.86
113,1951.6072,0.0888,1280,57.90
114,1967.7299,0.1304,1280,57.93
115,1983.5659,0.0963,1280,57.98
116,1999.8207,0.1014,1280,58.01
117,2016.0165,0.0931,1280,58.04
118,2032.3592,0.0835,1280,58.06
119,2032.7333,0.0288,1280,58.54
120,2048.4304,0.0904,1280,58.58
121,2048.7866,0.0293,1280,59.06
122,2064.9343,0.1146,1280,59.08
123,2080.6853,0.0971,1280,59.12
124,2096.6696,0.0909,1280,59.14
125,2112.5224,0.1021,1280,59.17
126,2112.9226,0.0328,1280,59.63
127,2128.6466,0.1063,1280,59.66
128,2144.4767,0.0905,1280,59.69
129,2144.8878,0.0461,1280,60.14
130,2160.8752,0.1203,1280,60.16
131,2176.3697,0.0935,1280,60.19
132,2176.7071,0.0305,1280,60.64
133,2192.2963,0.0905,1280,60.67
134,2192.6562,0.0305,1280,61.11
135,2208.1999,0.0916,1280,61.14
136,2224.0614,0.0900,1280,61.15
137,2240.0386,0.0955,1280,61.16
138,2256.4652,0.1043,1280,61.16
139,2256.8945,0.0363,1280,61.59
140,2272.7678,0.1085,1280,61.60
141,2288.7809,0.1074,1280,61.60
142,2305.2763,0.1071,1280,61.60
143,2305.6951,0.0336,1280,62.02
144,2326.0621,0.0830,1280,61.91
145,2336.526,0.0907,1280,62.06
