PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,452.7399,0.2898,1280,2.21
2,454.938,0.0527,1280,4.40
3,470.326,0.0569,1280,6.38
4,479.5313,0.0634,1280,8.34
5,480.9349,0.0577,1280,10.40
6,486.0683,0.0646,1280,12.34
7,486.3302,0.0371,1280,14.39
8,502.0813,0.0934,1280,15.93
9,502.967,0.2913,1280,17.89
10,503.4827,0.1250,1280,19.86
11,518.216,0.0593,1280,21.23
12,518.6576,0.0361,1280,23.14
13,534.3444,0.1069,1280,24.33
14,550.4169,0.0989,1280,25.44
15,566.9675,0.0915,1280,26.46
16,567.7967,0.0595,1280,28.18
17,583.1428,0.1093,1280,29.15
18,583.553,0.0349,1280,30.85
19,599.2154,0.1014,1280,31.71
20,599.585,0.0332,1280,33.36
21,615.2501,0.0953,1280,34.13
22,631.3972,0.1067,1280,34.84
23,647.4,0.0854,1280,35.53
24,663.215,0.1109,1280,36.19
25,663.6551,0.0392,1280,37.67
26,679.3188,0.0981,1280,38.27
27,695.4974,0.1382,1280,38.82
28,711.6827,0.1068,1280,39.34
29,727.8055,0.1031,1280,39.85
30,744.0071,0.0980,1280,40.32
31,744.397,0.0375,1280,41.64
32,759.8918,0.0991,1280,42.11
33,776.246,0.1114,1280,42.51
34,792.3391,0.1249,1280,42.91
35,808.757,0.1080,1280,43.28
36,824.9191,0.1244,1280,43.64
37,825.4672,0.0540,1280,44.82
38,841.0129,0.1025,1280,45.18
39,841.3928,0.0342,1280,46.35
40,857.0325,0.0921,1280,46.67
41,857.414,0.0331,1280,47.82
42,873.4991,0.1129,1280,48.08
43,889.288,0.1049,1280,48.35
44,905.3986,0.1081,1280,48.60
45,921.6726,0.1152,1280,48.82
46,937.8259,0.1119,1280,49.05
47,954.0825,0.0960,1280,49.26
48,954.4677,0.0369,1280,50.29
49,970.4457,0.1082,1280,50.49
50,986.1395,0.1015,1280,50.70
51,986.5394,0.0355,1280,51.70
52,1002.312,0.1594,1280,51.88
53,1018.1417,0.0898,1280,52.06
54,1018.5256,0.0313,1280,53.02
55,1034.3869,0.0898,1280,53.17
56,1050.523,0.1059,1280,53.31
57,1066.5877,0.0860,1280,53.44
58,1082.5722,0.0991,1280,53.58
59,1098.7198,0.0988,1280,53.70
60,1115.0105,0.1068,1280,53.81
61,1115.4328,0.0421,1280,54.69
62,1131.119,0.1120,1280,54.81
63,1131.571,0.0449,1280,55.67
64,1147.3919,0.0970,1280,55.78
65,1163.4572,0.1114,1280,55.87
66,1179.6516,0.1107,1280,55.95
67,1195.4371,0.1102,1280,56.05
68,1211.8562,0.1174,1280,56.11
69,1227.8441,0.1119,1280,56.20
70,1244.2508,0.1090,1280,56.26
71,1260.3861,0.1111,1280,56.33
72,1276.7659,0.0947,1280,56.39
73,1292.8452,0.1126,1280,56.46
74,1308.8788,0.0935,1280,56.54
75,1324.9273,0.0994,1280,56.61
76,1325.315,0.0370,1280,57.34
77,1341.2049,0.1439,1280,57.41
78,1341.6199,0.0384,1280,58.14
79,1357.6023,0.1502,1280,58.19
80,1373.4045,0.0962,1280,58.25
81,1389.4655,0.0874,1280,58.30
82,1405.3783,0.0887,1280,58.35
83,1421.8961,0.1043,1280,58.37
84,1422.3427,0.0402,1280,59.06
85,1437.3673,0.1060,1280,59.14
86,1453.7097,0.1046,1280,59.16
87,1469.5726,0.1144,1280,59.20
88,1485.91,0.1115,1280,59.22
89,1486.3345,0.0373,1280,59.88
90,1501.8826,0.0998,1280,59.92
91,1517.9999,0.1019,1280,59.95
92,1518.3971,0.0387,1280,60.59
93,1534.2801,0.1584,1280,60.61
94,1550.1716,0.1145,1280,60.64
95,1550.6034,0.0360,1280,61.27
96,1566.5675,0.1241,1280,61.28
97,1567.4648,0.1140,1280,61.88
98,1581.9723,0.1247,1280,61.95
99,1582.383,0.0379,1280,62.56
100,1598.2383,0.1073,1280,62.57
101,1598.6533,0.0349,1280,63.18
102,1614.7134,0.1850,1280,63.17
103,1630.8108,0.1139,1280,63.16
104,1646.4954,0.0982,1280,63.16
105,1662.7189,0.0973,1280,63.15
106,1678.8056,0.1016,1280,63.14
107,1694.8468,0.1001,1280,63.13
108,1710.8821,0.1066,1280,63.13
109,1713.0576,0.0618,1280,63.63
110,1713.3299,0.0366,1280,64.20
111,1727.282,0.2315,1280,64.26
112,1743.0209,0.1818,1280,64.26
113,1743.3984,0.0380,1280,64.82
114,1758.5459,0.0371,1280,64.83
115,1774.4494,0.0676,1280,64.81
116,1790.2458,0.0719,1280,64.80
117,1790.5266,0.0286,1280,65.34
118,1806.9741,0.0848,1280,65.30
119,1807.3286,0.0280,1280,65.84
120,1822.6719,0.0835,1280,65.84
121,1839.0396,0.1016,1280,65.80
122,1839.3908,0.0280,1280,66.33
123,1855.1476,0.0978,1280,66.30
124,1855.4782,0.0198,1280,66.83
125,1871.8288,0.1158,1280,66.78
126,1872.7013,0.0570,1280,67.28
127,1887.6067,0.0701,1280,67.28
128,1904.0767,0.0933,1280,67.22
129,1904.451,0.0312,1280,67.74
130,1919.9383,0.0948,1280,67.71
131,1920.3213,0.0295,1280,68.22
132,1936.0318,0.1022,1280,68.18
133,1936.4121,0.0333,1280,68.68
134,1951.8967,0.0899,1280,68.65
135,1968.3124,0.0959,1280,68.59
136,1984.6023,0.0983,1280,68.53
137,2000.5784,0.0875,1280,68.48
138,2016.452,0.0962,1280,68.44
139,2032.5253,0.0862,1280,68.39
140,2048.48,0.0837,1280,68.34
141,2064.6124,0.0893,1280,68.29
142,2080.5984,0.0827,1280,68.25
143,2096.5625,0.1017,1280,68.21
144,2112.5414,0.0839,1280,68.16
145,2128.551,0.0837,1280,68.12
146,2144.7267,0.0877,1280,68.07
147,2160.7241,0.1100,1280,68.03
148,2176.8499,0.0849,1280,67.99
149,2192.8804,0.0948,1280,67.95
150,2208.9339,0.0974,1280,67.91
151,2209.3491,0.0467,1280,68.35
152,2225.1856,0.1165,1280,68.31
153,2241.0279,0.1063,1280,68.27
154,2241.4632,0.0384,1280,68.71
155,2257.5315,0.0958,1280,68.66
156,2273.4899,0.0946,1280,68.62
157,2289.8938,0.1076,1280,68.56
158,2290.3201,0.0339,1280,68.99
159,2306.029,0.2090,1280,68.95
160,2306.4549,0.0365,1280,69.37
161,2322.2569,0.0893,1280,69.33
162,2338.0667,0.1054,1280,69.29
163,2338.4877,0.0323,1280,69.70
164,2354.5242,0.1081,1280,69.65
165,2370.3911,0.0922,1280,69.61
166,2386.5057,0.1055,1280,69.56
167,2402.452,0.0854,1280,69.51
168,2418.7979,0.0940,1280,69.46
169,2435.1048,0.0939,1280,69.40
170,2435.4903,0.0325,1280,69.80
171,2451.3108,0.1184,1280,69.76
172,2467.6158,0.1073,1280,69.70
173,2483.3724,0.1041,1280,69.66
174,2499.6683,0.1061,1280,69.61
175,2515.337,0.0890,1280,69.57
176,2531.667,0.1036,1280,69.52
177,2547.7826,0.1034,1280,69.47
178,2564.1892,0.1119,1280,69.42
179,2564.9408,0.0907,1280,69.79
180,2580.0619,0.2177,1280,69.77
181,2580.4932,0.0476,1280,70.14
182,2596.1094,0.0884,1280,70.10
183,2596.4724,0.0310,1280,70.48
184,2612.0033,0.0914,1280,70.44
185,2612.4684,0.1120,1280,70.81
186,2628.0419,0.0849,1280,70.78
187,2628.3862,0.0287,1280,71.15
188,2644.3651,0.1029,1280,71.09
189,2660.49,0.1070,1280,71.04
190,2676.8385,0.1253,1280,70.98
191,2693.0237,0.1095,1280,70.92
192,2693.4553,0.0356,1280,71.28
193,2709.0197,0.1179,1280,71.24
194,2709.4196,0.0323,1280,71.60
195,2724.8596,0.1183,1280,71.56
196,2741.2153,0.1389,1280,71.50
197,2741.6221,0.0313,1280,71.86
198,2756.9426,0.1119,1280,71.82
199,2757.3614,0.0319,1280,72.17
200,2772.9893,0.1097,1280,72.12
201,2775.051,0.0573,1280,72.43
202,2775.3376,0.0540,1280,72.78
203,2788.8063,0.0974,1280,72.79
204,2805.0922,0.0934,1280,72.72
205,2805.463,0.0304,1280,73.07
206,2820.6629,0.1026,1280,73.03
207,2837.0074,0.0910,1280,72.96
208,2837.4034,0.0508,1280,73.31
209,2853.1185,0.1231,1280,73.25
210,2853.6823,0.0511,1280,73.59
211,2868.8356,0.0662,1280,73.55
212,2885.5131,0.1055,1280,73.47
213,2901.5983,0.0974,1280,73.41
214,2917.732,0.1126,1280,73.34
215,2933.6714,0.0832,1280,73.29
216,2949.9635,0.0849,1280,73.22
217,2950.3253,0.0284,1280,73.55
218,2965.6019,0.0928,1280,73.51
219,2981.3607,0.1032,1280,73.46
220,2997.4363,0.1230,1280,73.40
221,3013.7174,0.1068,1280,73.33
222,3029.5838,0.1038,1280,73.28
223,3045.9787,0.1136,1280,73.21
224,3046.4593,0.0445,1280,73.53
225,3061.548,0.1053,1280,73.49
226,3078.0718,0.1184,1280,73.42
227,3078.5849,0.0458,1280,73.74
228,3093.9008,0.1071,1280,73.69
229,3094.3731,0.0412,1280,74.01
230,3109.8464,0.0877,1280,73.96
231,3126.1101,0.1370,1280,73.89
232,3126.5271,0.0342,1280,74.20
233,3142.1023,0.1119,1280,74.15
234,3142.4894,0.0391,1280,74.46
235,3158.1016,0.0937,1280,74.41
236,3158.4769,0.0321,1280,74.72
237,3174.0892,0.1107,1280,74.67
238,3174.5916,0.0451,1280,74.97
239,3190.3792,0.1383,1280,74.91
240,3206.0774,0.0984,1280,74.86
241,3206.4402,0.0279,1280,75.16
242,3222.6267,0.1035,1280,75.09
243,3238.1675,0.1076,1280,75.04
244,3238.5921,0.0333,1280,75.34
245,3254.4471,0.1398,1280,75.28
246,3270.071,0.1016,1280,75.23
247,3270.4806,0.0319,1280,75.52
248,3285.9915,0.1020,1280,75.47
249,3286.39,0.0340,1280,75.77
250,3301.9075,0.0914,1280,75.71
251,3304.4753,2.1842,1280,75.96
252,3318.064,0.0991,1280,75.95
253,3318.4641,0.0301,1280,76.24
254,3334.4043,0.0824,1280,76.18
255,3350.3937,0.0951,1280,76.11
256,3366.325,0.0942,1280,76.05
257,3382.5708,0.0989,1280,75.98
258,3398.6016,0.0972,1280,75.91
259,3414.9255,0.1399,1280,75.84
260,3415.3672,0.0344,1280,76.13
261,3431.1342,0.0830,1280,76.07
262,3431.5057,0.0306,1280,76.35
263,3447.0415,0.1238,1280,76.30
264,3447.4411,0.0299,1280,76.58
265,3463.1656,0.1068,1280,76.52
266,3463.6626,0.0462,1280,76.80
267,3479.2094,0.1027,1280,76.74
268,3479.6994,0.0398,1280,77.02
269,3495.3903,0.0982,1280,76.96
270,3511.2422,0.0880,1280,76.90
271,3511.6219,0.0279,1280,77.17
272,3528.0147,0.1413,1280,77.10
273,3528.5098,0.0396,1280,77.37
274,3543.9581,0.0980,1280,77.31
275,3544.4647,0.0717,1280,77.59
276,3560.0869,0.0804,1280,77.53
277,3560.4142,0.0243,1280,77.80
278,3575.9839,0.0776,1280,77.74
