PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,523.4339,0.2893,1280,1.91
2,525.4952,0.0436,1280,3.81
3,539.0409,0.0864,1280,5.57
4,543.3902,0.0361,1280,7.36
5,543.5902,0.0300,1280,9.20
6,545.0184,0.0317,1280,11.01
7,554.5825,0.0385,1280,12.62
8,571.4839,0.0481,1280,14.00
9,588.2062,0.3215,1280,15.30
10,588.6389,0.0701,1280,16.99
11,605.6588,0.0721,1280,18.16
12,618.2131,0.1761,1280,19.41
13,618.6174,0.0494,1280,21.01
14,634.4067,0.1210,1280,22.07
15,634.8816,0.0479,1280,23.63
16,650.1332,0.1455,1280,24.61
17,650.5615,0.0408,1280,26.13
18,666.3567,0.0983,1280,27.01
19,666.7745,0.0351,1280,28.50
20,681.9768,0.1145,1280,29.33
21,698.3974,0.1212,1280,30.07
22,698.9184,0.0551,1280,31.48
23,714.2291,0.1157,1280,32.20
24,714.795,0.0510,1280,33.58
25,730.1775,0.1474,1280,34.24
26,730.696,0.0647,1280,35.58
27,746.4265,0.0989,1280,36.17
28,746.8056,0.0362,1280,37.49
29,762.6372,0.1192,1280,38.03
30,778.8864,0.3475,1280,38.52
31,794.9994,0.1137,1280,38.99
32,810.7453,0.1141,1280,39.47
33,826.1848,0.0514,1280,39.94
34,842.6802,0.1268,1280,40.35
35,858.7701,0.1039,1280,40.76
36,874.7426,0.1017,1280,41.15
37,891.0787,0.1109,1280,41.52
38,907.0505,0.1129,1280,41.89
39,923.3875,0.0977,1280,42.24
40,923.7765,0.0402,1280,43.30
41,939.4962,0.0989,1280,43.64
42,955.678,0.1546,1280,43.95
43,971.1241,0.0538,1280,44.28
44,987.3193,0.0694,1280,44.57
45,987.5988,0.0201,1280,45.57
46,1003.9259,0.0862,1280,45.82
47,1020.1724,0.0895,1280,46.07
48,1037.1264,0.1031,1280,46.28
49,1037.7837,0.0608,1280,47.22
50,1056.0938,0.0718,1280,47.34
51,1067.0392,0.1059,1280,47.80
52,1071.8919,0.0181,1280,48.51
53,1082.794,0.0700,1280,48.95
54,1099.0831,0.0850,1280,49.13
55,1115.1444,0.1116,1280,49.32
56,1115.5649,0.0371,1280,50.20
57,1131.3525,0.1101,1280,50.38
58,1131.7524,0.0402,1280,51.25
59,1147.2319,0.0981,1280,51.43
60,1147.6098,0.0361,1280,52.28
61,1163.2583,0.0936,1280,52.44
62,1163.6362,0.0630,1280,53.28
63,1179.2154,0.0864,1280,53.43
64,1179.5619,0.0297,1280,54.26
65,1195.5133,0.1026,1280,54.37
66,1211.5421,0.0997,1280,54.48
67,1227.7984,0.1420,1280,54.57
68,1243.8143,0.1013,1280,54.67
69,1259.7198,0.1520,1280,54.77
70,1275.8619,0.1067,1280,54.86
71,1292.039,0.0884,1280,54.95
72,1307.3786,0.1055,1280,55.07
73,1307.8717,0.0458,1280,55.82
74,1323.3203,0.1148,1280,55.92
75,1323.8249,0.0435,1280,56.65
76,1339.2142,0.1107,1280,56.75
77,1339.4866,0.0146,1280,57.48
78,1355.0337,0.1116,1280,57.56
79,1371.2018,0.1142,1280,57.61
80,1371.6319,0.0393,1280,58.32
81,1386.4515,0.0648,1280,58.42
82,1386.7492,0.0509,1280,59.13
83,1402.5363,0.0756,1280,59.18
84,1418.8591,0.0836,1280,59.20
85,1434.8023,0.0855,1280,59.24
86,1450.7227,0.0983,1280,59.28
87,1466.8515,0.1016,1280,59.31
88,1483.1797,0.1154,1280,59.33
89,1483.7423,0.0554,1280,59.98
90,1498.7491,0.0829,1280,60.05
91,1514.934,0.0536,1280,60.07
92,1530.9178,0.1092,1280,60.09
93,1546.8737,0.0753,1280,60.12
94,1562.8355,0.0733,1280,60.15
95,1579.1023,0.0542,1280,60.16
96,1595.0816,0.0933,1280,60.19
97,1611.4105,0.1013,1280,60.20
98,1611.7939,0.0316,1280,60.80
99,1627.3796,0.1044,1280,60.83
100,1627.7363,0.0299,1280,61.44
101,1643.1795,0.1104,1280,61.47
102,1643.5514,0.0335,1280,62.06
103,1659.0755,0.1077,1280,62.08
104,1675.2693,0.0871,1280,62.08
105,1675.6066,0.0292,1280,62.66
106,1691.4756,0.1088,1280,62.67
107,1707.4641,0.1018,1280,62.67
108,1723.4624,0.1675,1280,62.66
109,1739.7419,0.1528,1280,62.65
110,1755.5425,0.0963,1280,62.66
111,1757.3189,0.0545,1280,63.16
112,1758.9888,1.4553,1280,63.67
113,1771.4665,0.0987,1280,63.79
114,1787.7584,0.1003,1280,63.77
115,1803.2506,0.0570,1280,63.77
116,1819.4265,0.0942,1280,63.76
117,1819.8205,0.0357,1280,64.29
118,1835.2802,0.1091,1280,64.30
119,1835.7074,0.0429,1280,64.83
120,1851.6073,0.1175,1280,64.81
121,1867.6004,0.1141,1280,64.79
122,1883.6951,0.0849,1280,64.77
123,1899.6062,0.0950,1280,64.75
124,1915.9629,0.2096,1280,64.72
125,1932.0994,0.0862,1280,64.70
126,1948.3702,0.1039,1280,64.67
127,1948.7687,0.0350,1280,65.17
128,1964.5248,0.1188,1280,65.16
129,1980.6724,0.0842,1280,65.13
130,1996.6842,0.1124,1280,65.11
131,2012.809,0.0851,1280,65.08
132,2028.843,0.1066,1280,65.06
133,2044.6656,0.0535,1280,65.05
134,2060.3266,0.0552,1280,65.04
135,2060.5205,0.0125,1280,65.52
136,2076.7548,0.0689,1280,65.49
137,2092.7589,0.0666,1280,65.46
138,2109.0506,0.0551,1280,65.43
139,2125.3672,0.1051,1280,65.40
140,2125.7693,0.0336,1280,65.86
141,2141.6511,0.1076,1280,65.84
142,2157.5499,0.1042,1280,65.82
143,2173.8,0.1068,1280,65.78
144,2189.7821,0.1047,1280,65.76
145,2206.1888,0.1219,1280,65.72
146,2206.6226,0.0364,1280,66.16
147,2222.3591,0.0885,1280,66.15
148,2222.7061,0.0319,1280,66.59
149,2238.3598,0.1071,1280,66.57
150,2238.9679,0.0435,1280,67.00
151,2254.3787,0.0983,1280,66.98
152,2254.7552,0.0280,1280,67.41
153,2270.6901,0.1039,1280,67.38
154,2287.0504,0.0951,1280,67.34
155,2303.0696,0.0970,1280,67.30
156,2319.3233,0.0863,1280,67.26
157,2319.7012,0.0322,1280,67.68
158,2335.0747,0.0921,1280,67.66
159,2353.5577,2.1485,1280,67.56
160,2367.9312,0.1193,1280,67.57
161,2384.2346,0.1109,1280,67.53
162,2384.7391,0.0425,1280,67.93
163,2400.2038,0.1187,1280,67.91
164,2400.6952,0.0384,1280,68.31
