PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,489.8912,0.4365,1280,2.04
2,492.3155,0.0508,1280,4.06
3,505.8644,0.0833,1280,5.93
4,506.2171,0.0529,1280,7.90
5,518.7585,0.2327,1280,9.64
6,520.9811,0.0849,1280,11.52
7,521.4434,0.0591,1280,13.42
8,537.0667,0.0913,1280,14.90
9,553.4028,0.3190,1280,16.26
10,569.8941,0.2516,1280,17.55
11,570.5457,0.0418,1280,19.28
12,585.9308,0.1632,1280,20.48
13,586.3389,0.0413,1280,22.17
14,605.1901,0.1091,1280,23.13
15,618.5099,0.1109,1280,24.25
16,619.2596,0.1128,1280,25.84
17,633.8547,0.0907,1280,26.82
18,634.1936,0.0309,1280,28.38
19,650.5927,0.1159,1280,29.20
20,651.4479,0.1050,1280,30.70
21,666.6451,0.1160,1280,31.50
22,682.916,0.2089,1280,32.21
23,683.3633,0.0519,1280,33.66
24,698.5974,0.1013,1280,34.35
25,714.855,0.1197,1280,34.97
26,715.305,0.0418,1280,36.35
27,730.8942,0.1083,1280,36.94
28,731.3015,0.0361,1280,38.29
29,747.1598,0.1500,1280,38.81
30,762.9801,0.1159,1280,39.32
31,763.3728,0.0390,1280,40.61
32,778.9883,0.0972,1280,41.08
33,779.438,0.0566,1280,42.34
34,795.3212,0.1164,1280,42.75
35,811.1221,0.1077,1280,43.15
36,827.2023,0.0981,1280,43.52
37,843.1452,0.1066,1280,43.88
38,859.0556,0.1015,1280,44.23
39,875.3052,0.0879,1280,44.56
40,891.2766,0.1015,1280,44.88
41,907.1843,0.1066,1280,45.19
42,923.4156,0.1188,1280,45.48
43,939.5757,0.1239,1280,45.77
44,955.4271,0.1155,1280,46.05
45,971.3266,0.1159,1280,46.33
46,987.6874,0.0953,1280,46.57
47,1003.894,0.0964,1280,46.82
48,1004.2645,0.0400,1280,47.80
49,1020.0676,0.1140,1280,48.04
50,1036.3533,0.1166,1280,48.25
51,1052.4512,0.1111,1280,48.46
52,1068.7776,0.1287,1280,48.65
53,1069.5115,0.1056,1280,49.56
54,1084.8503,0.0998,1280,49.78
55,1085.2055,0.0346,1280,50.68
56,1101.2601,0.1135,1280,50.85
57,1116.9324,0.1137,1280,51.03
58,1117.3583,0.0397,1280,51.91
59,1133.537,0.0991,1280,52.05
60,1149.1556,0.0985,1280,52.21
61,1165.5911,0.1369,1280,52.33
62,1181.5861,0.1081,1280,52.47
63,1197.9938,0.1408,1280,52.59
64,1198.3997,0.0431,1280,53.40
65,1213.9861,0.1232,1280,53.54
66,1214.3742,0.0397,1280,54.35
67,1230.1237,0.1003,1280,54.47
68,1246.1409,0.1079,1280,54.57
69,1261.9002,0.0958,1280,54.68
70,1262.2614,0.0345,1280,55.46
71,1278.5632,0.1149,1280,55.53
72,1294.6644,0.1097,1280,55.61
73,1311.0503,0.1223,1280,55.68
