PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,560.7014,0.2874,1280,1.78
2,562.8642,0.0383,1280,3.55
3,576.1647,0.0362,1280,5.21
4,587.5357,0.0449,1280,6.81
5,588.9814,0.0589,1280,8.49
6,589.183,0.0308,1280,10.18
7,592.107,0.0362,1280,11.82
8,608.3751,0.0967,1280,13.15
9,624.3112,0.2756,1280,14.42
10,640.6641,0.2016,1280,15.61
11,641.3146,0.0410,1280,17.15
12,656.4691,0.1039,1280,18.28
13,672.4163,0.1160,1280,19.33
14,688.3798,0.1057,1280,20.34
15,704.4435,0.1051,1280,21.29
16,720.6829,0.1029,1280,22.20
17,737.1839,0.1155,1280,23.06
18,752.8328,0.1089,1280,23.91
19,753.2784,0.0469,1280,25.22
20,769.1548,0.0991,1280,26.00
21,785.5296,0.4147,1280,26.73
22,801.0477,0.0908,1280,27.46
23,801.3955,0.0309,1280,28.70
24,817.0437,0.1250,1280,29.37
25,817.4258,0.0358,1280,30.58
26,832.8471,0.0991,1280,31.22
27,833.2238,0.0376,1280,32.40
28,848.6672,0.0968,1280,32.99
29,864.6809,0.0988,1280,33.54
30,880.8446,0.1024,1280,34.06
31,881.2379,0.0311,1280,35.18
32,896.9376,0.1009,1280,35.68
33,897.3285,0.0304,1280,36.78
34,913.1024,0.1057,1280,37.24
35,929.0385,0.1087,1280,37.67
36,929.4707,0.0384,1280,38.73
37,945.3645,0.1285,1280,39.14
38,961.335,0.1104,1280,39.53
39,977.7706,0.1102,1280,39.89
40,978.2141,0.0383,1280,40.89
41,993.982,0.1206,1280,41.25
42,994.3479,0.0352,1280,42.24
43,1010.5062,0.1073,1280,42.55
44,1026.8752,0.1597,1280,42.85
45,1027.3911,0.0419,1280,43.80
46,1042.5091,0.0988,1280,44.12
47,1058.5918,0.1048,1280,44.40
48,1074.2942,0.0945,1280,44.68
49,1090.726,0.1603,1280,44.92
50,1106.606,0.0933,1280,45.18
51,1122.7387,0.1003,1280,45.42
52,1123.1293,0.0324,1280,46.30
53,1138.6397,0.0850,1280,46.55
54,1154.5296,0.0843,1280,46.77
55,1170.6021,0.1017,1280,46.98
56,1186.8344,0.0867,1280,47.18
57,1187.4565,0.0634,1280,48.00
58,1202.9107,0.1128,1280,48.22
59,1203.3694,0.0408,1280,49.03
60,1218.8962,0.1160,1280,49.22
61,1219.3207,0.0411,1280,50.03
62,1235.0992,0.1849,1280,50.20
63,1251.1914,0.1433,1280,50.35
64,1267.0561,0.1031,1280,50.51
65,1267.4702,0.0438,1280,51.28
66,1283.2098,0.1030,1280,51.43
67,1299.1311,0.1042,1280,51.57
68,1315.2231,0.0964,1280,51.70
69,1331.2774,0.0721,1280,51.83
70,1347.6124,0.0956,1280,51.94
71,1363.7645,0.1075,1280,52.06
72,1364.1539,0.0354,1280,52.78
73,1379.919,0.0896,1280,52.90
74,1380.3735,0.0901,1280,53.61
75,1395.8798,0.1016,1280,53.73
76,1396.2617,0.0337,1280,54.43
77,1411.8326,0.0892,1280,54.54
78,1412.1803,0.0314,1280,55.23
79,1427.8762,0.0932,1280,55.33
80,1428.2484,0.0340,1280,56.01
81,1443.9233,0.1076,1280,56.10
82,1444.5384,0.0861,1280,56.77
83,1460.4551,0.1065,1280,56.83
84,1476.5919,0.1146,1280,56.89
85,1492.7147,0.1147,1280,56.94
86,1493.1867,0.0463,1280,57.59
87,1509.0121,0.1125,1280,57.65
88,1510.065,0.0452,1280,58.28
89,1510.5975,0.0349,1280,58.92
90,1524.9078,0.1271,1280,59.02
91,1525.4022,0.0479,1280,59.66
92,1541.4907,0.1947,1280,59.68
93,1557.0017,0.1215,1280,59.73
94,1557.4625,0.0413,1280,60.35
95,1573.2619,0.0910,1280,60.38
96,1589.0885,0.0611,1280,60.41
97,1605.4013,0.1149,1280,60.42
98,1621.2224,0.0887,1280,60.45
99,1637.3969,0.1580,1280,60.46
100,1653.3715,0.1029,1280,60.48
101,1669.0626,0.1130,1280,60.51
102,1685.3862,0.0898,1280,60.52
103,1701.6131,0.0914,1280,60.53
104,1717.8746,0.0918,1280,60.54
105,1718.3361,0.0386,1280,61.11
106,1719.7752,0.0660,1280,61.64
107,1733.7006,0.1131,1280,61.72
108,1749.9652,0.2804,1280,61.72
109,1750.4461,0.0421,1280,62.27
110,1765.3521,0.0985,1280,62.31
111,1781.8975,0.1054,1280,62.29
112,1782.4124,0.1339,1280,62.84
113,1797.9352,0.0884,1280,62.85
114,1798.3349,0.0331,1280,63.39
115,1814.3522,0.0830,1280,63.38
116,1829.7489,0.0989,1280,63.40
117,1830.1359,0.0324,1280,63.93
118,1846.0915,0.1077,1280,63.92
119,1861.9725,0.1079,1280,63.91
120,1862.3402,0.0325,1280,64.44
121,1877.5936,0.0554,1280,64.44
122,1893.5955,0.0628,1280,64.43
123,1909.7773,0.1061,1280,64.41
124,1925.9919,0.1092,1280,64.38
125,1926.3296,0.0292,1280,64.89
126,1942.3116,0.0848,1280,64.87
127,1958.1794,0.0888,1280,64.86
128,1974.2669,0.0991,1280,64.83
129,1990.091,0.1035,1280,64.82
130,2006.7548,0.0832,1280,64.78
131,2007.1548,0.0301,1280,65.27
132,2022.641,0.0883,1280,65.26
133,2039.1675,0.0882,1280,65.22
134,2054.8942,0.0950,1280,65.21
135,2055.2807,0.0333,1280,65.68
136,2071.7312,0.1115,1280,65.65
137,2072.1693,0.0349,1280,66.11
138,2087.165,0.0932,1280,66.12
139,2103.4549,0.1053,1280,66.08
140,2119.4814,0.0950,1280,66.05
141,2136.0652,0.1019,1280,66.01
142,2152.0673,0.0940,1280,65.98
143,2168.084,0.0867,1280,65.96
144,2183.8918,0.0940,1280,65.94
145,2184.3183,0.0358,1280,66.38
146,2200.2692,0.1650,1280,66.36
147,2216.3816,0.0919,1280,66.32
148,2232.3251,0.0944,1280,66.30
149,2248.2934,0.1047,1280,66.27
150,2264.2717,0.0995,1280,66.25
151,2280.3871,0.0939,1280,66.22
152,2296.3072,0.1147,1280,66.19
153,2312.8943,0.0936,1280,66.15
154,2313.2798,0.0286,1280,66.57
155,2328.9214,0.1179,1280,66.55
156,2329.307,0.0373,1280,66.97
157,2344.9577,0.0897,1280,66.95
158,2345.3282,0.0318,1280,67.37
159,2363.0615,1.7090,1280,67.29
160,2377.4827,0.0939,1280,67.30
161,2393.7311,0.1077,1280,67.26
162,2394.1806,0.0341,1280,67.66
163,2409.4965,0.0977,1280,67.65
164,2425.5081,0.1042,1280,67.61
165,2441.5188,0.1066,1280,67.58
166,2457.8591,0.1084,1280,67.54
167,2458.4971,0.0601,1280,67.93
168,2474.0851,0.0979,1280,67.90
169,2490.1738,0.0863,1280,67.87
170,2506.5712,0.0973,1280,67.82
171,2522.5845,0.0882,1280,67.79
172,2538.664,0.0985,1280,67.75
173,2554.6386,0.1042,1280,67.72
174,2570.693,0.0927,1280,67.69
175,2572.308,0.0327,1280,68.03
176,2586.8951,0.2656,1280,68.04
177,2587.453,0.0737,1280,68.41
178,2602.1622,0.0533,1280,68.40
179,2618.68,0.1093,1280,68.36
180,2634.671,0.0917,1280,68.32
181,2650.5378,0.0973,1280,68.29
182,2666.5398,0.0955,1280,68.25
183,2682.7678,0.1869,1280,68.21
184,2683.164,0.0332,1280,68.58
185,2698.9508,0.2756,1280,68.55
186,2699.3954,0.0524,1280,68.90
187,2715.3279,0.0927,1280,68.87
188,2731.4348,0.1315,1280,68.83
189,2747.6581,0.1095,1280,68.79
190,2763.6423,0.1005,1280,68.75
191,2779.798,0.1034,1280,68.71
192,2780.1825,0.0321,1280,69.06
193,2795.7584,0.1069,1280,69.03
194,2796.2067,0.0574,1280,69.38
195,2811.8892,0.2513,1280,69.35
196,2812.8028,0.0537,1280,69.68
197,2827.6434,0.0921,1280,69.67
198,2843.766,0.0890,1280,69.63
199,2844.1412,0.0284,1280,69.97
200,2860.0157,0.1142,1280,69.93
201,2860.4617,0.0304,1280,70.27
202,2875.9863,0.0725,1280,70.24
203,2876.3502,0.0258,1280,70.58
204,2891.9937,0.0960,1280,70.54
205,2892.3463,0.0288,1280,70.88
206,2908.0926,0.1232,1280,70.84
207,2924.0617,0.0990,1280,70.79
208,2940.2671,0.0857,1280,70.74
209,2956.2349,0.0796,1280,70.70
210,2972.2218,0.1097,1280,70.65
211,2988.6285,0.1048,1280,70.60
212,3004.6283,0.1244,1280,70.56
213,3020.6665,0.0921,1280,70.51
214,3036.5554,0.0882,1280,70.47
215,3052.4914,0.0967,1280,70.43
216,3068.9697,0.0945,1280,70.38
217,3069.4566,0.0383,1280,70.70
218,3085.0099,0.1371,1280,70.66
219,3085.5146,0.0453,1280,70.98
220,3101.4324,0.1104,1280,70.93
221,3116.96,0.1020,1280,70.90
222,3117.3581,0.0319,1280,71.21
223,3133.5266,0.0923,1280,71.17
224,3149.2337,0.1271,1280,71.13
225,3165.3167,0.0866,1280,71.08
226,3181.5346,0.0791,1280,71.03
227,3197.8105,0.0895,1280,70.99
