PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,442.4447,0.2770,1280,2.26
2,444.0462,0.0319,1280,4.50
3,449.6527,0.0252,1280,6.67
4,464.5089,0.0445,1280,8.61
5,465.2877,0.0439,1280,10.75
6,466.4053,0.0388,1280,12.86
7,480.9596,0.0678,1280,14.55
8,497.2135,0.0886,1280,16.09
9,513.6759,0.3860,1280,17.52
10,514.2761,0.1490,1280,19.44
11,529.1827,0.0626,1280,20.79
12,545.6501,0.1042,1280,21.99
13,546.0434,0.0370,1280,23.81
14,561.8657,0.1857,1280,24.92
15,562.2495,0.0440,1280,26.68
16,578.1524,0.1093,1280,27.67
17,594.1326,0.1018,1280,28.61
18,610.3851,0.1002,1280,29.49
19,626.5242,0.1005,1280,30.33
20,642.7152,0.1074,1280,31.12
21,643.1023,0.0351,1280,32.65
22,658.623,0.1112,1280,33.40
23,675.155,0.0957,1280,34.07
24,690.9325,0.0921,1280,34.74
25,691.3161,0.0381,1280,36.16
26,707.4384,0.1230,1280,36.75
27,723.3866,0.1057,1280,37.32
28,739.8233,0.1107,1280,37.85
29,740.6953,0.1203,1280,39.15
30,755.86,0.1149,1280,39.69
31,756.2986,0.0456,1280,40.99
32,771.4605,0.1001,1280,41.48
33,787.4939,0.0986,1280,41.91
34,803.4317,0.0913,1280,42.32
35,819.4393,0.0998,1280,42.71
36,835.3892,0.0892,1280,43.09
37,851.1405,0.0698,1280,43.47
38,867.4277,0.1011,1280,43.81
39,883.3873,0.1042,1280,44.15
40,899.4364,0.1317,1280,44.47
41,915.4597,0.0882,1280,44.79
42,931.87,0.1131,1280,45.07
43,932.2337,0.0356,1280,46.13
44,948.0922,0.0894,1280,46.41
45,963.7245,0.1095,1280,46.69
46,964.0608,0.0367,1280,47.71
47,979.8373,0.0851,1280,47.97
48,980.1984,0.0329,1280,48.97
49,995.9751,0.1117,1280,49.20
50,1011.606,0.0920,1280,49.43
51,1027.8245,0.0917,1280,49.62
52,1028.1628,0.0306,1280,50.58
53,1043.7786,0.0967,1280,50.78
54,1044.1607,0.0432,1280,51.72
55,1060.0556,0.0922,1280,51.88
