PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,474.9326,0.2700,1280,2.11
2,476.5846,0.0322,1280,4.20
3,492.0784,0.0529,1280,6.10
4,500.5771,0.0399,1280,7.99
5,502.2342,0.0538,1280,9.96
6,507.7385,0.0506,1280,11.82
7,523.8369,0.1122,1280,13.36
8,524.5067,0.0563,1280,15.25
9,540.1185,0.3524,1280,16.66
10,540.6572,0.1230,1280,18.50
11,555.817,0.0611,1280,19.79
12,572.1945,0.1035,1280,20.97
13,572.606,0.0440,1280,22.70
14,588.2703,0.3199,1280,23.80
15,588.9,0.0820,1280,25.47
16,603.9874,0.1250,1280,26.49
17,619.6662,0.1036,1280,27.43
18,636.0286,0.1258,1280,28.30
19,651.8238,0.0940,1280,29.15
20,668.1398,0.1000,1280,29.93
21,668.6318,0.0405,1280,31.41
22,684.1152,0.1433,1280,32.16
23,684.5166,0.0394,1280,33.60
24,700.4847,0.0962,1280,34.26
25,716.4557,0.1432,1280,34.89
26,732.4205,0.1247,1280,35.50
27,749.0153,0.1162,1280,36.05
28,765.0937,0.1279,1280,36.60
29,765.6098,0.0662,1280,37.88
30,781.252,0.1249,1280,38.40
31,781.7012,0.0377,1280,39.66
32,797.1253,0.0983,1280,40.14
33,797.5189,0.0365,1280,41.38
34,813.1405,0.0992,1280,41.81
35,813.5298,0.0381,1280,43.02
36,829.1542,0.1125,1280,43.42
37,829.6035,0.0451,1280,44.60
38,845.4798,0.0887,1280,44.94
39,861.6498,0.1148,1280,45.26
40,877.9798,0.1002,1280,45.56
41,894.2836,0.3035,1280,45.85
42,894.8713,0.0576,1280,46.93
43,910.5423,0.1194,1280,47.22
44,926.2745,0.1432,1280,47.50
45,926.7343,0.0414,1280,48.56
46,942.0104,0.1204,1280,48.83
47,942.7557,0.0956,1280,49.85
48,958.6279,0.1196,1280,50.07
49,974.3905,0.1013,1280,50.29
50,974.783,0.0396,1280,51.29
51,990.7494,0.1063,1280,51.48
52,1006.6618,0.1106,1280,51.66
53,1023.2475,0.1228,1280,51.80
54,1023.6813,0.0639,1280,52.75
55,1039.5411,0.1145,1280,52.91
56,1055.6943,0.0995,1280,53.05
57,1071.5246,0.1177,1280,53.20
58,1087.7581,0.1056,1280,53.32
59,1103.4771,0.0990,1280,53.47
60,1119.6104,0.1022,1280,53.59
61,1135.7389,0.1359,1280,53.71
62,1151.7993,0.0973,1280,53.83
63,1168.2468,0.2522,1280,53.93
64,1168.937,0.1128,1280,54.75
65,1183.8669,0.1319,1280,54.90
66,1199.9918,0.0931,1280,55.00
67,1216.3641,0.1052,1280,55.08
68,1216.7422,0.0331,1280,55.89
69,1232.3664,0.1039,1280,55.99
70,1233.3163,0.0776,1280,56.76
71,1233.4789,0.0290,1280,57.56
72,1248.4884,0.0853,1280,57.67
73,1264.8661,0.1060,1280,57.71
74,1280.7017,0.0913,1280,57.78
75,1297.0144,0.1069,1280,57.83
76,1312.9909,0.0938,1280,57.88
77,1313.636,0.0714,1280,58.62
78,1329.0187,0.0900,1280,58.69
79,1345.7623,0.1347,1280,58.70
80,1361.9826,0.1062,1280,58.74
81,1378.0154,0.0986,1280,58.78
82,1394.1217,0.0911,1280,58.82
83,1394.4812,0.0336,1280,59.52
84,1410.0183,0.0883,1280,59.57
85,1426.4931,0.0998,1280,59.59
86,1442.387,0.0964,1280,59.62
87,1442.7974,0.0388,1280,60.30
88,1458.7986,0.0981,1280,60.32
89,1474.993,0.1275,1280,60.34
90,1491.2825,0.1098,1280,60.35
91,1491.7092,0.0423,1280,61.00
92,1507.2992,0.0999,1280,61.04
93,1507.7046,0.0390,1280,61.68
94,1523.3631,0.0990,1280,61.71
95,1523.74,0.0365,1280,62.35
96,1539.4178,0.0929,1280,62.36
97,1555.5543,0.0958,1280,62.36
98,1557.6501,0.0734,1280,62.92
99,1571.9757,0.1104,1280,62.98
100,1588.0291,0.1133,1280,62.97
101,1604.4202,0.1062,1280,62.95
102,1620.1269,0.1041,1280,62.96
103,1636.5782,0.1009,1280,62.94
104,1652.4898,0.0955,1280,62.94
105,1668.9169,0.0883,1280,62.92
106,1684.5864,0.0866,1280,62.92
107,1701.0386,0.1131,1280,62.90
