PacketCount,Sent_Time,Encoding_Time,Size_In_Bytes,Msg_Rate
1,486.6538,0.7079,1280,2.05
2,490.973,0.0859,1280,4.07
3,501.5793,0.1048,1280,5.98
4,502.0168,0.0756,1280,7.97
5,505.5999,0.2924,1280,9.89
6,505.9002,0.0493,1280,11.86
7,507.351,0.0713,1280,13.80
8,517.252,0.0677,1280,15.47
9,518.1743,0.2766,1280,17.37
10,533.0606,0.1608,1280,18.76
11,549.5128,0.1389,1280,20.02
12,550.088,0.0381,1280,21.81
13,565.349,0.1013,1280,22.99
14,581.1946,0.1076,1280,24.09
15,597.0408,0.0935,1280,25.12
16,613.4902,0.1198,1280,26.08
17,613.8837,0.0376,1280,27.69
18,629.5255,0.1140,1280,28.59
19,629.9424,0.0359,1280,30.16
20,645.5896,0.1148,1280,30.98
21,646.0054,0.0368,1280,32.51
22,661.419,0.1067,1280,33.26
23,661.8284,0.0359,1280,34.75
24,677.2928,0.1084,1280,35.44
25,693.535,0.1003,1280,36.05
26,693.9263,0.0395,1280,37.47
27,709.5475,0.1241,1280,38.05
28,710.024,0.0486,1280,39.44
29,726.1488,0.1540,1280,39.94
30,741.7462,0.1198,1280,40.45
31,758.1928,0.1068,1280,40.89
32,774.2797,0.0963,1280,41.33
33,790.3188,0.1248,1280,41.76
34,806.2816,0.1074,1280,42.17
35,822.4663,0.1140,1280,42.55
36,822.912,0.0452,1280,43.75
37,838.6074,0.1398,1280,44.12
38,839.008,0.0385,1280,45.29
39,855.0242,0.1222,1280,45.61
40,870.6628,0.1087,1280,45.94
41,871.0983,0.0462,1280,47.07
42,887.12,0.1196,1280,47.34
43,902.6219,0.1113,1280,47.64
44,903.0506,0.0442,1280,48.72
45,918.8367,0.1096,1280,48.97
46,935.0058,0.1165,1280,49.20
47,951.0476,0.1099,1280,49.42
48,967.4595,0.1287,1280,49.61
49,967.9233,0.0453,1280,50.62
50,983.8504,0.1481,1280,50.82
51,999.4048,0.0970,1280,51.03
52,1015.4095,0.1207,1280,51.21
53,1015.863,0.0493,1280,52.17
54,1031.2414,0.1060,1280,52.36
55,1047.6177,0.1228,1280,52.50
56,1048.0618,0.0432,1280,53.43
57,1063.6304,0.1139,1280,53.59
58,1064.0434,0.0354,1280,54.51
59,1079.7221,0.1145,1280,54.64
60,1080.0971,0.0376,1280,55.55
61,1096.0062,0.1688,1280,55.66
62,1111.6342,0.1105,1280,55.77
63,1112.0444,0.0356,1280,56.65
64,1127.9636,0.1169,1280,56.74
65,1143.8738,0.0958,1280,56.82
66,1159.9212,0.0936,1280,56.90
67,1175.8243,0.0889,1280,56.98
68,1191.9419,0.0900,1280,57.05
69,1208.0361,0.0898,1280,57.12
70,1224.2494,0.0895,1280,57.18
71,1239.7903,0.0570,1280,57.27
72,1256.0739,0.1048,1280,57.32
73,1272.0728,0.0855,1280,57.39
74,1287.8985,0.0694,1280,57.46
75,1303.8304,0.1009,1280,57.52
76,1320.3815,0.1019,1280,57.56
77,1336.1193,0.0882,1280,57.63
78,1352.4391,0.1213,1280,57.67
79,1368.7405,0.1028,1280,57.72
80,1369.1957,0.0408,1280,58.43
81,1384.6648,0.1049,1280,58.50
82,1385.0622,0.0360,1280,59.20
83,1400.7887,0.1079,1280,59.25
84,1416.6974,0.1152,1280,59.29
85,1432.546,0.1073,1280,59.33
86,1432.9556,0.0376,1280,60.02
87,1448.5173,0.0923,1280,60.06
88,1448.9003,0.0330,1280,60.74
89,1465.2035,0.1227,1280,60.74
90,1480.9284,0.1676,1280,60.77
91,1496.956,0.1095,1280,60.79
92,1512.9539,0.0946,1280,60.81
93,1529.1243,0.1100,1280,60.82
94,1545.1062,0.1076,1280,60.84
95,1561.1055,0.0992,1280,60.85
96,1577.3877,0.1244,1280,60.86
97,1578.0645,0.0897,1280,61.47
98,1579.9974,0.0612,1280,62.03
99,1593.3043,0.1053,1280,62.14
100,1609.4369,0.1129,1280,62.13
101,1609.8522,0.0358,1280,62.74
102,1625.1752,0.1025,1280,62.76
103,1641.2492,0.1027,1280,62.76
