Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,2,1,1,29,1,300654868,-30001141,-55016078,0
1,1,1,1,29,1,300656658,-30001143,-55016076,0
1,1,1,1,29,1,300664413,-30001143,-55016076,0
1,1,1,1,29,1,300665009,-30001141,-55016076,0
1,4,1,1,29,1,300672168,-30001143,-55016078,0
1,4,1,1,29,1,300673957,-30001141,-55016076,0
1,3,1,1,29,1,300673957,-30001141,-55016078,0
1,2,1,1,29,1,300683501,-30001143,-55016076,0
1,1,1,1,29,1,300693046,-30001141,-55016078,0
1,1,1,1,29,1,300702590,-30001141,-55016076,0
1,3,1,1,29,1,300703187,-30001143,-55016078,0
1,4,1,1,29,1,300712135,-30001141,-55016076,0
1,1,1,1,29,1,300712731,-30001141,-55016078,0
1,4,1,1,29,1,300724065,-30001143,-55016076,0
1,1,1,1,29,1,300731820,-30001143,-55016076,0
1,1,1,1,29,1,300732416,-30001141,-55016076,0
1,1,1,1,29,1,300740768,-30001143,-55016078,0
1,3,1,1,29,1,300741364,-30001143,-55016076,0
1,4,1,1,29,1,300750909,-30001143,-55016078,0
1,3,1,1,29,1,300751505,-30001141,-55016078,0
1,2,1,1,29,1,300760453,-30001141,-55016076,0
1,4,1,1,29,1,300769997,-30001143,-55016076,0
1,3,1,1,29,1,300770594,-30001143,-55016076,0
1,3,1,1,29,1,300779542,-30001143,-55016078,0
1,2,1,1,29,1,300789086,-30001141,-55016078,0
1,4,1,1,29,1,300789683,-30001141,-55016076,0
1,4,1,1,29,1,300798630,-30001143,-55016076,0
1,3,1,1,29,1,300799227,-30001143,-55016076,0
1,2,1,1,29,1,300808771,-30001143,-55016076,0
1,2,1,1,29,1,300818316,-30001141,-55016078,0
1,1,1,1,29,1,300818316,-30001143,-55016078,0
1,4,1,1,29,1,300827860,-30001141,-55016078,0
1,2,1,1,29,1,300827860,-30001143,-55016076,0
1,4,1,1,29,1,300837404,-30001141,-55016076,0
1,3,1,1,29,1,300846949,-30001141,-55016078,0
1,1,1,1,29,1,300856493,-30001141,-55016076,0
1,1,1,1,29,1,300866038,-30001141,-55016078,0
1,3,1,1,29,1,300875582,-30001143,-55016078,0
1,1,1,1,29,1,300885126,-30001143,-55016078,0
1,1,1,1,29,1,300894671,-30001141,-55016076,0
1,4,1,1,29,1,300904215,-30001141,-55016076,0
1,4,1,1,29,1,300913759,-30001143,-55016078,0
1,4,1,1,29,1,300923304,-30001141,-55016076,0
1,3,1,1,29,1,300932848,-30001141,-55016078,0
1,2,1,1,29,1,300942393,-30001143,-55016076,0
1,2,1,1,29,1,300951937,-30001141,-55016078,0
1,3,1,1,29,1,300961481,-30001141,-55016078,0
1,1,1,1,29,1,300962078,-30001143,-55016076,0
1,3,1,1,29,1,300971622,-30001141,-55016078,0
1,4,1,1,29,1,300981167,-30001141,-55016078,0
1,2,1,1,29,1,300990711,-30001141,-55016076,0
1,4,1,1,29,1,301000255,-30001143,-55016078,0
1,3,1,1,29,1,301000852,-30001143,-55016076,0
1,3,1,1,29,1,301009800,-30001143,-55016078,0
1,4,1,1,29,1,301010396,-30001141,-55016078,0
1,2,1,1,29,1,301019941,-30001141,-55016078,0
1,2,1,1,29,1,301028888,-30001141,-55016078,0
1,1,1,1,29,1,301029485,-30001143,-55016078,0
1,1,1,1,29,1,301039029,-30001141,-55016076,0
1,1,1,1,29,1,301048574,-30001143,-55016078,0
1,2,1,1,29,1,301058118,-30001143,-55016076,0
1,3,1,1,29,1,301067662,-30001141,-55016076,0
1,3,1,1,29,1,301077207,-30001141,-55016076,0
1,3,1,1,29,1,301077803,-30001141,-55016078,0
1,4,1,1,29,1,301087348,-30001141,-55016078,0
1,4,1,1,29,1,301087348,-30001143,-55016076,0
1,2,1,1,29,1,301096892,-30001141,-55016076,0
1,2,1,1,29,1,301106436,-30001141,-55016076,0
1,4,1,1,29,1,301115384,-30001143,-55016078,0
1,4,1,1,29,1,301115981,-30001141,-55016078,0
1,4,1,1,29,1,301125525,-30001141,-55016076,0
1,2,1,1,29,1,301135070,-30001141,-55016078,0
1,3,1,1,29,1,301145210,-30001143,-55016078,0
1,1,1,1,29,1,301154755,-30001141,-55016078,0
1,2,1,1,29,1,301154755,-30001143,-55016078,0
1,3,1,1,29,1,301163703,-30001141,-55016078,0
1,3,1,1,29,1,301164299,-30001143,-55016078,0
1,3,1,1,29,1,301173844,-30001141,-55016078,0
1,4,1,1,29,1,301183388,-30001143,-55016076,0
1,2,1,1,29,1,301192932,-30001141,-55016078,0
1,2,1,1,29,1,301202477,-30001141,-55016076,0
1,4,1,1,29,1,301212021,-30001143,-55016076,0
1,3,1,1,29,1,301221565,-30001143,-55016076,0
1,1,1,1,29,1,301231110,-30001143,-55016076,0
1,2,1,1,29,1,301240654,-30001141,-55016078,0
1,3,1,1,29,1,301250199,-30001143,-55016076,0
1,1,1,1,29,1,301250795,-30001143,-55016076,0
1,1,1,1,29,1,301259743,-30001141,-55016076,0
1,3,1,1,29,1,301260339,-30001143,-55016078,0
1,3,1,1,29,1,301269884,-30001143,-55016078,0
1,1,1,1,29,1,301278832,-30001143,-55016078,0
1,3,1,1,29,1,301279428,-30001143,-55016078,0
1,2,1,1,29,1,301288973,-30001141,-55016078,0
1,2,1,1,29,1,301288973,-30001143,-55016076,0
1,3,1,1,29,1,301297920,-30001143,-55016076,0
1,2,1,1,29,1,301299710,-30001143,-55016076,0
1,2,1,1,29,1,301308061,-30001141,-55016076,0
1,2,1,1,29,1,301308061,-30001143,-55016076,0
1,4,1,1,29,1,301317009,-30001141,-55016076,0
1,1,1,1,29,1,301317606,-30001141,-55016076,0
1,1,1,1,29,1,301327150,-30001143,-55016076,0
1,4,1,1,29,1,301336694,-30001141,-55016078,0
1,4,1,1,29,1,301346239,-30001143,-55016076,0
1,2,1,1,29,1,301355187,-30001141,-55016078,0
1,1,1,1,29,1,301365328,-30001141,-55016078,0
1,3,1,1,29,1,301374872,-30001141,-55016078,0
1,2,1,1,29,1,301383820,-30001141,-55016078,0
1,4,1,1,29,1,301384416,-30001141,-55016078,0
1,3,1,1,29,1,301393961,-30001143,-55016076,0
1,2,1,1,29,1,301403505,-30001143,-55016078,0
1,4,1,1,29,1,301413049,-30001141,-55016078,0
1,1,1,1,29,1,301422594,-30001143,-55016076,0
1,3,1,1,29,1,301432138,-30001143,-55016076,0
1,4,1,1,29,1,301441683,-30001143,-55016078,0
1,4,1,1,29,1,301451227,-30001141,-55016078,0
1,1,1,1,29,1,301460771,-30001141,-55016078,0
1,3,1,1,29,1,301470316,-30001143,-55016076,0
1,1,1,1,29,1,301479860,-30001141,-55016076,0
1,1,1,1,29,1,301489404,-30001141,-55016076,0
1,3,1,1,29,1,301498949,-30001141,-55016076,0
1,1,1,1,29,1,301508493,-30001143,-55016078,0
1,1,1,1,29,1,301509090,-30001143,-55016078,0
1,1,1,1,29,1,301518037,-30001143,-55016078,0
1,1,1,1,29,1,301518634,-30001141,-55016076,0
1,3,1,1,29,1,301527582,-30001141,-55016076,0
1,1,1,1,29,1,301528178,-30001143,-55016076,0
1,2,1,1,29,1,301537126,-30001141,-55016078,0
1,3,1,1,29,1,301537723,-30001143,-55016078,0
1,1,1,1,29,1,301547267,-30001143,-55016076,0
1,1,1,1,29,1,301556811,-30001141,-55016078,0
1,2,1,1,29,1,301557408,-30001141,-55016078,0
1,2,1,1,29,1,301566356,-30001143,-55016076,0
1,1,1,1,29,1,301575900,-30001141,-55016076,0
1,4,1,1,29,1,301585445,-30001141,-55016076,0
1,4,1,1,29,1,301594989,-30001143,-55016078,0
1,2,1,1,29,1,301604533,-30001141,-55016078,0
1,1,1,1,29,1,301614674,-30001141,-55016076,0
1,3,1,1,29,1,301614674,-30001141,-55016078,0
1,1,1,1,29,1,301623622,-30001143,-55016076,0
1,1,1,1,29,1,301633166,-30001143,-55016076,0
1,3,1,1,29,1,301633763,-30001143,-55016076,0
1,2,1,1,29,1,301642711,-30001143,-55016076,0
1,4,1,1,29,1,301652255,-30001141,-55016076,0
1,3,1,1,29,1,301661800,-30001141,-55016076,0
1,3,1,1,29,1,301671344,-30001141,-55016076,0
1,4,1,1,29,1,301680888,-30001143,-55016078,0
1,1,1,1,29,1,301690433,-30001143,-55016076,0
1,4,1,1,29,1,301699977,-30001143,-55016078,0
1,3,1,1,29,1,301709521,-30001141,-55016078,0
1,2,1,1,29,1,301719662,-30001141,-55016078,0
1,3,1,1,29,1,301728610,-30001143,-55016078,0
1,3,1,1,29,1,301729207,-30001141,-55016078,0
1,4,1,1,29,1,301738751,-30001141,-55016076,0
1,2,1,1,29,1,301747699,-30001143,-55016078,0
1,2,1,1,29,1,301748295,-30001141,-55016078,0
1,4,1,1,29,1,301757840,-30001141,-55016078,0
1,4,1,1,29,1,301767384,-30001143,-55016078,0
1,2,1,1,29,1,301776929,-30001141,-55016078,0
1,3,1,1,29,1,301786473,-30001143,-55016076,0
1,4,1,1,29,1,301787666,-30001141,-55016078,0
1,1,1,1,29,1,301796017,-30001143,-55016078,0
1,3,1,1,29,1,301805562,-30001143,-55016078,0
1,4,1,1,29,1,301806158,-30001141,-55016078,0
1,2,1,1,29,1,301815106,-30001143,-55016078,0
1,4,1,1,29,1,301824650,-30001141,-55016076,0
1,3,1,1,29,1,301834195,-30001141,-55016076,0
1,2,1,1,29,1,301834195,-30001141,-55016078,0
1,3,1,1,29,1,301843739,-30001141,-55016078,0
1,1,1,1,29,1,301853284,-30001141,-55016078,0
1,2,1,1,29,1,301853284,-30001141,-55016076,0
1,2,1,1,29,1,301862828,-30001141,-55016076,0
1,3,1,1,29,1,301872372,-30001143,-55016076,0
1,4,1,1,29,1,301881917,-30001141,-55016076,0
1,1,1,1,29,1,301891461,-30001141,-55016076,0
1,4,1,1,29,1,301901005,-30001141,-55016076,0
1,1,1,1,29,1,301910550,-30001141,-55016078,0
1,2,1,1,29,1,301920691,-30001141,-55016076,0
1,3,1,1,29,1,301929639,-30001143,-55016076,0
1,4,1,1,29,1,301939183,-30001143,-55016076,0
1,2,1,1,29,1,301948727,-30001141,-55016076,0
1,4,1,1,29,1,301949324,-30001143,-55016078,0
1,2,1,1,29,1,301958272,-30001143,-55016078,0
1,4,1,1,29,1,301967816,-30001141,-55016078,0
1,4,1,1,29,1,301977360,-30001143,-55016076,0
1,3,1,1,29,1,301986905,-30001143,-55016078,0
1,1,1,1,29,1,301996449,-30001143,-55016076,0
1,1,1,1,29,1,302005993,-30001141,-55016076,0
1,1,1,1,29,1,302015538,-30001141,-55016078,0
1,1,1,1,29,1,302016134,-30001141,-55016078,0
1,4,1,1,29,1,302025082,-30001143,-55016076,0
1,3,1,1,29,1,302025679,-30001143,-55016076,0
1,1,1,1,29,1,302034627,-30001143,-55016076,0
1,3,1,1,29,1,302035223,-30001141,-55016076,0
1,4,1,1,29,1,302044171,-30001141,-55016076,0
1,2,1,1,29,1,302044767,-30001141,-55016076,0
1,4,1,1,29,1,302053715,-30001143,-55016078,0
1,1,1,1,29,1,302054312,-30001141,-55016078,0
1,3,1,1,29,1,302063856,-30001141,-55016078,0
1,4,1,1,29,1,302063856,-30001143,-55016076,0
1,1,1,1,29,1,302073401,-30001141,-55016078,0
1,3,1,1,29,1,302082945,-30001141,-55016076,0
1,1,1,1,29,1,302082945,-30001143,-55016076,0
1,4,1,1,29,1,302092489,-30001141,-55016076,0
1,2,1,1,29,1,302102034,-30001141,-55016078,0
1,4,1,1,29,1,302111578,-30001143,-55016078,0
1,3,1,1,29,1,302112175,-30001143,-55016076,0
1,4,1,1,29,1,302121122,-30001141,-55016078,0
1,3,1,1,29,1,302121719,-30001143,-55016076,0
1,3,1,1,29,1,302130667,-30001141,-55016078,0
1,2,1,1,29,1,302131263,-30001141,-55016078,0
1,3,1,1,29,1,302140211,-30001143,-55016078,0
1,2,1,1,29,1,302140808,-30001141,-55016076,0
1,3,1,1,29,1,302150352,-30001141,-55016078,0
1,3,1,1,29,1,302159896,-30001143,-55016076,0
1,1,1,1,29,1,302169441,-30001143,-55016078,0
1,2,1,1,29,1,302178985,-30001143,-55016078,0
1,2,1,1,29,1,302188530,-30001141,-55016078,0
1,4,1,1,29,1,302198074,-30001141,-55016076,0
1,3,1,1,29,1,302207618,-30001141,-55016076,0
1,3,1,1,29,1,302217163,-30001143,-55016076,0
1,3,1,1,29,1,302217759,-30001141,-55016078,0
1,4,1,1,29,1,302226707,-30001141,-55016078,0
1,4,1,1,29,1,302227304,-30001141,-55016076,0
1,3,1,1,29,1,302236848,-30001143,-55016076,0
1,1,1,1,29,1,302236848,-30001143,-55016078,0
1,4,1,1,29,1,302246392,-30001143,-55016076,0
1,4,1,1,29,1,302255937,-30001141,-55016078,0
1,4,1,1,29,1,302265481,-30001141,-55016078,0
1,1,1,1,29,1,302275025,-30001141,-55016078,0
1,2,1,1,29,1,302284570,-30001141,-55016076,0
1,1,1,1,29,1,302294114,-30001141,-55016076,0
1,4,1,1,29,1,302294711,-30001141,-55016076,0
1,3,1,1,29,1,302303659,-30001141,-55016078,0
1,2,1,1,29,1,302304255,-30001143,-55016078,0
1,2,1,1,29,1,302313799,-30001141,-55016078,0
1,3,1,1,29,1,302313799,-30001143,-55016078,0
1,2,1,1,29,1,302322747,-30001141,-55016078,0
1,2,1,1,29,1,302323344,-30001143,-55016078,0
1,2,1,1,29,1,302332292,-30001141,-55016078,0
1,1,1,1,29,1,302332888,-30001143,-55016076,0
1,4,1,1,29,1,302342433,-30001141,-55016076,0
1,1,1,1,29,1,302342433,-30001143,-55016078,0
1,4,1,1,29,1,302351380,-30001143,-55016076,0
1,2,1,1,29,1,302361521,-30001141,-55016076,0
1,3,1,1,29,1,302371066,-30001143,-55016076,0
1,4,1,1,29,1,302380610,-30001141,-55016076,0
1,4,1,1,29,1,302381207,-30001143,-55016076,0
1,1,1,1,29,1,302390154,-30001141,-55016076,0
1,3,1,1,29,1,302390751,-30001141,-55016076,0
1,3,1,1,29,1,302399699,-30001143,-55016076,0
1,4,1,1,29,1,302409243,-30001141,-55016076,0
1,4,1,1,29,1,302410436,-30001141,-55016076,0
1,1,1,1,29,1,302418788,-30001141,-55016076,0
1,3,1,1,29,1,302419384,-30001141,-55016078,0
1,2,1,1,29,1,302428332,-30001141,-55016078,0
1,3,1,1,29,1,302437876,-30001141,-55016078,0
1,2,1,1,29,1,302438473,-30001143,-55016076,0
1,2,1,1,29,1,302448017,-30001143,-55016076,0
1,4,1,1,29,1,302448017,-30001143,-55016078,0
