Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,4,1,1,29,1,2025340145,-30001143,-55016076,0
1,1,1,1,29,1,2025341338,-30001143,-55016076,0
1,4,1,1,29,1,2025349093,-30001143,-55016076,0
1,3,1,1,29,1,2025356251,-30001143,-55016078,0
1,3,1,1,29,1,2025356848,-30001141,-55016076,0
1,3,1,1,29,1,2025356848,-30001141,-55016078,0
1,2,1,1,29,1,2025358638,-30001141,-55016078,0
1,2,1,1,29,1,2025368182,-30001141,-55016076,0
1,2,1,1,29,1,2025377726,-30001141,-55016078,0
1,4,1,1,29,1,2025387867,-30001143,-55016076,0
1,2,1,1,29,1,2025387867,-30001141,-55016078,0
1,2,1,1,29,1,2025397412,-30001141,-55016078,0
1,3,1,1,29,1,2025406359,-30001141,-55016076,0
1,3,1,1,29,1,2025415904,-30001141,-55016078,0
1,2,1,1,29,1,2025426045,-30001143,-55016078,0
1,1,1,1,29,1,2025435589,-30001141,-55016076,0
1,1,1,1,29,1,2025445133,-30001141,-55016078,0
1,1,1,1,29,1,2025454678,-30001143,-55016078,0
1,1,1,1,29,1,2025454678,-30001141,-55016076,0
1,3,1,1,29,1,2025464222,-30001141,-55016076,0
1,1,1,1,29,1,2025473767,-30001141,-55016076,0
1,3,1,1,29,1,2025483311,-30001143,-55016078,0
1,2,1,1,29,1,2025483907,-30001143,-55016076,0
1,3,1,1,29,1,2025492855,-30001141,-55016078,0
1,1,1,1,29,1,2025493452,-30001143,-55016076,0
1,3,1,1,29,1,2025502400,-30001143,-55016078,0
1,2,1,1,29,1,2025502400,-30001141,-55016078,0
1,4,1,1,29,1,2025511944,-30001143,-55016076,0
1,2,1,1,29,1,2025521488,-30001143,-55016076,0
1,4,1,1,29,1,2025531033,-30001143,-55016078,0
1,1,1,1,29,1,2025531033,-30001143,-55016078,0
1,1,1,1,29,1,2025540577,-30001141,-55016076,0
1,3,1,1,29,1,2025540577,-30001141,-55016078,0
1,4,1,1,29,1,2025550122,-30001141,-55016078,0
1,4,1,1,29,1,2025559666,-30001141,-55016078,0
1,3,1,1,29,1,2025560262,-30001141,-55016078,0
1,3,1,1,29,1,2025569210,-30001141,-55016078,0
1,4,1,1,29,1,2025578755,-30001143,-55016078,0
1,4,1,1,29,1,2025588896,-30001143,-55016076,0
1,3,1,1,29,1,2025588896,-30001141,-55016076,0
1,1,1,1,29,1,2025598440,-30001141,-55016076,0
1,3,1,1,29,1,2025598440,-30001141,-55016078,0
1,4,1,1,29,1,2025608581,-30001143,-55016078,0
1,3,1,1,29,1,2025618125,-30001143,-55016076,0
1,2,1,1,29,1,2025618722,-30001143,-55016076,0
1,1,1,1,29,1,2025627670,-30001143,-55016076,0
1,4,1,1,29,1,2025637214,-30001143,-55016076,0
1,2,1,1,29,1,2025646162,-30001143,-55016078,0
1,1,1,1,29,1,2025656303,-30001143,-55016078,0
1,3,1,1,29,1,2025665847,-30001143,-55016076,0
1,3,1,1,29,1,2025675391,-30001141,-55016076,0
1,4,1,1,29,1,2025675391,-30001141,-55016078,0
1,2,1,1,29,1,2025684936,-30001141,-55016078,0
1,1,1,1,29,1,2025694480,-30001141,-55016076,0
1,2,1,1,29,1,2025704025,-30001143,-55016076,0
1,3,1,1,29,1,2025713569,-30001141,-55016076,0
1,1,1,1,29,1,2025714165,-30001141,-55016078,0
1,2,1,1,29,1,2025723113,-30001141,-55016076,0
1,3,1,1,29,1,2025723710,-30001143,-55016076,0
1,3,1,1,29,1,2025732658,-30001141,-55016078,0
1,3,1,1,29,1,2025732658,-30001143,-55016076,0
1,4,1,1,29,1,2025742202,-30001143,-55016078,0
1,3,1,1,29,1,2025751746,-30001143,-55016076,0
1,4,1,1,29,1,2025761291,-30001143,-55016078,0
1,2,1,1,29,1,2025761887,-30001143,-55016076,0
1,3,1,1,29,1,2025770835,-30001141,-55016078,0
1,1,1,1,29,1,2025780380,-30001141,-55016078,0
1,1,1,1,29,1,2025789924,-30001141,-55016078,0
1,3,1,1,29,1,2025799468,-30001141,-55016078,0
1,3,1,1,29,1,2025809609,-30001143,-55016076,0
1,4,1,1,29,1,2025819154,-30001143,-55016076,0
1,4,1,1,29,1,2025819154,-30001141,-55016076,0
1,2,1,1,29,1,2025828698,-30001141,-55016076,0
1,4,1,1,29,1,2025828698,-30001143,-55016078,0
1,4,1,1,29,1,2025838242,-30001143,-55016076,0
1,1,1,1,29,1,2025838242,-30001141,-55016078,0
1,4,1,1,29,1,2025847787,-30001143,-55016078,0
1,1,1,1,29,1,2025847787,-30001143,-55016078,0
