Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,3,1,1,29,1,911844820,-30001143,-55016076,0
1,2,1,1,29,1,911846610,-30001143,-55016076,0
1,4,1,1,29,1,911854365,-30001141,-55016076,0
1,2,1,1,29,1,911862716,-30001141,-55016078,0
1,1,1,1,29,1,911863313,-30001141,-55016078,0
1,3,1,1,29,1,911863909,-30001143,-55016076,0
1,4,1,1,29,1,911872857,-30001141,-55016076,0
1,4,1,1,29,1,911873454,-30001141,-55016078,0
1,4,1,1,29,1,911882401,-30001141,-55016078,0
1,4,1,1,29,1,911891946,-30001141,-55016078,0
1,3,1,1,29,1,911901490,-30001141,-55016078,0
1,2,1,1,29,1,911902087,-30001141,-55016076,0
1,3,1,1,29,1,911911035,-30001143,-55016076,0
1,3,1,1,29,1,911911631,-30001141,-55016076,0
1,3,1,1,29,1,911920579,-30001143,-55016078,0
1,3,1,1,29,1,911921175,-30001141,-55016076,0
1,1,1,1,29,1,911930123,-30001141,-55016078,0
1,1,1,1,29,1,911930720,-30001143,-55016078,0
1,2,1,1,29,1,911939668,-30001143,-55016078,0
1,4,1,1,29,1,911949809,-30001141,-55016078,0
1,3,1,1,29,1,911959353,-30001143,-55016076,0
1,1,1,1,29,1,911968897,-30001141,-55016076,0
1,3,1,1,29,1,911969494,-30001143,-55016078,0
1,4,1,1,29,1,911978442,-30001141,-55016076,0
1,1,1,1,29,1,911987986,-30001143,-55016078,0
1,4,1,1,29,1,911997530,-30001141,-55016078,0
1,1,1,1,29,1,912007075,-30001141,-55016078,0
1,3,1,1,29,1,912007671,-30001143,-55016078,0
1,1,1,1,29,1,912016619,-30001141,-55016076,0
1,1,1,1,29,1,912026163,-30001141,-55016076,0
1,2,1,1,29,1,912026760,-30001141,-55016078,0
1,2,1,1,29,1,912035708,-30001141,-55016078,0
1,3,1,1,29,1,912036304,-30001143,-55016078,0
1,3,1,1,29,1,912045849,-30001141,-55016078,0
1,1,1,1,29,1,912055393,-30001141,-55016078,0
1,4,1,1,29,1,912064937,-30001141,-55016076,0
1,4,1,1,29,1,912065534,-30001141,-55016076,0
1,2,1,1,29,1,912074482,-30001143,-55016076,0
1,1,1,1,29,1,912075078,-30001141,-55016078,0
1,3,1,1,29,1,912084623,-30001141,-55016078,0
1,3,1,1,29,1,912093571,-30001143,-55016078,0
1,4,1,1,29,1,912103712,-30001143,-55016076,0
1,2,1,1,29,1,912113256,-30001143,-55016076,0
1,1,1,1,29,1,912122800,-30001141,-55016078,0
1,4,1,1,29,1,912132345,-30001143,-55016076,0
1,1,1,1,29,1,912141889,-30001141,-55016078,0
1,1,1,1,29,1,912151433,-30001143,-55016078,0
1,3,1,1,29,1,912152030,-30001141,-55016078,0
1,1,1,1,29,1,912160978,-30001143,-55016076,0
1,3,1,1,29,1,912161574,-30001141,-55016078,0
1,2,1,1,29,1,912171119,-30001141,-55016076,0
1,2,1,1,29,1,912180066,-30001143,-55016076,0
1,3,1,1,29,1,912189611,-30001143,-55016076,0
1,3,1,1,29,1,912199752,-30001141,-55016076,0
1,2,1,1,29,1,912209296,-30001141,-55016076,0
1,1,1,1,29,1,912218840,-30001141,-55016076,0
1,3,1,1,29,1,912228385,-30001141,-55016078,0
1,2,1,1,29,1,912237929,-30001141,-55016076,0
1,2,1,1,29,1,912247474,-30001143,-55016076,0
