Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,4,1,1,29,1,159259176,-30001143,-55016078,0
1,3,1,1,29,1,159260966,-30001141,-55016076,0
1,1,1,1,29,1,159268721,-30001141,-55016078,0
1,4,1,1,29,1,159277669,-30001143,-55016076,0
1,2,1,1,29,1,159278265,-30001143,-55016076,0
1,3,1,1,29,1,159279458,-30001143,-55016078,0
1,2,1,1,29,1,159280651,-30001141,-55016078,0
1,2,1,1,29,1,159280651,-30001141,-55016078,0
1,1,1,1,29,1,159287809,-30001143,-55016078,0
1,4,1,1,29,1,159297354,-30001141,-55016078,0
1,3,1,1,29,1,159306898,-30001143,-55016076,0
1,1,1,1,29,1,159316443,-30001141,-55016078,0
1,2,1,1,29,1,159316443,-30001143,-55016078,0
1,1,1,1,29,1,159325987,-30001143,-55016076,0
1,4,1,1,29,1,159335531,-30001143,-55016076,0
1,1,1,1,29,1,159345076,-30001143,-55016076,0
1,4,1,1,29,1,159354620,-30001143,-55016078,0
1,1,1,1,29,1,159364164,-30001141,-55016078,0
1,3,1,1,29,1,159374305,-30001143,-55016076,0
1,2,1,1,29,1,159383850,-30001143,-55016076,0
1,2,1,1,29,1,159383850,-30001141,-55016076,0
1,3,1,1,29,1,159393394,-30001143,-55016076,0
1,3,1,1,29,1,159393394,-30001143,-55016076,0
1,2,1,1,29,1,159402938,-30001141,-55016076,0
1,4,1,1,29,1,159402938,-30001141,-55016078,0
1,1,1,1,29,1,159412483,-30001141,-55016078,0
1,4,1,1,29,1,159422027,-30001143,-55016076,0
1,3,1,1,29,1,159431572,-30001143,-55016078,0
1,3,1,1,29,1,159441116,-30001141,-55016078,0
1,3,1,1,29,1,159451257,-30001143,-55016078,0
1,2,1,1,29,1,159451257,-30001141,-55016076,0
1,4,1,1,29,1,159460801,-30001141,-55016078,0
1,4,1,1,29,1,159460801,-30001143,-55016078,0
1,4,1,1,29,1,159470346,-30001141,-55016076,0
1,2,1,1,29,1,159479890,-30001143,-55016078,0
1,3,1,1,29,1,159479890,-30001143,-55016078,0
1,1,1,1,29,1,159489434,-30001143,-55016076,0
1,3,1,1,29,1,159498979,-30001141,-55016076,0
1,1,1,1,29,1,159509120,-30001143,-55016078,0
1,2,1,1,29,1,159509120,-30001141,-55016076,0
1,3,1,1,29,1,159518067,-30001141,-55016078,0
1,1,1,1,29,1,159518664,-30001141,-55016078,0
1,2,1,1,29,1,159528208,-30001143,-55016076,0
1,2,1,1,29,1,159528208,-30001143,-55016076,0
1,3,1,1,29,1,159537753,-30001141,-55016076,0
1,1,1,1,29,1,159537753,-30001141,-55016076,0
1,4,1,1,29,1,159547297,-30001141,-55016078,0
1,3,1,1,29,1,159547297,-30001143,-55016078,0
1,1,1,1,29,1,159556841,-30001141,-55016078,0
1,2,1,1,29,1,159566386,-30001141,-55016078,0
1,1,1,1,29,1,159575930,-30001141,-55016078,0
1,3,1,1,29,1,159585475,-30001141,-55016078,0
1,2,1,1,29,1,159595019,-30001141,-55016078,0
1,4,1,1,29,1,159605160,-30001141,-55016078,0
1,3,1,1,29,1,159605160,-30001143,-55016078,0
1,4,1,1,29,1,159614704,-30001143,-55016076,0
1,1,1,1,29,1,159624249,-30001143,-55016076,0
1,4,1,1,29,1,159633793,-30001141,-55016076,0
1,1,1,1,29,1,159643337,-30001141,-55016078,0
1,4,1,1,29,1,159653478,-30001143,-55016076,0
1,3,1,1,29,1,159653478,-30001143,-55016078,0
