Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,4,1,1,29,1,771917769,-30001141,-55016078,0
1,3,1,1,29,1,771918962,-30001143,-55016076,0
1,1,1,1,29,1,771928506,-30001141,-55016076,0
1,2,1,1,29,1,771933875,-30001143,-55016076,0
1,4,1,1,29,1,771934471,-30001143,-55016078,0
1,4,1,1,29,1,771937454,-30001141,-55016078,0
1,2,1,1,29,1,771938050,-30001141,-55016078,0
1,4,1,1,29,1,771946998,-30001141,-55016078,0
1,1,1,1,29,1,771947595,-30001143,-55016076,0
1,3,1,1,29,1,771948191,-30001141,-55016076,0
1,2,1,1,29,1,771957139,-30001143,-55016076,0
1,4,1,1,29,1,771957139,-30001141,-55016078,0
1,3,1,1,29,1,771966684,-30001141,-55016078,0
1,3,1,1,29,1,771976228,-30001141,-55016078,0
1,1,1,1,29,1,771985772,-30001141,-55016078,0
1,1,1,1,29,1,771986369,-30001141,-55016076,0
1,2,1,1,29,1,771995317,-30001143,-55016078,0
1,4,1,1,29,1,771995913,-30001143,-55016078,0
1,2,1,1,29,1,772004861,-30001141,-55016076,0
1,1,1,1,29,1,772005458,-30001141,-55016076,0
1,4,1,1,29,1,772015002,-30001141,-55016078,0
1,1,1,1,29,1,772024546,-30001141,-55016078,0
1,3,1,1,29,1,772034091,-30001141,-55016076,0
1,2,1,1,29,1,772043038,-30001143,-55016078,0
1,3,1,1,29,1,772043635,-30001143,-55016076,0
1,4,1,1,29,1,772053179,-30001143,-55016078,0
1,1,1,1,29,1,772062724,-30001141,-55016076,0
1,1,1,1,29,1,772072268,-30001143,-55016078,0
1,1,1,1,29,1,772081812,-30001141,-55016078,0
1,2,1,1,29,1,772091357,-30001143,-55016078,0
1,2,1,1,29,1,772091953,-30001141,-55016076,0
1,1,1,1,29,1,772100901,-30001141,-55016076,0
1,1,1,1,29,1,772111042,-30001143,-55016076,0
1,1,1,1,29,1,772120587,-30001143,-55016078,0
1,3,1,1,29,1,772130131,-30001143,-55016076,0
