Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,3,1,1,29,1,206345738,-30001143,-55016078,0
1,2,1,1,29,1,206347527,-30001143,-55016076,0
1,3,1,1,29,1,206354686,-30001143,-55016078,0
1,4,1,1,29,1,206359458,-30001143,-55016076,0
1,2,1,1,29,1,206360054,-30001143,-55016078,0
1,4,1,1,29,1,206360651,-30001141,-55016078,0
1,4,1,1,29,1,206363634,-30001143,-55016078,0
1,1,1,1,29,1,206373178,-30001143,-55016076,0
1,2,1,1,29,1,206382722,-30001143,-55016078,0
1,3,1,1,29,1,206392863,-30001143,-55016078,0
1,1,1,1,29,1,206402408,-30001143,-55016076,0
1,4,1,1,29,1,206411952,-30001141,-55016078,0
1,2,1,1,29,1,206411952,-30001141,-55016078,0
1,1,1,1,29,1,206421496,-30001143,-55016078,0
1,2,1,1,29,1,206421496,-30001141,-55016076,0
1,1,1,1,29,1,206432830,-30001141,-55016078,0
1,2,1,1,29,1,206440585,-30001143,-55016078,0
1,3,1,1,29,1,206450129,-30001143,-55016078,0
1,1,1,1,29,1,206459674,-30001141,-55016078,0
1,2,1,1,29,1,206469218,-30001141,-55016076,0
1,2,1,1,29,1,206478763,-30001141,-55016076,0
1,4,1,1,29,1,206488307,-30001143,-55016076,0
1,4,1,1,29,1,206497851,-30001143,-55016076,0
1,4,1,1,29,1,206507396,-30001141,-55016076,0
1,2,1,1,29,1,206507992,-30001143,-55016076,0
1,4,1,1,29,1,206516940,-30001143,-55016076,0
1,4,1,1,29,1,206517537,-30001143,-55016076,0
1,3,1,1,29,1,206526484,-30001141,-55016076,0
1,4,1,1,29,1,206536029,-30001141,-55016078,0
1,1,1,1,29,1,206546170,-30001141,-55016078,0
1,3,1,1,29,1,206555714,-30001143,-55016076,0
1,2,1,1,29,1,206565258,-30001141,-55016076,0
1,2,1,1,29,1,206565258,-30001143,-55016076,0
1,2,1,1,29,1,206574206,-30001143,-55016078,0
1,1,1,1,29,1,206584347,-30001143,-55016076,0
1,3,1,1,29,1,206593892,-30001143,-55016076,0
1,3,1,1,29,1,206603436,-30001141,-55016076,0
1,1,1,1,29,1,206603436,-30001143,-55016076,0
1,4,1,1,29,1,206612980,-30001143,-55016078,0
1,3,1,1,29,1,206612980,-30001143,-55016078,0
1,1,1,1,29,1,206622525,-30001143,-55016078,0
1,3,1,1,29,1,206622525,-30001141,-55016076,0
1,3,1,1,29,1,206632069,-30001141,-55016078,0
1,1,1,1,29,1,206641613,-30001143,-55016078,0
1,1,1,1,29,1,206642210,-30001141,-55016076,0
1,3,1,1,29,1,206651158,-30001143,-55016078,0
1,3,1,1,29,1,206660702,-30001143,-55016078,0
1,3,1,1,29,1,206670247,-30001143,-55016076,0
1,3,1,1,29,1,206679791,-30001143,-55016078,0
1,3,1,1,29,1,206689932,-30001141,-55016078,0
1,4,1,1,29,1,206699476,-30001141,-55016078,0
1,4,1,1,29,1,206709021,-30001143,-55016076,0
1,4,1,1,29,1,206718565,-30001141,-55016078,0
1,2,1,1,29,1,206728109,-30001141,-55016078,0
1,4,1,1,29,1,206737654,-30001143,-55016078,0
1,2,1,1,29,1,206747198,-30001143,-55016078,0
1,3,1,1,29,1,206756742,-30001141,-55016076,0
1,4,1,1,29,1,206766287,-30001141,-55016078,0
1,4,1,1,29,1,206766883,-30001141,-55016078,0
1,3,1,1,29,1,206766883,-30001143,-55016078,0
1,1,1,1,29,1,206775831,-30001141,-55016078,0
1,2,1,1,29,1,206776428,-30001141,-55016078,0
1,1,1,1,29,1,206785376,-30001141,-55016076,0
1,3,1,1,29,1,206795516,-30001141,-55016076,0
1,1,1,1,29,1,206803868,-30001143,-55016076,0
1,4,1,1,29,1,206813412,-30001143,-55016076,0
1,1,1,1,29,1,206823553,-30001141,-55016076,0
1,2,1,1,29,1,206833097,-30001143,-55016078,0
1,2,1,1,29,1,206842642,-30001143,-55016078,0
1,1,1,1,29,1,206843238,-30001141,-55016076,0
1,2,1,1,29,1,206852186,-30001143,-55016078,0
1,4,1,1,29,1,206861731,-30001141,-55016078,0
1,1,1,1,29,1,206871275,-30001141,-55016076,0
1,1,1,1,29,1,206880819,-30001143,-55016076,0
1,2,1,1,29,1,206890960,-30001141,-55016076,0
1,4,1,1,29,1,206900505,-30001143,-55016078,0
1,4,1,1,29,1,206910049,-30001143,-55016076,0
1,2,1,1,29,1,206919593,-30001143,-55016078,0
1,1,1,1,29,1,206920190,-30001141,-55016078,0
1,4,1,1,29,1,206929138,-30001141,-55016076,0
1,2,1,1,29,1,206929138,-30001143,-55016078,0
1,4,1,1,29,1,206938682,-30001143,-55016078,0
1,2,1,1,29,1,206948226,-30001141,-55016076,0
1,2,1,1,29,1,206957771,-30001141,-55016076,0
1,2,1,1,29,1,206967315,-30001143,-55016078,0
1,2,1,1,29,1,206976859,-30001143,-55016076,0
1,1,1,1,29,1,206986404,-30001141,-55016076,0
1,4,1,1,29,1,206986404,-30001141,-55016078,0
1,2,1,1,29,1,206995948,-30001141,-55016078,0
1,2,1,1,29,1,206995948,-30001143,-55016078,0
1,1,1,1,29,1,207005493,-30001143,-55016076,0
1,4,1,1,29,1,207005493,-30001143,-55016078,0
1,4,1,1,29,1,207015037,-30001143,-55016078,0
1,3,1,1,29,1,207024581,-30001141,-55016078,0
1,2,1,1,29,1,207034126,-30001143,-55016076,0
1,4,1,1,29,1,207044267,-30001143,-55016078,0
1,4,1,1,29,1,207053811,-30001143,-55016078,0
1,3,1,1,29,1,207053811,-30001143,-55016076,0
1,2,1,1,29,1,207063355,-30001141,-55016076,0
1,2,1,1,29,1,207063355,-30001143,-55016078,0
1,1,1,1,29,1,207072900,-30001143,-55016076,0
1,1,1,1,29,1,207073496,-30001143,-55016078,0
1,4,1,1,29,1,207083041,-30001143,-55016076,0
1,2,1,1,29,1,207093778,-30001141,-55016076,0
1,3,1,1,29,1,207103322,-30001141,-55016076,0
1,1,1,1,29,1,207104515,-30001141,-55016076,0
1,4,1,1,29,1,207111674,-30001141,-55016078,0
1,4,1,1,29,1,207122411,-30001143,-55016078,0
1,1,1,1,29,1,207130166,-30001141,-55016076,0
1,3,1,1,29,1,207130166,-30001141,-55016076,0
1,3,1,1,29,1,207139710,-30001143,-55016078,0
1,2,1,1,29,1,207149255,-30001143,-55016076,0
1,2,1,1,29,1,207159396,-30001143,-55016076,0
1,4,1,1,29,1,207168940,-30001143,-55016078,0
1,2,1,1,29,1,207178484,-30001141,-55016076,0
1,2,1,1,29,1,207188029,-30001143,-55016076,0
1,4,1,1,29,1,207188029,-30001143,-55016076,0
1,2,1,1,29,1,207197573,-30001141,-55016078,0
1,2,1,1,29,1,207198170,-30001141,-55016076,0
1,3,1,1,29,1,207207117,-30001143,-55016076,0
1,3,1,1,29,1,207207714,-30001143,-55016078,0
1,1,1,1,29,1,207216662,-30001141,-55016078,0
1,4,1,1,29,1,207226206,-30001141,-55016076,0
1,2,1,1,29,1,207235751,-30001143,-55016076,0
1,1,1,1,29,1,207235751,-30001143,-55016078,0
1,1,1,1,29,1,207245295,-30001143,-55016076,0
1,1,1,1,29,1,207254839,-30001141,-55016078,0
1,3,1,1,29,1,207264384,-30001141,-55016076,0
1,3,1,1,29,1,207264980,-30001141,-55016076,0
1,4,1,1,29,1,207273928,-30001141,-55016078,0
1,4,1,1,29,1,207283472,-30001143,-55016076,0
1,3,1,1,29,1,207293017,-30001143,-55016076,0
1,4,1,1,29,1,207302561,-30001143,-55016076,0
1,1,1,1,29,1,207312702,-30001143,-55016078,0
1,2,1,1,29,1,207322246,-30001141,-55016078,0
1,4,1,1,29,1,207331791,-30001143,-55016078,0
1,2,1,1,29,1,207332387,-30001141,-55016076,0
1,2,1,1,29,1,207341335,-30001143,-55016076,0
1,3,1,1,29,1,207341335,-30001141,-55016076,0
1,3,1,1,29,1,207350880,-30001141,-55016076,0
1,1,1,1,29,1,207361020,-30001141,-55016076,0
1,3,1,1,29,1,207370565,-30001141,-55016076,0
1,4,1,1,29,1,207380109,-30001143,-55016078,0
1,1,1,1,29,1,207380109,-30001143,-55016076,0
1,2,1,1,29,1,207389057,-30001141,-55016076,0
1,4,1,1,29,1,207398601,-30001141,-55016076,0
1,4,1,1,29,1,207408742,-30001143,-55016076,0
1,4,1,1,29,1,207409339,-30001141,-55016076,0
1,1,1,1,29,1,207418287,-30001143,-55016078,0
1,4,1,1,29,1,207418883,-30001143,-55016076,0
1,3,1,1,29,1,207418883,-30001141,-55016076,0
1,3,1,1,29,1,207427831,-30001141,-55016076,0
1,3,1,1,29,1,207437375,-30001141,-55016076,0
1,1,1,1,29,1,207437375,-30001141,-55016076,0
1,1,1,1,29,1,207446920,-30001141,-55016078,0
1,2,1,1,29,1,207447516,-30001141,-55016076,0
1,4,1,1,29,1,207456464,-30001141,-55016076,0
1,4,1,1,29,1,207466009,-30001141,-55016076,0
1,3,1,1,29,1,207476149,-30001141,-55016076,0
1,3,1,1,29,1,207485694,-30001141,-55016078,0
1,3,1,1,29,1,207495238,-30001141,-55016076,0
