Force,ID,Kind,Domain,Country,Category,Timestamp,Location_X,Location_Y,Location_Z
1,2,1,1,29,1,1929063681,-30001143,-55016076,0
1,1,1,1,29,1,1929064874,-30001141,-55016078,0
1,1,1,1,29,1,1929073226,-30001143,-55016076,0
1,1,1,1,29,1,1929079787,-30001143,-55016078,0
1,3,1,1,29,1,1929080980,-30001141,-55016078,0
1,4,1,1,29,1,1929082174,-30001143,-55016078,0
1,4,1,1,29,1,1929082770,-30001143,-55016076,0
1,4,1,1,29,1,1929083367,-30001143,-55016076,0
1,1,1,1,29,1,1929091718,-30001143,-55016076,0
1,1,1,1,29,1,1929101859,-30001141,-55016078,0
1,2,1,1,29,1,1929110807,-30001141,-55016078,0
1,4,1,1,29,1,1929111403,-30001141,-55016078,0
1,3,1,1,29,1,1929120351,-30001141,-55016076,0
1,4,1,1,29,1,1929120948,-30001143,-55016078,0
1,2,1,1,29,1,1929129895,-30001143,-55016076,0
1,3,1,1,29,1,1929130492,-30001143,-55016078,0
1,1,1,1,29,1,1929139440,-30001141,-55016076,0
1,3,1,1,29,1,1929149581,-30001141,-55016076,0
1,4,1,1,29,1,1929159125,-30001143,-55016076,0
1,1,1,1,29,1,1929159722,-30001141,-55016078,0
1,3,1,1,29,1,1929168669,-30001143,-55016078,0
1,2,1,1,29,1,1929178810,-30001141,-55016078,0
1,4,1,1,29,1,1929188355,-30001141,-55016078,0
1,1,1,1,29,1,1929197899,-30001141,-55016076,0
1,3,1,1,29,1,1929207443,-30001141,-55016076,0
1,1,1,1,29,1,1929207443,-30001143,-55016076,0
1,3,1,1,29,1,1929216988,-30001141,-55016076,0
1,3,1,1,29,1,1929217584,-30001141,-55016076,0
1,1,1,1,29,1,1929226532,-30001141,-55016076,0
1,1,1,1,29,1,1929236673,-30001141,-55016078,0
1,3,1,1,29,1,1929245621,-30001141,-55016078,0
1,2,1,1,29,1,1929255165,-30001141,-55016076,0
1,2,1,1,29,1,1929264710,-30001141,-55016076,0
1,2,1,1,29,1,1929265306,-30001141,-55016078,0
1,3,1,1,29,1,1929274851,-30001141,-55016076,0
1,1,1,1,29,1,1929283798,-30001141,-55016076,0
1,4,1,1,29,1,1929293343,-30001143,-55016076,0
1,3,1,1,29,1,1929302887,-30001141,-55016076,0
1,4,1,1,29,1,1929303484,-30001141,-55016076,0
1,1,1,1,29,1,1929313028,-30001141,-55016078,0
1,3,1,1,29,1,1929322572,-30001143,-55016076,0
1,2,1,1,29,1,1929323169,-30001141,-55016076,0
1,2,1,1,29,1,1929332117,-30001143,-55016078,0
1,4,1,1,29,1,1929341661,-30001141,-55016078,0
1,4,1,1,29,1,1929351205,-30001141,-55016076,0
