Msg_Received,Received_Time,Decoding_Time
1,101.054388,1.2725
2,101.460207,0.3302
3,101.687418,0.1483
4,102.921976,0.1041
5,104.202637,0.1484
6,105.942719,0.0865
7,107.873011,0.1132
8,109.279577,0.0885
9,109.535989,0.2233
10,110.937456,0.1390
11,111.03426,0.0579
12,112.49583,0.0739
13,113.737389,0.0679
14,114.984148,0.0639
15,116.214806,0.0592
16,117.715377,0.0599
17,118.892033,0.0601
18,120.322701,0.0624
19,121.699566,0.1453
20,122.981726,0.0410
21,124.10398,0.0405
22,125.457944,0.0392
23,126.730404,0.0308
24,126.780706,0.0266
25,128.11827,0.0429
26,129.526737,0.0496
27,129.634342,0.0804
28,131.037708,0.0376
29,132.325269,0.0315
30,133.678933,0.0453
31,134.995396,0.0427
32,136.36016,0.0494
33,137.61242,0.0475
34,139.071689,0.0395
35,140.219843,0.0404
36,141.563807,0.0358
37,142.917271,0.0329
38,144.265535,0.0636
39,145.260282,0.0377
40,146.48964,0.0402
41,147.948209,0.0467
42,149.048961,0.0361
43,150.637437,0.0809
44,151.946999,0.0429
45,153.082853,0.0382
46,154.552022,0.0333
47,155.830883,0.0318
48,155.906586,0.0564
49,157.25745,0.0320
50,158.337701,0.0293
51,159.604461,0.0350
52,161.070731,0.0349
53,162.357792,0.0342
54,163.769559,0.0848
55,165.307032,0.0570
56,166.561491,0.0493
57,168.090364,0.0365
58,169.600635,0.0364
59,170.865295,0.0308
60,172.043351,0.0347
61,173.433617,0.0358
62,174.900086,0.0374
63,174.993991,0.0728
64,176.473761,0.0359
65,177.52091,0.0367
66,178.956278,0.0379
67,180.46165,0.0554
68,181.775512,0.0508
69,182.930567,0.0386
70,185.307279,0.0385
71,185.356381,0.0282
72,186.905255,0.0817
73,188.175515,0.0346
74,189.269867,0.0321
75,190.519626,0.0310
76,191.779686,0.0587
77,193.595172,0.0336
78,194.307306,0.0322
79,195.745174,0.0409
80,196.92623,0.0363
81,198.370398,0.0324
82,199.575355,0.0322
83,200.785912,0.0324
84,201.984069,0.0323
85,203.501741,0.0344
86,204.776502,0.0761
87,206.00406,0.0337
88,208.143161,0.0327
89,208.53708,0.0272
90,210.284462,0.0339
91,211.878338,0.0354
92,212.707977,0.0333
93,213.863632,0.0416
94,215.029887,0.0361
95,216.277946,0.0365
96,217.566007,0.0286
97,218.977774,0.0334
98,220.214633,0.0296
99,221.599599,0.0284
100,223.058068,0.0285
101,224.101117,0.0283
102,225.472682,0.0285
103,226.930051,0.0287
104,228.235413,0.0331
105,229.559476,0.0331
106,230.822535,0.0355
107,232.105496,0.0376
108,232.166199,0.0340
109,233.438759,0.0311
110,234.766922,0.0322
111,236.140787,0.0287
112,237.538154,0.0277
113,238.746611,0.0266
114,240.167278,0.0264
115,241.310932,0.0262
116,242.555691,0.0281
117,243.876654,0.0376
118,245.184516,0.0337
119,246.600383,0.0287
120,247.945747,0.0286
121,249.164304,0.0277
