Msg_Received,Received_Time,Decoding_Time
1,100.385245,1.1413
2,100.752762,0.3020
3,100.949371,0.1221
4,102.939761,0.1131
5,104.585735,0.1771
6,105.821891,0.1001
7,107.423164,0.0934
8,108.895631,0.0878
9,110.568206,0.2554
10,111.831564,0.1476
11,113.365533,0.0751
12,114.818899,0.0849
13,116.253864,0.0854
14,117.210607,0.0618
15,118.573669,0.0628
16,119.784924,0.0734
17,119.866927,0.0557
18,121.191987,0.0769
19,122.749858,0.1498
20,122.833162,0.0560
21,124.11952,0.0431
22,125.470581,0.0384
23,126.795941,0.0550
24,128.194504,0.0364
25,129.63387,0.0437
26,130.912428,0.0406
27,132.356393,0.0855
28,133.556347,0.0379
29,135.064516,0.0376
30,136.305972,0.0329
31,137.639232,0.0528
32,139.042196,0.0543
33,140.383656,0.0581
34,141.715817,0.0435
35,143.220985,0.0422
36,144.477142,0.0558
37,145.815002,0.0320
38,147.003656,0.0411
39,148.281914,0.0354
40,149.684378,0.0407
41,150.882232,0.0328
42,152.3941,0.0310
43,153.609855,0.1062
44,155.096623,0.0530
45,156.209173,0.0401
46,157.478831,0.0390
47,157.528833,0.0268
48,158.926196,0.0360
49,160.129051,0.0346
50,161.364107,0.0276
51,162.498658,0.0453
52,163.820318,0.0329
53,165.282784,0.0324
54,167.017863,0.0371
55,168.267219,0.0361
56,169.767587,0.0597
57,170.992443,0.0547
58,172.237399,0.0590
59,173.544258,0.0557
60,173.59516,0.0271
61,174.623607,0.0404
62,176.00897,0.0369
63,177.385432,0.0930
64,178.822797,0.0356
65,179.941448,0.0304
66,181.202805,0.0288
67,182.565867,0.0278
68,183.817723,0.0340
69,183.864325,0.0259
70,185.29899,0.0359
71,186.62045,0.0358
72,187.997913,0.0744
73,189.220868,0.0338
74,190.546028,0.0489
75,191.775384,0.0283
76,193.114544,0.0643
77,194.455005,0.0291
78,195.691561,0.0270
79,197.057023,0.0270
80,197.121226,0.0258
81,198.479887,0.0342
82,199.838649,0.0285
83,199.940953,0.0830
84,201.207811,0.0402
85,202.699078,0.0475
86,204.331652,0.0804
87,205.556608,0.0349
88,206.767763,0.0323
89,208.089322,0.0304
90,209.375181,0.0641
91,209.429483,0.0282
92,210.69734,0.0304
93,211.918596,0.0315
94,213.166652,0.0334
95,214.482712,0.0404
96,215.99118,0.0458
97,216.045383,0.0237
98,217.471547,0.0435
99,218.552096,0.0353
100,219.905257,0.0353
101,221.371624,0.0310
102,222.632981,0.0302
103,224.012143,0.0301
104,225.314202,0.0293
105,225.357504,0.0236
106,226.689065,0.0339
107,227.880319,0.0277
108,229.328384,0.0323
109,230.796251,0.0351
110,231.942002,0.0359
111,231.987505,0.0243
112,233.274663,0.0297
113,234.53782,0.0327
114,235.85908,0.0318
115,237.271144,0.0319
116,238.652506,0.0315
117,238.697008,0.0240
118,239.949765,0.0289
119,241.268725,0.0314
120,242.539382,0.0313
121,243.776538,0.0314
122,245.024895,0.0329
123,246.392657,0.0315
124,247.658714,0.0310
125,248.967073,0.0268
126,249.013676,0.0214
127,250.320035,0.0324
128,251.628494,0.0406
129,252.852749,0.0361
130,254.093306,0.0323
131,255.694078,0.0313
132,255.73838,0.0240
133,256.812329,0.0330
134,258.082886,0.0317
135,259.338743,0.0288
136,260.696505,0.0323
137,262.654993,0.0334
138,264.302068,0.0360
139,266.004945,0.0286
140,266.047447,0.0233
141,267.954833,0.0344
142,268.032737,0.0253
143,269.64191,0.0325
144,270.712458,0.0253
145,272.601344,0.0340
146,272.645046,0.0238
147,274.476929,0.0292
148,274.520531,0.0237
149,276.28351,0.0308
150,278.069391,0.0286
151,279.273746,0.0312
152,280.657108,0.0288
153,281.865963,0.0499
154,281.912465,0.0241
155,283.245326,0.0508
156,284.374977,0.0344
157,285.719538,0.0293
158,286.922392,0.0329
159,288.20275,0.0294
160,289.571212,0.0324
161,290.948574,0.0411
162,292.419941,0.0290
163,293.49139,0.0463
164,294.764247,0.0344
165,296.091507,0.0477
166,297.372365,0.0348
167,298.552419,0.0283
168,299.888779,0.0342
169,301.351045,0.1002
170,302.712207,0.0365
171,304.081369,0.1120
172,305.399629,0.0297
173,305.445531,0.0225
174,306.471277,0.0274
175,307.711834,0.0314
176,308.776482,0.0271
177,310.195046,0.0341
178,311.239093,0.0267
179,312.618356,0.0335
180,314.075022,0.0270
181,315.440883,0.0287
182,316.778644,0.0271
183,318.028301,0.0392
184,319.446365,0.0466
185,320.65542,0.0498
186,321.893576,0.0301
187,323.070729,0.0381
188,324.42669,0.0296
189,325.779252,0.0328
190,327.028708,0.0278
191,328.458573,0.0477
192,329.763532,0.0342
193,330.931885,0.0280
194,332.13644,0.0303
195,333.364095,0.0290
196,334.587851,0.0269
197,335.971513,0.0341
198,337.338575,0.0314
199,337.378777,0.0198
200,338.940448,0.0473
201,340.248607,0.0341
202,340.292509,0.0226
203,341.714373,0.0311
204,343.092136,0.0307
205,343.134938,0.0229
206,344.532901,0.0291
207,345.677853,0.0302
208,346.830505,0.0283
209,348.158465,0.0337
210,349.443823,0.0453
211,350.879388,0.0341
212,352.077743,0.0306
213,353.377101,0.0313
214,353.420203,0.0227
215,354.766164,0.0274
216,356.280533,0.0337
217,356.322135,0.0200
218,357.662595,0.0261
219,359.106461,0.0296
220,359.151163,0.0244
221,360.363218,0.0282
222,361.664677,0.0269
223,362.914533,0.0264
224,364.289696,0.1540
225,365.738961,0.0332
226,365.781863,0.0226
227,367.129124,0.0278
228,368.515387,0.0305
229,368.559089,0.0229
230,370.434974,0.0475
231,371.709431,0.0329
232,373.525114,0.0272
233,375.284893,0.0336
