Msg_Received,Received_Time,Decoding_Time
1,181.510085,1.1136
2,181.965509,0.2913
3,182.245924,0.2359
4,182.391731,0.1111
5,182.55134,0.1307
6,183.628597,0.0796
7,185.39139,0.0958
8,187.552704,0.1250
9,187.943524,0.3331
10,188.264441,0.2004
11,189.56051,0.0825
12,190.984485,0.1128
13,192.464863,0.0882
14,193.809234,0.1140
15,195.665732,0.1296
16,196.839994,0.1062
17,197.934252,0.1075
18,199.146216,0.1124
19,200.570991,0.2150
20,202.498193,0.0797
21,203.466444,0.0680
22,205.293141,0.0601
23,206.522905,0.0424
24,207.765971,0.0437
25,209.385757,0.0868
26,210.642023,0.0615
27,211.988894,0.0969
28,214.821444,0.0598
29,214.882647,0.0288
30,215.910401,0.0358
31,217.034961,0.0363
32,218.482837,0.0382
33,219.734103,0.0394
34,219.783606,0.0296
35,221.38839,0.0368
36,222.763963,0.0362
37,223.891823,0.0346
38,225.415203,0.0593
39,226.347752,0.0622
40,227.670922,0.0513
41,228.812282,0.0421
42,230.129752,0.0337
43,231.673434,0.0860
44,232.949001,0.0465
45,233.003404,0.0266
46,234.331474,0.0443
47,235.613342,0.0407
48,236.880908,0.0359
49,238.125274,0.0465
50,239.469045,0.0351
51,240.924722,0.0377
52,242.201589,0.0382
53,242.249792,0.0269
54,244.47591,0.0395
55,245.681473,0.0340
56,247.050345,0.0340
57,248.368115,0.0318
58,249.586479,0.0271
59,250.911449,0.0275
60,252.290922,0.0316
61,254.359331,0.0339
62,254.410934,0.0309
63,255.225377,0.0920
64,257.346189,0.0388
65,258.133331,0.0348
66,260.499456,0.0343
67,260.729668,0.0332
68,262.127342,0.0344
69,262.173944,0.0262
70,263.435711,0.0331
71,264.684877,0.0351
72,266.135053,0.0739
73,267.677035,0.0336
74,268.983904,0.0318
75,270.43108,0.0475
76,271.658545,0.0584
77,273.113522,0.0327
78,274.115375,0.0322
79,275.521949,0.0327
80,277.034329,0.0321
81,278.357699,0.0321
82,279.796175,0.0321
83,281.104544,0.0318
84,282.36721,0.0322
85,283.88159,0.0338
86,285.213961,0.0729
87,286.752542,0.0406
88,286.802344,0.0224
89,288.058411,0.0587
90,289.250674,0.0395
91,289.301376,0.0258
92,290.789155,0.0368
