Msg_Received,Received_Time,Decoding_Time
1,104.827549,1.7661
2,105.246969,0.2735
3,105.453779,0.1329
4,105.644989,0.1615
5,106.301021,0.0893
6,107.973103,0.0839
7,109.800993,0.0900
8,109.899598,0.0673
9,111.727588,0.2699
10,111.942298,0.1304
11,113.541077,0.0852
12,115.276162,0.0877
13,116.332614,0.0727
14,117.948093,0.0739
15,118.799135,0.0610
16,118.874639,0.0544
17,120.148201,0.0639
18,121.325159,0.0619
19,122.798031,0.1459
20,124.017391,0.0705
21,125.205149,0.0382
22,126.44691,0.0366
23,127.824278,0.0359
24,128.985535,0.0360
25,130.405105,0.0383
26,131.639165,0.0392
27,132.990532,0.1184
28,133.959579,0.0400
29,135.168039,0.0365
30,136.472703,0.0371
31,137.783667,0.0351
32,139.046029,0.0380
33,140.409796,0.0693
34,141.794464,0.0375
35,143.054326,0.0355
36,144.280586,0.0351
37,145.493646,0.0345
38,146.767709,0.0388
39,147.983768,0.0373
40,149.420439,0.0399
41,150.696101,0.0357
42,150.744804,0.0275
43,152.134172,0.0789
44,153.52334,0.0320
45,154.788202,0.0384
46,156.142869,0.0340
47,157.447933,0.0333
48,158.698294,0.0337
49,159.704944,0.0343
50,161.353125,0.0360
51,162.48408,0.0325
52,163.758643,0.0359
53,163.806945,0.0291
54,165.12331,0.0338
55,166.492177,0.0299
56,167.375121,0.0296
57,168.832492,0.0340
58,169.997049,0.0333
59,171.373517,0.0345
60,172.499272,0.0339
61,173.898741,0.0340
62,175.147102,0.0389
63,176.765882,0.0825
64,177.968341,0.0417
65,178.019943,0.0264
66,179.207502,0.0319
67,180.914086,0.0346
68,180.958488,0.0255
69,182.267752,0.0335
70,183.662121,0.0357
71,183.709623,0.0275
72,185.196596,0.0662
73,186.560163,0.0363
74,187.92713,0.0322
75,189.523008,0.0334
76,190.650964,0.0307
77,192.043132,0.0723
78,193.408199,0.0349
79,194.720164,0.0327
80,196.198736,0.0324
81,197.637007,0.0329
82,199.214084,0.0322
83,200.506248,0.0319
84,201.861414,0.0325
85,203.18818,0.0344
86,204.544446,0.0753
87,205.801108,0.0332
88,206.928963,0.0330
89,208.187425,0.0315
90,209.600495,0.0310
91,210.834055,0.0276
92,210.880657,0.0274
93,212.214223,0.0313
94,213.433883,0.0316
95,214.731247,0.0312
96,216.02041,0.0321
97,217.302673,0.0318
98,218.562635,0.0317
99,219.728192,0.0314
100,221.015855,0.0312
101,222.287718,0.0362
102,223.734689,0.0670
103,224.892346,0.0364
104,224.937448,0.0243
105,226.361818,0.0353
106,227.783688,0.0338
107,227.83059,0.0264
108,229.270261,0.0328
109,230.613527,0.0350
110,231.795285,0.0390
