Msg_Received,Received_Time,Decoding_Time
1,107.333039,2.2771
2,108.055269,0.5632
3,108.267378,0.1334
4,108.379282,0.0754
5,109.618134,0.1793
6,111.201299,0.1038
7,112.974972,0.1690
8,114.419732,0.0998
9,116.0574,0.3064
10,117.699068,0.1588
11,118.820314,0.0709
12,120.280074,0.1204
13,121.708134,0.0848
14,122.83278,0.0847
15,124.28044,0.0846
16,125.359485,0.0741
17,126.387827,0.0679
18,126.474731,0.0598
19,127.828787,0.2315
20,129.137441,0.0516
21,130.404593,0.0393
22,131.601643,0.0342
23,133.266712,0.0308
24,134.718372,0.0383
25,136.249735,0.0502
26,137.431684,0.0609
27,138.79344,0.1043
28,139.822483,0.0435
29,141.077635,0.0435
30,142.41389,0.0425
31,143.714944,0.0381
32,145.038798,0.0325
33,146.427456,0.0351
34,146.474158,0.0288
35,147.853715,0.0323
36,149.137768,0.0316
37,150.496624,0.0335
38,151.84288,0.0305
39,153.107032,0.0500
40,154.27368,0.0423
41,155.503331,0.0621
42,156.866488,0.0431
43,158.307147,0.0852
44,160.191825,0.0383
45,160.79095,0.0352
46,161.9951,0.0350
47,163.426959,0.0371
48,163.475661,0.0272
49,165.318137,0.0379
50,165.963664,0.0345
51,167.31192,0.0349
52,168.551071,0.0353
53,169.484209,0.0362
54,170.917269,0.0361
55,172.262724,0.0348
56,173.629381,0.0359
57,173.677383,0.0267
58,175.016438,0.0343
59,176.453398,0.0348
60,176.499,0.0245
61,178.984902,0.0618
62,179.231413,0.0526
63,180.512766,0.0801
64,182.297639,0.0593
65,183.261279,0.0437
66,185.002351,0.0771
67,185.095255,0.0366
68,187.038035,0.0746
69,187.664261,0.0466
70,187.718163,0.0267
71,189.201325,0.0671
72,190.664785,0.0918
73,191.783732,0.0505
74,193.115187,0.0476
75,194.943962,0.0517
76,195.12047,0.1450
77,195.785997,0.0368
78,197.040349,0.0409
79,199.310243,0.0356
80,199.357845,0.0253
81,202.064157,0.0322
82,202.109559,0.0250
83,203.506316,0.0372
84,204.648364,0.0462
85,206.108524,0.0486
86,207.506182,0.0855
87,207.562684,0.0284
88,208.774934,0.0478
89,210.096589,0.0350
90,211.277638,0.0351
91,212.626794,0.0330
92,213.884646,0.0286
93,215.323405,0.0322
94,216.630859,0.0283
95,217.828809,0.0320
96,219.012458,0.0284
97,220.545021,0.0515
98,220.601823,0.0265
99,222.013182,0.0446
100,223.204331,0.0344
101,224.313977,0.0330
102,226.846982,0.0339
103,226.897284,0.0292
104,228.537752,0.0341
105,229.694399,0.0318
106,230.91235,0.0334
107,232.319008,0.0238
108,233.681164,0.0249
109,235.131424,0.0343
110,236.200069,0.0614
111,237.553725,0.0317
112,237.599526,0.0240
113,238.852678,0.0284
114,240.049128,0.0284
115,241.501188,0.0281
116,243.295062,0.0280
117,244.056593,0.0282
118,245.489353,0.0275
119,246.985015,0.0272
120,248.381872,0.0297
121,249.163205,0.0272
122,250.687968,0.0369
123,251.642807,0.0291
124,252.946761,0.0354
125,254.221514,0.0326
126,255.450865,0.0244
127,256.660215,0.0327
128,257.886165,0.0320
129,259.789544,0.0323
130,260.401569,0.0318
131,261.739125,0.0493
132,262.984576,0.0285
133,263.027478,0.0233
134,264.176926,0.0274
135,265.48478,0.0292
136,266.635927,0.0289
137,268.541606,0.0496
138,270.047268,0.0349
139,271.227817,0.0279
140,272.521871,0.0263
141,273.738221,0.0266
142,275.032675,0.0529
143,275.16048,0.1067
144,276.403131,0.0234
145,277.704785,0.0274
146,278.972237,0.0276
147,280.193588,0.0271
148,281.585346,0.0269
149,282.766694,0.0264
150,284.077049,0.0267
151,285.492507,0.0397
152,286.746059,0.0351
153,287.901407,0.0284
154,289.154359,0.0344
155,289.19986,0.0240
156,290.333607,0.0312
157,291.728565,0.0311
158,292.978717,0.0341
159,294.160866,0.0313
160,295.405517,0.0317
161,296.702571,0.0283
162,297.914721,0.0236
163,299.066769,0.0240
164,300.399924,0.0273
165,301.51297,0.0486
166,302.769822,0.0454
167,303.871067,0.0272
168,305.090018,0.0270
169,305.130519,0.0228
170,306.757887,0.0366
171,308.492858,0.1060
172,309.513501,0.0464
173,310.763252,0.0254
174,312.093407,0.0456
175,313.325058,0.0269
176,314.727116,0.0254
177,316.015669,0.0275
178,317.265821,0.0489
179,318.486372,0.0261
180,319.762024,0.0261
181,321.10468,0.0401
182,321.149182,0.0232
183,322.54864,0.0258
184,324.0156,0.0259
185,325.21305,0.0252
186,326.602707,0.0277
187,327.902761,0.0265
188,329.114611,0.0266
189,330.440166,0.0263
190,331.679917,0.0411
191,332.795663,0.0350
192,334.249924,0.0468
193,335.315868,0.0300
194,336.682324,0.0338
195,337.945076,0.0311
196,339.063023,0.0302
197,340.259172,0.0265
198,341.639529,0.0454
199,343.033087,0.0396
200,344.781459,0.0315
201,346.595934,0.0304
202,348.072095,0.0310
203,349.489754,0.0341
204,350.971915,0.0325
205,353.640926,0.0315
206,353.686227,0.0248
207,353.722129,0.0216
208,354.578264,0.0281
209,355.846917,0.0277
210,357.280776,0.0280
211,358.438924,0.0290
212,359.807081,0.0346
213,359.851982,0.0232
214,361.095734,0.0449
215,362.378687,0.0266
216,363.529234,0.0282
217,365.016896,0.0461
218,366.183944,0.0433
219,367.467497,0.0271
220,368.797552,0.0449
221,370.134208,0.0476
222,370.178009,0.0224
223,371.332957,0.0450
224,372.584709,0.0261
225,373.740357,0.0263
226,373.799059,0.0412
227,375.236719,0.0252
228,376.48197,0.0463
229,377.751323,0.0258
230,379.083878,0.0348
231,380.34703,0.0295
232,381.601782,0.0458
233,382.906936,0.0330
234,384.171488,0.0308
235,385.299335,0.0630
236,386.609089,0.0319
237,387.877641,0.0312
238,389.029589,0.0309
239,390.229539,0.0248
240,391.667398,0.0297
241,392.904749,0.0277
242,394.237604,0.1039
243,395.181643,0.0483
244,397.04302,0.0487
245,398.775392,0.0248
246,400.42056,0.0271
247,400.460962,0.0221
248,402.505346,0.0924
249,404.257119,0.0304
250,404.302021,0.0223
251,405.632276,0.0250
252,407.251543,0.0280
253,408.987414,0.0442
254,409.033816,0.0251
255,411.0486,0.0300
256,412.919977,0.1161
257,414.519743,0.0242
258,414.565445,0.0227
259,416.279216,0.0438
260,417.83718,0.0272
261,419.487149,0.0247
262,421.325925,0.0258
263,423.131599,0.0301
264,423.174701,0.0217
265,424.768867,0.0296
266,426.608843,0.0361
267,429.590367,0.0338
268,430.112188,0.0289
269,433.020808,0.0338
270,433.522229,0.0307
271,436.133437,0.0310
272,436.178339,0.0230
273,437.669801,0.0293
274,439.925894,0.0329
275,439.966796,0.0195
276,440.196005,0.0254
277,441.212647,0.0300
278,442.393796,0.0309
279,442.435598,0.0211
280,443.661448,0.0309
281,444.763794,0.0302
282,445.989745,0.0309
283,447.242397,0.0267
284,448.692557,0.0326
285,449.837704,0.0259
286,451.18756,0.0276
287,452.562317,0.0255
288,453.942774,0.0249
289,455.260628,0.0250
290,456.628385,0.0973
291,457.989241,0.0477
292,459.230192,0.0450
293,460.416241,0.0253
294,460.471944,0.0379
295,461.741496,0.0325
296,463.187956,0.0304
297,464.378605,0.0254
298,465.70826,0.0256
299,466.998914,0.0341
300,468.044557,0.0300
301,469.117901,0.0266
302,470.381053,0.0329
303,471.647606,0.0426
304,471.692108,0.0227
305,472.94526,0.0274
306,474.310316,0.0302
307,475.36856,0.0273
308,476.759117,0.0255
309,477.877164,0.0276
310,479.050312,0.0253
311,480.363366,0.0213
312,481.610718,0.0253
313,482.720864,0.0247
314,484.143423,0.0248
315,485.361073,0.0248
316,486.611625,0.0259
317,487.790573,0.0259
318,489.16593,0.0471
319,490.439183,0.0319
320,491.695335,0.0278
321,492.866483,0.0364
322,493.99343,0.0242
323,495.070675,0.0252
324,495.109076,0.0203
325,496.665441,0.0248
326,497.730685,0.0266
327,499.045439,0.0252
328,500.219087,0.0250
329,501.531142,0.0253
330,502.974401,0.0226
331,504.204952,0.0413
332,505.570509,0.0339
333,505.619811,0.0266
334,506.939665,0.0297
335,508.197317,0.0610
336,509.47947,0.0298
337,509.523372,0.0223
338,510.779524,0.0267
339,512.278986,0.0303
340,512.574598,0.0262
341,514.123063,0.0297
342,515.147505,0.0385
343,515.192107,0.0223
344,517.015882,0.0297
345,517.487402,0.0284
346,518.805856,0.0365
347,518.851758,0.0221
348,520.172313,0.0301
349,521.410564,0.0358
350,522.511909,0.0323
351,522.555811,0.0213
352,524.047673,0.0791
353,525.260223,0.0306
354,525.303225,0.0211
355,526.738384,0.0263
356,527.992436,0.0259
357,529.208886,0.0264
358,530.369034,0.0254
359,531.747091,0.0280
360,533.001943,0.0247
361,534.320998,0.0282
362,535.486546,0.0294
363,536.734498,0.0287
364,538.042752,0.0250
365,539.159598,0.0259
366,540.396849,0.0254
367,541.573498,0.0248
368,542.722745,0.0248
369,543.980597,0.0243
370,545.196048,0.0262
371,546.555404,0.0242
372,547.748453,0.0242
373,548.932602,0.0269
374,550.362161,0.0258
375,551.695116,0.0250
376,551.732818,0.0198
377,552.931067,0.0253
378,554.140818,0.0324
379,555.364968,0.0209
380,556.755226,0.1305
381,557.997477,0.0253
382,559.209927,0.0258
383,560.537982,0.0250
384,561.877537,0.0299
385,563.088588,0.0246
386,564.35544,0.0294
387,565.636693,0.0267
388,566.915546,0.0250
389,568.187198,0.0251
390,569.469551,0.0260
391,569.507653,0.0199
392,570.792706,0.0244
393,572.112161,0.0301
394,573.29511,0.0268
395,573.333011,0.0201
396,574.572262,0.0239
397,575.795813,0.0245
398,577.517984,0.0256
399,578.820238,0.0248
400,580.3175,0.0494
401,582.00917,0.0306
402,582.052072,0.0222
403,583.441529,0.0251
404,585.296006,0.0297
405,586.566059,0.0273
406,586.60766,0.0219
407,587.878313,0.0258
408,589.091463,0.0261
409,590.295013,0.0255
410,591.843477,0.0308
411,593.388441,0.0756
412,594.777998,0.0304
413,596.089252,0.0311
414,597.370605,0.0295
415,598.573555,0.0254
416,599.846708,0.0282
417,601.140661,0.0297
418,602.358612,0.0264
419,603.612563,0.0295
420,605.165328,0.0296
421,606.293374,0.0293
422,607.585328,0.0255
423,608.827779,0.0295
424,610.133233,0.0300
425,611.592394,0.0310
426,612.880947,0.0394
427,614.152299,0.0294
428,615.359449,0.0291
429,617.214726,0.0293
430,618.857294,0.0294
431,620.199049,0.0255
432,621.407999,0.0314
433,622.549147,0.0290
434,623.8377,0.0251
435,625.04625,0.0302
436,626.321703,0.0294
437,627.605856,0.0375
438,628.829606,0.0346
439,628.876108,0.0215
440,630.160261,0.0322
441,631.401813,0.0341
442,632.499158,0.0309
443,633.939418,0.0301
444,635.296674,0.0391
445,635.342576,0.0218
446,636.622629,0.0289
447,637.930083,0.1384
448,639.07773,0.0292
449,640.319682,0.0281
450,641.584834,0.0312
451,642.896788,0.0327
452,644.198742,0.0444
453,645.376591,0.0293
454,646.628643,0.0299
455,647.936997,0.0272
456,649.209349,0.0344
457,650.569105,0.0359
458,651.838258,0.0314
459,653.167213,0.0341
460,653.214715,0.0216
461,654.460966,0.0269
462,655.931927,0.0311
463,657.231881,0.0325
464,658.576837,0.0332
465,659.806988,0.0334
466,660.989436,0.0284
467,662.243288,0.0263
468,663.519341,0.0269
469,663.562443,0.0222
470,664.793994,0.0292
471,666.093347,0.0236
472,667.579009,0.0302
473,668.865262,0.0275
474,670.288221,0.0271
475,671.410667,0.0329
476,672.661119,0.0288
477,673.981974,0.0327
478,675.327529,0.0292
479,676.328071,0.0289
480,677.639725,0.0269
481,678.905177,0.0274
482,681.926202,0.0322
483,683.536669,0.0344
