Msg_Received,Received_Time,Decoding_Time
1,2223.7137,7.1333
2,2223.8305,0.0519
3,2228.3582,0.0899
4,2228.7182,0.0380
5,2237.6629,0.1126
6,2238.7963,0.0213
7,2243.8712,0.0234
8,2260.2497,0.0223
9,2276.356,0.0960
10,2276.9166,0.0248
11,2291.9164,0.0191
12,2308.2098,0.0335
13,2324.2503,0.0349
14,2340.4222,0.0356
15,2356.3252,0.0387
16,2372.4421,0.0490
17,2388.1457,0.0499
18,2404.6779,0.0339
19,2404.854,0.0198
20,2420.222,0.0335
21,2436.9281,0.0371
22,2452.6382,0.0398
23,2452.6824,0.0136
24,2469.853,0.1054
25,2470.1861,0.2374
26,2487.8727,0.2464
27,2505.666,0.0912
28,2517.7961,0.0893
29,2534.3739,0.0885
30,2549.6029,0.0339
31,2565.9301,0.0641
32,2565.9741,0.0099
33,2581.96,0.0299
34,2582.1408,0.0192
35,2597.9661,0.0375
36,2598.0245,0.0137
37,2614.2921,0.0487
38,2630.5755,0.0713
39,2646.6037,0.0772
40,2662.6148,0.0872
41,2665.2592,0.3100
42,2678.45,0.0677
43,2678.6741,0.1177
44,2694.9171,0.1986
45,2710.3883,0.0635
46,2710.5265,0.0254
47,2726.4289,0.0638
48,2726.5484,0.0253
49,2742.3529,0.0635
50,2742.4721,0.0255
51,2758.2251,0.0641
52,2758.3458,0.0251
53,2774.5308,0.0638
54,2790.8569,0.0636
55,2807.049,0.0638
56,2822.9589,0.0244
57,2822.995,0.0066
58,2838.6312,0.0263
59,2855.5195,0.0304
60,2871.5106,0.0429
61,2887.9237,0.0653
62,2904.3361,0.0644
63,2904.9378,0.0522
64,2905.6375,0.0544
65,2905.7529,0.0263
66,2919.3391,0.0655
67,2934.7441,0.0338
68,2951.0238,0.0228
69,2951.0601,0.0059
70,2966.7335,0.0260
71,2983.0191,0.0315
72,2999.1693,0.0395
73,3015.6366,0.0646
74,3032.2817,0.0647
75,3032.4021,0.0244
76,3048.1389,0.0635
77,3064.2728,0.0641
78,3064.4167,0.0490
79,3080.8154,0.0878
80,3096.7885,0.0637
81,3113.0033,0.0647
82,3129.8501,0.0654
83,3146.0342,0.0877
84,3161.104,0.0239
85,3177.0141,0.0304
86,3177.0487,0.0055
87,3193.4269,0.0256
88,3193.4735,0.0071
89,3209.0344,0.0407
90,3209.0826,0.0088
91,3225.4593,0.0394
92,3241.9562,0.0650
93,3257.3993,0.0814
94,3273.76,0.0789
95,3289.6133,0.0630
96,3305.9272,0.0668
97,3306.1897,0.1648
98,3322.1783,0.0661
99,3322.298,0.0246
100,3338.2567,0.0655
101,3353.9812,0.0698
102,3354.1133,0.0284
103,3370.0626,0.0698
104,3370.1907,0.0268
105,3386.5888,0.0702
106,3402.6097,0.0949
107,3418.9877,0.0727
108,3435.4132,0.0749
109,3451.572,0.0669
110,3451.7119,0.0308
111,3467.4714,0.0644
112,3467.5921,0.0261
113,3483.1987,0.0632
114,3483.3757,0.0287
115,3499.2932,0.0641
116,3499.4154,0.0261
117,3514.7112,0.0239
118,3531.1007,0.0407
119,3547.8221,0.0422
120,3547.8594,0.0062
121,3563.7143,0.0277
122,3579.7489,0.0325
123,3595.8775,0.0390
124,3612.1004,0.0637
125,3627.1696,0.0330
126,3643.4315,0.0146
127,3643.715,0.0109
128,3659.5141,0.1006
129,3675.9568,0.0265
130,3676.018,0.0150
131,3692.1103,0.0391
132,3692.1821,0.0131
133,3708.0935,0.1924
134,3708.2461,0.0275
135,3724.5429,0.0651
136,3740.7947,0.0601
137,3757.0135,0.0684
138,3773.4835,0.0600
139,3773.6645,0.0256
140,3789.0725,0.0584
141,3789.2014,0.0230
142,3805.2342,0.0595
143,3805.3508,0.0252
144,3820.9534,0.0599
145,3821.07,0.0227
146,3836.3413,0.0122
147,3836.5226,0.0073
148,3853.1902,0.0591
149,3853.3039,0.0223
150,3868.837,0.0595
151,3887.9945,0.1912
152,3901.4304,0.0605
153,3902.4443,0.0447
154,3916.8895,0.0587
155,3933.3262,0.0624
156,3933.4503,0.0257
157,3949.0276,0.0597
158,3965.5302,0.0582
159,3981.4656,0.0612
160,3997.4431,0.0816
161,4013.7918,0.0568
162,4029.6415,0.0581
163,4045.6388,0.0591
164,4061.9426,0.0804
165,4078.0773,0.0582
166,4078.1971,0.0236
167,4093.8467,0.0578
168,4111.2346,0.0809
169,4111.361,0.0314
170,4125.9823,0.0725
171,4142.8421,0.2333
172,4158.902,0.0525
173,4174.9343,0.0203
174,4174.9714,0.0073
175,4190.2172,0.0220
176,4207.0342,0.0229
177,4207.0863,0.0070
178,4223.3581,0.0384
179,4239.0359,0.0357
180,4254.6808,0.0528
181,4254.7936,0.0199
182,4271.0226,0.0523
183,4286.6148,0.0510
184,4302.2718,0.0553
185,4302.3967,0.0217
186,4318.0601,0.0558
187,4333.987,0.0508
188,4348.7215,0.0204
189,4365.2735,0.0198
190,4381.5839,0.0260
191,4397.7785,0.0355
192,4414.2822,0.0514
193,4414.3966,0.0206
194,4430.3873,0.0540
195,4446.7141,0.0530
196,4462.4096,0.0511
197,4478.5997,0.0519
198,4494.7107,0.0545
199,4510.4063,0.0540
200,4526.9189,0.0665
201,4531.3398,0.2252
202,4543.2197,0.0524
203,4543.3466,0.0221
204,4559.4593,0.0520
205,4559.5699,0.0197
206,4575.3882,0.0514
207,4575.5051,0.0210
208,4592.1809,0.0524
209,4592.294,0.0195
210,4607.4945,0.0530
211,4623.6762,0.0212
212,4623.7134,0.0057
213,4639.2639,0.0265
214,4655.8728,0.0477
215,4672.0217,0.0526
216,4688.3195,0.0523
217,4703.7102,0.0508
218,4720.1149,0.0512
219,4720.2252,0.0207
220,4736.0846,0.0664
221,4736.2008,0.0207
222,4752.324,0.0520
223,4768.2379,0.0545
224,4768.3536,0.0214
225,4784.2478,0.0526
226,4784.3606,0.0195
227,4800.4528,0.0614
228,4800.7059,0.1608
229,4816.6832,0.0463
230,4832.652,0.0492
231,4848.8293,0.0475
232,4864.9781,0.0470
233,4881.2225,0.0475
234,4881.3319,0.0186
235,4897.6032,0.0486
236,4913.4963,0.0470
237,4913.6054,0.0182
238,4929.0374,0.0470
239,4945.1857,0.0196
240,4960.9968,0.0230
241,4961.0605,0.0070
242,4977.7769,0.0332
243,4993.4754,0.0693
244,5009.7251,0.0477
245,5025.6499,0.0470
246,5042.4825,0.0465
247,5042.6031,0.0272
248,5058.0791,0.0675
249,5058.1953,0.0193
250,5074.5026,0.0469
251,5074.6231,0.0274
252,5090.4405,0.0681
253,5090.5594,0.0185
254,5106.6692,0.0480
255,5106.7979,0.0397
256,5121.9206,0.1527
257,5121.9825,0.0081
258,5138.5772,0.0205
259,5154.9326,0.0329
260,5170.7776,0.0465
261,5170.8701,0.0191
262,5186.5563,0.0163
263,5203.252,0.0145
264,5203.2863,0.0057
265,5218.5652,0.0263
266,5234.8368,0.0202
267,5234.9006,0.0064
268,5250.5616,0.0390
269,5250.6436,0.0162
270,5251.6438,0.0192
271,5267.4693,0.0349
272,5284.369,0.0358
273,5284.4647,0.0122
274,5300.4328,0.0667
275,5316.3189,0.0387
276,5332.2652,0.0368
277,5332.3711,0.0152
278,5348.1107,0.0357
279,5348.2144,0.0148
280,5364.2402,0.0356
281,5364.3443,0.0148
282,5380.2905,0.0370
283,5380.3959,0.0147
284,5395.6098,0.0365
285,5411.7886,0.0370
286,5427.8796,0.0369
287,5444.2958,0.0363
288,5444.4019,0.0152
289,5459.7516,0.0368
290,5459.8589,0.0156
291,5476.7049,0.0370
292,5492.7918,0.0358
293,5492.8975,0.0151
294,5508.9185,0.0360
295,5525.5871,0.0357
296,5541.4983,0.0462
297,5557.8015,0.0371
298,5573.3758,0.0366
299,5573.4808,0.0149
300,5589.6615,0.0372
301,5605.4631,0.0363
302,5624.5016,0.0359
303,5624.6066,0.0148
304,5625.3827,0.0288
305,5640.1753,0.0146
306,5640.5454,0.0075
307,5653.1961,0.0053
308,5653.3695,0.0039
309,5669.3374,0.0135
310,5685.6775,0.0158
311,5685.7195,0.0049
312,5701.8994,0.0285
313,5718.5047,0.0339
314,5734.3996,0.0369
315,5734.5046,0.0153
316,5750.7337,0.0372
317,5766.9673,0.0363
318,5783.0182,0.0364
319,5798.1718,0.0359
320,5798.4594,0.1977
321,5813.5563,0.0135
322,5829.9224,0.0175
323,5829.9676,0.0056
324,5845.7425,0.0245
325,5862.2647,0.0387
326,5862.3696,0.0146
327,5878.6594,0.0369
328,5894.3076,0.0358
329,5894.4127,0.0148
330,5910.4976,0.0359
331,5925.8921,0.0364
332,5926.0205,0.0158
333,5941.3127,0.0089
334,5941.5852,0.0069
335,5958.173,0.0133
336,5974.1924,0.0147
337,5990.2904,0.0164
338,6005.9347,0.0195
339,6005.9859,0.0062
340,6022.4067,0.0256
341,6038.8304,0.0354
342,6054.7412,0.0356
343,6071.0786,0.0361
344,6086.7386,0.0355
345,6102.5755,0.0365
346,6119.3286,0.0371
347,6135.5481,0.0363
348,6151.5587,0.0360
349,6168.1008,0.0364
350,6183.9329,0.0349
351,6199.1721,0.0156
352,6215.7617,0.0145
